# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0075	(((89.028769 766.0431 1.179094e-17) (7.5079335 -0.16934995 -3.3526467e-18)) ((-38.302155 4.4514384 220.61267) (0.0084674977 0.37539668 0.20382678)))
0.008	(((91.089955 774.91449 1.1592165e-17) (7.3227805 -0.14213732 -3.4952332e-18)) ((-38.745725 4.5544977 224.04923) (0.0071068661 0.36613902 0.21178057)))
0.0085	(((90.560008 781.58083 9.5756977e-18) (7.1444586 -0.11539129 -3.6377026e-18)) ((-39.079042 4.5280004 225.89218) (0.0057695647 0.35722293 0.22002325)))
0.009	(((92.425555 788.50095 9.7956544e-18) (6.9835263 -0.091058811 -3.8156301e-18)) ((-39.425048 4.6212778 228.68042) (0.0045529405 0.34917632 0.22785016)))
0.0095	(((92.739717 794.87573 9.0525562e-18) (6.8329613 -0.067848784 -3.9931352e-18)) ((-39.743787 4.6369859 231.11325) (0.0033924392 0.34164806 0.2356972)))
0.01	(((94.284744 803.2585 9.6068421e-18) (6.6968371 -0.046745984 -4.2167737e-18)) ((-40.162925 4.7142372 235.42401) (0.0023372992 0.33484185 0.2430106)))
0.0105	(((95.358614 812.34847 9.899505e-18) (6.5698796 -0.026942668 -4.4588134e-18)) ((-40.617424 4.7679307 240.38899) (0.0013471334 0.32849398 0.24995582)))
0.011	(((96.341743 820.26571 1.0271037e-17) (6.4491491 -0.0077577236 -4.7331084e-18)) ((-41.013285 4.8170871 244.74688) (0.00038788618 0.32245746 0.256824)))
0.0115	(((97.041525 826.01676 1.0512435e-17) (6.3325491 0.011258373 -5.0420308e-18)) ((-41.300838 4.8520763 247.74891) (-0.00056291864 0.31662746 0.26386627)))
0.012	(((97.487101 829.65532 1.0647033e-17) (6.2195874 0.030138263 -5.391651e-18)) ((-41.482766 4.874355 249.43662) (-0.0015069131 0.31097937 0.27112027)))
0.0125	(((97.743723 831.46754 1.0724429e-17) (6.1098291 0.048874943 -5.520282e-18)) ((-41.573377 4.8871861 250.04599) (-0.0024437471 0.30549146 0.27858665)))
0.013	(((97.913401 832.12948 1.0841033e-17) (6.0033892 0.067384737 -5.5662757e-18)) ((-41.606474 4.8956701 250.04136) (-0.0033692368 0.30016946 0.28622649)))
0.0135	(((98.043816 832.03215 1.1044635e-17) (5.8999596 0.085675634 -5.4969569e-18)) ((-41.601608 4.9021908 249.69037) (-0.0042837817 0.29499798 0.29401819)))
0.014	(((98.116774 831.1141 1.1335443e-17) (5.7988202 0.10387867 -5.3049326e-18)) ((-41.555705 4.9058387 248.94179) (-0.0051939335 0.28994101 0.30200556)))
0.0145	(((98.06551 828.83181 1.1674896e-17) (5.7003592 0.12200188 -5.0648448e-18)) ((-41.44159 4.9032755 247.40576) (-0.006100094 0.28501796 0.31025256)))
0.015	(((97.93834 825.43669 1.2093625e-17) (5.6049232 0.13991423 -4.8426968e-18)) ((-41.271835 4.896917 245.25974) (-0.0069957113 0.28024616 0.31868634)))
0.0155	(((97.763412 821.12915 1.2614558e-17) (5.5128797 0.1574751 -4.6505045e-18)) ((-41.056457 4.8881706 242.64001) (-0.0078737549 0.27564399 0.32721492)))
0.016	(((97.577682 816.18197 1.3286004e-17) (5.4246413 0.17455143 -4.4450326e-18)) ((-40.809098 4.8788841 239.73794) (-0.0087275714 0.27123206 0.33575656)))
0.0165	(((97.449124 811.14356 1.4170536e-17) (5.3405332 0.19101467 -4.2622965e-18)) ((-40.557178 4.8724562 236.93041) (-0.0095507333 0.26702666 0.34421658)))
0.017	(((97.514884 807.39619 1.5444815e-17) (5.2604867 0.20683309 -4.1096097e-18)) ((-40.369809 4.8757442 235.14375) (-0.010341654 0.26302434 0.35252546)))
0.0175	(((97.674479 804.09874 1.6890687e-17) (5.1843951 0.22222198 -3.9932508e-18)) ((-40.204937 4.8837239 233.79217) (-0.011111099 0.25921976 0.36084794)))
0.018	(((97.642746 799.8081 1.817543e-17) (5.1118416 0.23702746 -3.910476e-18)) ((-39.990405 4.8821373 232.0885) (-0.011851373 0.25559208 0.36907165)))
0.0185	(((97.799457 796.69987 1.9838886e-17) (5.0421762 0.2511349 -3.8475726e-18)) ((-39.834994 4.8899729 231.30224) (-0.012556745 0.25210881 0.37702294)))
0.019	(((98.14939 793.86194 2.160029e-17) (4.9773031 0.26334243 -3.7882163e-18)) ((-39.693097 4.9074695 230.84762) (-0.013167121 0.24886516 0.38368793)))
0.0195	(((98.575782 791.3137 2.3506469e-17) (4.9187983 0.27391736 -3.7446314e-18)) ((-39.565685 4.9287891 230.62662) (-0.013695868 0.24593991 0.38954607)))
0.02	(((99.183149 789.94321 2.5619087e-17) (4.8647095 0.2835373 -3.7148512e-18)) ((-39.497161 4.9591575 231.27802) (-0.014176865 0.24323547 0.39500207)))
0.0205	(((99.94899 789.59402 2.7900825e-17) (4.8132849 0.29262769 -3.6971275e-18)) ((-39.479701 4.9974495 232.6663) (-0.014631385 0.24066425 0.40021471)))
0.021	(((100.7628 789.51575 3.0277774e-17) (4.7641486 0.30133838 -3.6896145e-18)) ((-39.475787 5.0381402 234.23638) (-0.015066919 0.23820743 0.40527269)))
0.0215	(((101.5722 789.37905 3.2715231e-17) (4.7173061 0.30964646 -3.6903076e-18)) ((-39.468953 5.07861 235.7802) (-0.015482323 0.2358653 0.41017409)))
0.022	(((102.33746 788.83877 3.5214128e-17) (4.672783 0.31743425 -3.6962195e-18)) ((-39.441938 5.1168731 237.14044) (-0.015871713 0.23363915 0.41486424)))
0.0225	(((103.14589 788.4501 3.7909372e-17) (4.6306315 0.32463657 -3.6989182e-18)) ((-39.422505 5.1572943 238.60872) (-0.016231829 0.23153157 0.41930274)))
0.023	(((104.00203 788.2731 4.0853191e-17) (4.5907551 0.33126937 -3.7008806e-18)) ((-39.413655 5.2001016 240.21644) (-0.016563469 0.22953776 0.42348163)))
0.0235	(((104.92521 788.50031 4.4069868e-17) (4.5530383 0.33738672 -3.7078596e-18)) ((-39.425016 5.2462605 242.04454) (-0.016869336 0.22765191 0.42741401)))
0.024	(((105.86702 788.8398 4.7502009e-17) (4.5174257 0.34299812 -3.716836e-18)) ((-39.44199 5.293351 243.93352) (-0.017149906 0.22587129 0.43109776)))
0.0245	(((106.81955 789.26194 5.1108309e-17) (4.4838607 0.34814363 -3.7273478e-18)) ((-39.463097 5.3409775 245.86278) (-0.017407181 0.22419303 0.43455422)))
0.025	(((107.78868 789.79485 5.4816106e-17) (4.4523271 0.35280559 -3.7459373e-18)) ((-39.489742 5.3894341 247.84395) (-0.017640279 0.22261636 0.43777802)))
0.0255	(((108.77054 790.42257 5.8597886e-17) (4.4228367 0.35703478 -3.7730549e-18)) ((-39.521128 5.438527 249.86265) (-0.017851739 0.22114183 0.44079208)))
0.026	(((109.74283 790.99581 6.2466611e-17) (4.3955649 0.36080853 -3.8018041e-18)) ((-39.54979 5.4871413 251.83291) (-0.018040426 0.21977824 0.44356514)))
0.0265	(((110.71925 791.63372 6.6408313e-17) (4.3705728 0.36412431 -3.8315023e-18)) ((-39.581686 5.5359623 253.81737) (-0.018206216 0.21852864 0.44611226)))
0.027	(((111.63509 791.99004 7.0323058e-17) (4.3475277 0.3670691 -3.8564348e-18)) ((-39.599502 5.5817543 255.62747) (-0.018353455 0.21737638 0.44848909)))
0.0275	(((112.55813 792.43524 7.4261671e-17) (4.3269588 0.36966279 -3.8779683e-18)) ((-39.621762 5.6279064 257.47605) (-0.01848314 0.21634794 0.45071704)))
0.028	(((113.52263 793.17618 7.8213352e-17) (4.3083024 0.37204627 -3.8995573e-18)) ((-39.658809 5.6761313 259.46752) (-0.018602314 0.21541512 0.45285027)))
0.0285	(((114.405 793.39497 8.1995519e-17) (4.2914688 0.37413604 -3.919946e-18)) ((-39.669749 5.72025 261.188) (-0.018706802 0.21457344 0.45485461)))
0.029	(((115.28366 793.63914 8.5679638e-17) (4.2775213 0.37582527 -3.9525728e-18)) ((-39.681957 5.7641829 262.92638) (-0.018791263 0.21387606 0.45668578)))
0.0295	(((116.17534 794.05304 8.9272776e-17) (4.2654331 0.3772428 -3.9826542e-18)) ((-39.702652 5.8087668 264.75049) (-0.01886214 0.21327165 0.45838815)))
0.03	(((117.10478 794.82531 9.2812469e-17) (4.2546603 0.37850059 -4.0115757e-18)) ((-39.741266 5.855239 266.74737) (-0.01892503 0.21273301 0.45999714)))
0.0305	(((118.00045 795.55708 9.6193636e-17) (4.2448746 0.37966303 -4.0374662e-18)) ((-39.777854 5.9000227 268.69951) (-0.018983151 0.21224373 0.46153086)))
0.031	(((118.87193 796.31211 9.9408183e-17) (4.236689 0.38072098 -4.0609969e-18)) ((-39.815606 5.9435963 270.64798) (-0.019036049 0.21183445 0.46298148)))
0.0315	(((119.70514 797.01908 1.0242338e-16) (4.2300092 0.38169009 -4.0818254e-18)) ((-39.850954 5.9852568 272.562) (-0.019084504 0.21150046 0.46435502)))
0.032	(((120.49727 797.63838 1.0522274e-16) (4.2242859 0.38259726 -4.0999876e-18)) ((-39.881919 6.0248634 274.42713) (-0.019129863 0.2112143 0.46566707)))
0.0325	(((121.26007 798.23436 1.0785063e-16) (4.2192056 0.38345078 -4.1163577e-18)) ((-39.911718 6.0630035 276.28378) (-0.019172539 0.21096028 0.46692553)))
0.033	(((121.9652 798.55781 1.1033833e-16) (4.2144939 0.38423899 -4.1310651e-18)) ((-39.927891 6.09826 278.02981) (-0.01921195 0.21072469 0.46813387)))
0.0335	(((122.62208 798.46807 1.127965e-16) (4.2099698 0.38494109 -4.1451279e-18)) ((-39.923403 6.1311042 279.6484) (-0.019247054 0.21049849 0.46930364)))
0.034	(((123.24961 798.25691 1.1522689e-16) (4.2054708 0.38557378 -4.1582933e-18)) ((-39.912845 6.1624804 281.25384) (-0.019278689 0.21027354 0.47044952)))
0.0345	(((123.86573 798.06714 1.1766345e-16) (4.2008358 0.38618993 -4.1716007e-18)) ((-39.903357 6.1932864 282.9219) (-0.019309497 0.21004179 0.47158816)))
0.035	(((124.47063 797.89072 1.2010811e-16) (4.1959295 0.38682734 -4.1850289e-18)) ((-39.894536 6.2235316 284.65504) (-0.019341367 0.20979648 0.47272589)))
0.0355	(((125.06196 797.67676 1.2257609e-16) (4.1906506 0.38751175 -4.198074e-18)) ((-39.883838 6.2530981 286.43766) (-0.019375588 0.20953253 0.47387016)))
0.036	(((125.75243 798.17649 1.2520614e-16) (4.1848861 0.38833287 -4.2144361e-18)) ((-39.908824 6.2876214 288.65117) (-0.019416644 0.2092443 0.47504628)))
0.0365	(((126.41861 798.70809 1.278421e-16) (4.1787114 0.38931055 -4.2281737e-18)) ((-39.935404 6.3209305 290.91782) (-0.019465528 0.20893557 0.47623776)))
0.037	(((127.06654 799.37617 1.3047976e-16) (4.1719374 0.39047639 -4.24207e-18)) ((-39.968809 6.3533271 293.26934) (-0.01952382 0.20859687 0.47745621)))
0.0375	(((127.73215 800.37837 1.3317171e-16) (4.1643186 0.39186119 -4.2580946e-18)) ((-40.018919 6.3866074 295.80359) (-0.019593059 0.20821593 0.47870776)))
0.038	(((128.44316 801.83366 1.3597292e-16) (4.1558541 0.39347066 -4.2768673e-18)) ((-40.091683 6.422158 298.57439) (-0.019673533 0.2077927 0.47998407)))
0.0385	(((129.17405 803.4272 1.3890551e-16) (4.1467643 0.39523143 -4.298191e-18)) ((-40.17136 6.4587023 301.42558) (-0.019761571 0.20733822 0.48125473)))
0.039	(((129.91189 805.29414 1.4190233e-16) (4.1372618 0.39709476 -4.321952e-18)) ((-40.264707 6.4955945 304.34999) (-0.019854738 0.20686309 0.48249457)))
0.0395	(((130.64132 807.38289 1.4493024e-16) (4.1276121 0.39901216 -4.3470808e-18)) ((-40.369144 6.5320658 307.29784) (-0.019950608 0.2063806 0.4836745)))
0.04	(((131.3791 809.74049 1.4799801e-16) (4.1181904 0.40092018 -4.3740429e-18)) ((-40.487024 6.568955 310.27465) (-0.020046009 0.20590952 0.48476565)))
0.0405	(((132.09207 812.25041 1.5100655e-16) (4.1093656 0.40275522 -4.4018716e-18)) ((-40.61252 6.6046034 313.16812) (-0.020137761 0.20546828 0.48573816)))
0.041	(((132.73785 814.66212 1.5386636e-16) (4.1014889 0.40443623 -4.4274917e-18)) ((-40.733106 6.6368924 315.82329) (-0.020221811 0.20507445 0.4865588)))
0.0415	(((133.2802 816.74822 1.5650375e-16) (4.0948377 0.40588842 -4.4501072e-18)) ((-40.837411 6.6640102 318.11609) (-0.020294421 0.20474188 0.48721131)))
0.042	(((133.69609 818.33379 1.5883523e-16) (4.0896317 0.40705484 -4.4695121e-18)) ((-40.916689 6.6848045 319.94106) (-0.020352742 0.20448159 0.48769755)))
0.0425	(((133.99586 819.38568 1.6084008e-16) (4.0859924 0.40788669 -4.4852886e-18)) ((-40.969284 6.6997932 321.2952) (-0.020394334 0.20429962 0.48801392)))
0.043	(((134.17724 819.80611 1.6250307e-16) (4.0839519 0.40835978 -4.4971019e-18)) ((-40.990305 6.7088618 322.13996) (-0.020417989 0.20419759 0.48817247)))
0.0435	(((134.2543 819.62078 1.6383499e-16) (4.0834537 0.40846561 -4.504887e-18)) ((-40.981039 6.7127148 322.52358) (-0.020423281 0.20417269 0.48818559)))
0.044	(((134.24658 818.89997 1.6486789e-16) (4.0843583 0.40822201 -4.5089609e-18)) ((-40.944999 6.7123289 322.5174) (-0.020411101 0.20421792 0.48807413)))
0.0445	(((134.19229 817.83628 1.6566514e-16) (4.0864633 0.40767987 -4.5103643e-18)) ((-40.891814 6.7096146 322.25572) (-0.020383993 0.20432317 0.48787291)))
0.045	(((134.09147 816.43977 1.6623644e-16) (4.0895283 0.40689255 -4.509039e-18)) ((-40.821989 6.7045734 321.762) (-0.020344628 0.20447641 0.48761157)))
0.0455	(((133.9537 814.76262 1.666147e-16) (4.0933271 0.40591192 -4.5053249e-18)) ((-40.738131 6.6976849 321.0834) (-0.020295596 0.20466636 0.48731658)))
0.046	(((133.79096 812.86944 1.6683857e-16) (4.0976678 0.40478302 -4.499713e-18)) ((-40.643472 6.6895479 320.27063) (-0.020239151 0.20488339 0.48700816)))
0.0465	(((133.61208 810.80227 1.6694416e-16) (4.1024089 0.40354078 -4.4927321e-18)) ((-40.540114 6.6806042 319.35799) (-0.020177039 0.20512045 0.48670003)))
0.047	(((133.41466 808.51076 1.6695748e-16) (4.1074692 0.40220236 -4.4845498e-18)) ((-40.425538 6.6707328 318.33146) (-0.020110118 0.20537346 0.48639942)))
0.0475	(((133.16769 805.83082 1.6686946e-16) (4.1128218 0.40075454 -4.4746601e-18)) ((-40.291541 6.6583846 317.11139) (-0.020037727 0.20564109 0.4861046)))
0.048	(((132.91529 803.00564 1.6675653e-16) (4.1185612 0.39917168 -4.4650771e-18)) ((-40.150282 6.6457646 315.82499) (-0.019958584 0.20592806 0.48580036)))
0.0485	(((132.67753 800.17956 1.6664399e-16) (4.1246584 0.39747026 -4.4562892e-18)) ((-40.008978 6.6338763 314.5584) (-0.019873513 0.20623292 0.48548045)))
0.049	(((132.442 797.30429 1.6651957e-16) (4.1311403 0.39567333 -4.4482985e-18)) ((-39.865214 6.6221 313.27314) (-0.019783666 0.20655701 0.48515355)))
0.0495	(((132.2053 794.38329 1.6637685e-16) (4.1379912 0.39379324 -4.4409425e-18)) ((-39.719165 6.610265 311.97157) (-0.019689662 0.20689956 0.48481744)))
0.05	(((131.96223 791.39695 1.6620901e-16) (4.1452021 0.39183942 -4.4338563e-18)) ((-39.569848 6.5981114 310.64063) (-0.019591971 0.2072601 0.48447151)))
0.0505	(((131.70825 788.32989 1.6601009e-16) (4.1527488 0.38982019 -4.427027e-18)) ((-39.416495 6.5854125 309.27085) (-0.019491009 0.20763744 0.48411509)))
0.051	(((131.4379 785.17758 1.6577522e-16) (4.1605892 0.38774424 -4.420315e-18)) ((-39.258879 6.5718948 307.85917) (-0.019387212 0.20802946 0.4837479)))
0.0515	(((131.15466 781.94779 1.6551225e-16) (4.1686944 0.3856186 -4.4137305e-18)) ((-39.097389 6.557733 306.41104) (-0.01928093 0.20843472 0.48336988)))
0.052	(((130.86318 778.65762 1.6523143e-16) (4.1770565 0.38344761 -4.4073373e-18)) ((-38.932881 6.5431589 304.93613) (-0.019172381 0.20885283 0.4829806)))
0.0525	(((130.56527 775.31996 1.6493987e-16) (4.1856733 0.38123481 -4.4011643e-18)) ((-38.765998 6.5282637 303.44133) (-0.01906174 0.20928367 0.48257927)))
0.053	(((130.2627 771.94966 1.6464481e-16) (4.194543 0.37898341 -4.3952519e-18)) ((-38.597483 6.5131351 301.93469) (-0.018949171 0.20972715 0.48216492)))
0.0535	(((129.95601 768.55664 1.6435137e-16) (4.203661 0.37669671 -4.3896121e-18)) ((-38.427832 6.4978005 300.42136) (-0.018834835 0.21018305 0.48173653)))
0.054	(((129.64582 765.15054 1.6406415e-16) (4.21302 0.37437762 -4.38426e-18)) ((-38.257527 6.482291 298.90627) (-0.018718881 0.210651 0.48129295)))
0.0545	(((129.33505 761.74863 1.6379049e-16) (4.222616 0.37202871 -4.3792644e-18)) ((-38.087432 6.4667524 297.39906) (-0.018601435 0.2111308 0.48083314)))
0.055	(((129.01775 758.30053 1.6352766e-16) (4.2324533 0.36964566 -4.3742828e-18)) ((-37.915027 6.4508874 295.87717) (-0.018482283 0.21162266 0.48035492)))
0.0555	(((128.71334 754.93536 1.6330066e-16) (4.2425312 0.36723548 -4.370098e-18)) ((-37.746768 6.4356669 294.40799) (-0.018361774 0.21212656 0.4798603)))
0.056	(((128.4183 751.6501 1.6309899e-16) (4.2528359 0.36480998 -4.3665933e-18)) ((-37.582505 6.4209152 292.9851) (-0.018240499 0.2126418 0.47935082)))
0.0565	(((128.12471 748.41427 1.6290642e-16) (4.2633458 0.36237575 -4.3634724e-18)) ((-37.420714 6.4062356 291.58825) (-0.018118787 0.21316729 0.47882627)))
0.057	(((127.83195 745.22886 1.6271682e-16) (4.2740375 0.35993792 -4.3606223e-18)) ((-37.261443 6.3915977 290.21673) (-0.017996896 0.21370188 0.47828673)))
0.0575	(((127.53567 742.07568 1.6251924e-16) (4.2848833 0.35750046 -4.3578493e-18)) ((-37.103784 6.3767836 288.85888) (-0.017875023 0.21424417 0.47773218)))
0.058	(((127.23418 738.94848 1.6230605e-16) (4.2958529 0.35506718 -4.3550286e-18)) ((-36.947424 6.3617091 287.51093) (-0.017753359 0.21479265 0.47716339)))
0.0585	(((126.92668 735.83798 1.620735e-16) (4.3069291 0.3526424 -4.3521218e-18)) ((-36.791899 6.3463338 286.16627) (-0.01763212 0.21534646 0.47658342)))
0.059	(((126.61608 732.75166 1.6182301e-16) (4.3180982 0.35022708 -4.3491215e-18)) ((-36.637583 6.3308042 284.83118) (-0.017511354 0.21590491 0.47599293)))
0.0595	(((126.30052 729.68739 1.6154508e-16) (4.3293722 0.34782337 -4.3459181e-18)) ((-36.48437 6.3150262 283.50065) (-0.017391168 0.21646861 0.47539236)))
0.06	(((125.97829 726.63457 1.6123224e-16) (4.3408884 0.34543254 -4.3420446e-18)) ((-36.331729 6.2989144 282.16801) (-0.017271627 0.21704442 0.47478051)))
0.0605	(((125.65031 723.59917 1.6088282e-16) (4.3525767 0.34306548 -4.3376061e-18)) ((-36.179958 6.2825153 280.83609) (-0.017153274 0.21762883 0.4741621)))
0.061	(((125.31597 720.57942 1.6049619e-16) (4.3643893 0.34073011 -4.3326238e-18)) ((-36.028971 6.2657987 279.50287) (-0.017036506 0.21821947 0.47354025)))
0.0615	(((124.97361 717.56133 1.6007351e-16) (4.376298 0.33842396 -4.3265036e-18)) ((-35.878066 6.2486807 278.15829) (-0.016921198 0.2188149 0.47291043)))
0.062	(((124.62562 714.56247 1.5961975e-16) (4.388293 0.33614771 -4.3196502e-18)) ((-35.728124 6.2312812 276.811) (-0.016807386 0.21941465 0.47227253)))
0.0625	(((124.27277 711.58856 1.5913974e-16) (4.4003873 0.33390338 -4.3122635e-18)) ((-35.579428 6.2136384 275.46142) (-0.016695169 0.22001937 0.47162935)))
0.063	(((123.91494 708.62525 1.5864339e-16) (4.4126151 0.33168756 -4.304414e-18)) ((-35.431262 6.1957468 274.10308) (-0.016584378 0.22063076 0.47098207)))
0.0635	(((123.55359 705.68326 1.5814036e-16) (4.425033 0.3294657 -4.2961063e-18)) ((-35.284163 6.1776795 272.74031) (-0.016473285 0.22125165 0.47031846)))
0.064	(((123.18759 702.75419 1.5764397e-16) (4.4376784 0.32721781 -4.2875168e-18)) ((-35.13771 6.1593797 271.36908) (-0.016360891 0.22188392 0.46963151)))
0.0645	(((122.81786 699.84225 1.5716149e-16) (4.4505428 0.32492634 -4.2785741e-18)) ((-34.992112 6.1408931 269.99274) (-0.016246317 0.22252714 0.46891501)))
0.065	(((122.44612 696.95551 1.5669782e-16) (4.463616 0.32258001 -4.2693954e-18)) ((-34.847776 6.1223059 268.61702) (-0.016129 0.2231808 0.46816482)))
0.0655	(((122.07504 694.10575 1.5625404e-16) (4.4769145 0.32018634 -4.2601801e-18)) ((-34.705288 6.1037521 267.24985) (-0.016009317 0.22384573 0.46738496)))
0.066	(((121.70678 691.30795 1.5582255e-16) (4.4904405 0.31775347 -4.2508978e-18)) ((-34.565397 6.0853392 265.90015) (-0.015887673 0.22452203 0.46657897)))
0.0665	(((121.34271 688.58037 1.5537616e-16) (4.5041182 0.31528209 -4.2415396e-18)) ((-34.429019 6.0671356 264.57699) (-0.015764104 0.22520591 0.46574685)))
0.067	(((120.98276 685.92838 1.5490049e-16) (4.5177991 0.31280863 -4.2334564e-18)) ((-34.296419 6.0491382 263.28298) (-0.015640432 0.22588996 0.4649019)))
0.0675	(((120.62763 683.36393 1.5435847e-16) (4.5313592 0.31037552 -4.2296459e-18)) ((-34.168197 6.0313813 262.02296) (-0.015518776 0.22656796 0.46405924)))
0.068	(((120.25324 680.76747 1.5370601e-16) (4.5446598 0.30799245 -4.2236705e-18)) ((-34.038373 6.0126618 260.72955) (-0.015399622 0.22723299 0.46322108)))
0.0685	(((119.86456 678.16258 1.5294867e-16) (4.5576021 0.30565152 -4.2161531e-18)) ((-33.908129 5.9932278 259.41819) (-0.015282576 0.22788011 0.46238502)))
0.069	(((119.49713 675.7097 1.5213577e-16) (4.5701731 0.30334837 -4.2085149e-18)) ((-33.785485 5.9748566 258.18132) (-0.015167419 0.22850866 0.461551)))
0.0695	(((119.12263 673.27373 1.5123189e-16) (4.5823714 0.30107572 -4.2003115e-18)) ((-33.663687 5.9561314 256.9338) (-0.015053786 0.22911857 0.46071482)))
0.07	(((118.7402 670.85688 1.5022057e-16) (4.5942026 0.29882864 -4.1914083e-18)) ((-33.542844 5.9370099 255.67631) (-0.014941432 0.22971013 0.45987554)))
0.0705	(((118.35121 668.46542 1.4910611e-16) (4.6056617 0.296635 -4.1813039e-18)) ((-33.423271 5.9175603 254.41276) (-0.01483175 0.23028309 0.45904598)))
0.071	(((117.95789 666.11408 1.4790525e-16) (4.6166963 0.29453049 -4.1687234e-18)) ((-33.305704 5.8978943 253.14848) (-0.014726524 0.23083482 0.45824138)))
0.0715	(((117.56135 663.79956 1.4662689e-16) (4.6274558 0.29252911 -4.1542518e-18)) ((-33.189978 5.8780676 251.88053) (-0.014626455 0.23137279 0.45746777)))
0.072	(((117.15955 661.50388 1.4528092e-16) (4.6384292 0.29062879 -4.138238e-18)) ((-33.075194 5.8579777 250.59808) (-0.01453144 0.23192146 0.45672245)))
0.0725	(((116.75407 659.23254 1.4388026e-16) (4.6494334 0.28884936 -4.1211313e-18)) ((-32.961627 5.8377035 249.30376) (-0.014442468 0.23247167 0.45601607)))
0.073	(((116.34351 656.97285 1.4244272e-16) (4.6603936 0.28715672 -4.1026344e-18)) ((-32.848643 5.8171754 247.99113) (-0.014357836 0.23301968 0.45533554)))
0.0735	(((115.92616 654.70239 1.4100472e-16) (4.6712709 0.28551048 -4.0831572e-18)) ((-32.73512 5.796308 246.65225) (-0.014275524 0.23356354 0.4546653)))
0.074	(((115.50795 652.44346 1.396007e-16) (4.6819834 0.28385575 -4.0669918e-18)) ((-32.622173 5.7753976 245.30428) (-0.014192787 0.23409917 0.45398402)))
0.0745	(((115.09879 650.24493 1.3826036e-16) (4.6925109 0.28218394 -4.0512772e-18)) ((-32.512246 5.7549397 243.97697) (-0.014109197 0.23462554 0.45329109)))
0.075	(((114.70872 648.16673 1.3698514e-16) (4.7028275 0.28051671 -4.0358315e-18)) ((-32.408337 5.735436 242.70541) (-0.014025835 0.23514137 0.45259638)))
0.0755	(((114.33572 646.1997 1.357608e-16) (4.7128819 0.27887903 -4.0193989e-18)) ((-32.309985 5.7167862 241.48632) (-0.013943952 0.23564409 0.45190912)))
0.076	(((113.979 644.33699 1.3457531e-16) (4.7227077 0.27726842 -4.0039752e-18)) ((-32.216849 5.6989499 240.31864) (-0.013863421 0.23613539 0.45122734)))
0.0765	(((113.64476 642.61132 1.3341656e-16) (4.7323479 0.27567591 -3.9907257e-18)) ((-32.130566 5.6822378 239.22399) (-0.013783795 0.2366174 0.45054691)))
0.077	(((113.33168 641.01335 1.322673e-16) (4.7418385 0.27408987 -3.9812748e-18)) ((-32.050668 5.666584 238.2018) (-0.013704493 0.23709192 0.44986106)))
