# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0265	(((294.49937 -2.6934887 -3.6457471e-16) (4.2874222 0.12744667 1.3076113e-16)) ((0.13467443 14.724969 3.2951666e-10) (-0.0063723337 0.21437111 0.011809633)))
0.027	(((293.6412 -5.5973256 -3.6505093e-16) (4.2796105 0.085843541 1.3034495e-16)) ((0.27986628 14.68206 3.8499426e-10) (-0.004292177 0.21398052 0.010384952)))
0.0275	(((292.79141 -7.3731147 -3.6507471e-16) (4.2726319 0.051388579 1.299739e-16)) ((0.36865574 14.639571 4.3129771e-10) (-0.0025694289 0.2136316 0.0090497934)))
0.028	(((291.94497 -7.9083115 -3.6455824e-16) (4.2663057 0.026076396 1.2960403e-16)) ((0.39541557 14.597249 4.6307817e-10) (-0.0013038198 0.21331528 0.0078656713)))
0.0285	(((291.20316 -7.1028777 -3.6376263e-16) (4.2606663 0.011731307 1.2934707e-16)) ((0.35514388 14.560158 4.7618899e-10) (-0.00058656536 0.21303331 0.0069281824)))
0.029	(((290.62298 -5.1193132 -3.6285481e-16) (4.2556991 0.009107048 1.2924833e-16)) ((0.25596566 14.531149 4.7031898e-10) (-0.0004553524 0.21278495 0.0063263437)))
0.0295	(((290.11432 -2.1446641 -3.6174632e-16) (4.2511302 0.017850249 1.2922875e-16)) ((0.10723321 14.505716 4.4396128e-10) (-0.00089251247 0.21255651 0.0060777798)))
0.03	(((289.76884 1.6966029 -3.6100093e-16) (4.2477417 0.037112148 1.2942377e-16)) ((-0.084830146 14.488442 4.0254543e-10) (-0.0018556074 0.21238708 0.0061868944)))
0.0305	(((289.50073 5.9628682 -3.6047225e-16) (4.2453261 0.064263774 1.2974505e-16)) ((-0.29814341 14.475037 3.606527e-10) (-0.0032131887 0.2122663 0.006501642)))
0.031	(((289.25656 10.286891 -3.5989385e-16) (4.2432484 0.096270998 1.2996219e-16)) ((-0.51434455 14.462828 3.1749316e-10) (-0.0048135499 0.21216242 0.0069015736)))
0.0315	(((289.0711 14.40568 -3.5917977e-16) (4.2412537 0.13066194 1.3006066e-16)) ((-0.720284 14.453555 2.7750821e-10) (-0.0065330971 0.21206268 0.0073346842)))
0.032	(((288.94023 18.097206 -3.5860591e-16) (4.2389254 0.16506351 1.3017673e-16)) ((-0.90486031 14.447012 2.4295402e-10) (-0.0082531754 0.21194627 0.0077884332)))
0.0325	(((288.80567 21.273164 -3.5797661e-16) (4.2358367 0.19759952 1.3019598e-16)) ((-1.0636582 14.440284 2.1586033e-10) (-0.0098799762 0.21179183 0.008289879)))
0.033	(((288.77742 23.781034 -3.5729208e-16) (4.2328204 0.22712265 1.3017217e-16)) ((-1.1890517 14.438871 1.9052283e-10) (-0.011356132 0.21164102 0.0088536553)))
0.0335	(((288.85683 25.42989 -3.5658188e-16) (4.230357 0.25198664 1.301236e-16)) ((-1.2714945 14.442841 1.6837275e-10) (-0.012599332 0.21151785 0.0094482383)))
0.034	(((289.02302 26.097962 -3.5581634e-16) (4.2287059 0.27046923 1.2996459e-16)) ((-1.3048981 14.451151 1.5078422e-10) (-0.013523461 0.21143529 0.010024615)))
