# Time	Cd	Cl	Cm
0.0005	22.484666	0.077629326	0
0.001	0.44013851	-0.0089809709	0
0.0015	0.22156269	0.002363779	0
0.002	0.16276987	0.001204724	0
0.0025	0.1363199	0.0010356601	0
0.003	0.12082108	0.00094499223	0
0.0035	0.11038163	0.00089318666	0
0.004	0.10267391	0.00085244958	0
0.0045	0.096638023	0.00081580814	0
0.005	0.091724326	0.00078127339	0
0.0055	0.087614471	0.00074823665	0
0.006	0.084108579	0.00071678319	0
0.0065	0.081071566	0.00068700518	0
0.007	0.078408368	0.00065893985	0
0.0075	0.076049248	0.00063259777	0
0.008	0.073941541	0.00060793576	0
0.0085	0.072044947	0.00058487933	0
0.009	0.070327405	0.00056332846	0
0.0095	0.068763533	0.00054320524	0
0.01	0.067332536	0.00052441168	0
0.0105	0.066017469	0.00050682053	0
0.011	0.064804292	0.00049030045	0
0.0115	0.06368116	0.00047475305	0
0.012	0.062638097	0.0004600911	0
0.0125	0.061666578	0.00044623056	0
0.013	0.060759059	0.00043309844	0
0.0135	0.059909865	0.00042065088	0
0.014	0.059112816	0.00040881902	0
0.0145	0.05836335	0.00039753387	0
0.015	0.05765715	0.00038675003	0
0.0155	0.056990486	0.00037642892	0
0.016	0.056360277	0.00036653699	0
0.0165	0.055762845	0.00035703268	0
0.017	0.055196262	0.00034791484	0
0.0175	0.05465797	0.00033913944	0
0.018	0.054145605	0.0003306682	0
0.0185	0.053657507	0.00032249759	0
0.019	0.053191862	0.0003145606	0
0.0195	0.052747018	0.00030693275	0
0.02	0.052321516	0.00029953151	0
0.0205	0.051914377	0.00029244985	0
0.021	0.051524042	0.00028558941	0
0.0215	0.051149524	0.00027892586	0
0.022	0.050789734	0.00027245196	0
0.0225	0.050443847	0.00026615935	0
0.023	0.05011099	0.00026004396	0
0.0235	0.049790384	0.00025410049	0
0.024	0.049481284	0.00024832297	0
0.0245	0.049183089	0.00024271152	0
0.025	0.048895131	0.00023725748	0
0.0255	0.048616845	0.00023195785	0
0.026	0.048347724	0.00022680858	0
0.0265	0.048087217	0.00022177483	0
0.027	0.047834933	0.00021689019	0
0.0275	0.047590432	0.00021214815	0
0.028	0.04735334	0.00020754765	0
0.0285	0.047123274	0.00020308485	0
0.029	0.046899892	0.00019875546	0
0.0295	0.046682872	0.00019455806	0
0.03	0.046471923	0.00019048733	0
0.0305	0.04626674	0.00018654032	0
0.031	0.046067075	0.0001827148	0
0.0315	0.045872696	0.00017900898	0
0.032	0.045683344	0.00017541819	0
0.0325	0.045498806	0.00017193971	0
0.033	0.045318901	0.00016857305	0
0.0335	0.045143417	0.00016531019	0
0.034	0.044972158	0.00016214691	0
0.0345	0.044804996	0.00015908936	0
0.035	0.044641704	0.00015613476	0
0.0355	0.044482203	0.00015328502	0
0.036	0.044326332	0.0001505331	0
0.0365	0.044173863	0.00014786636	0
0.037	0.044024801	0.00014529531	0
0.0375	0.043878963	0.00014281044	0
0.038	0.043736287	0.00014041378	0
0.0385	0.04359669	0.00013809131	0
0.039	0.043459676	0.0001358453	0
0.0395	0.043325684	0.00013369344	0
0.04	0.043194396	0.00013161065	0
0.0405	0.043065732	0.00012960152	0
0.041	0.04293962	0.00012766462	0
0.0415	0.042815954	0.00012579721	0
0.042	0.042694702	0.00012399889	0
0.0425	0.042575767	0.00012226645	0
0.043	0.04245906	0.00012059796	0
0.0435	0.042344567	0.00011899827	0
0.044	0.042231994	0.00011746961	0
0.0445	0.042121839	0.00011600907	0
0.045	0.042013535	0.00011460921	0
0.0455	0.041907187	0.00011326032	0
0.046	0.041802768	0.00011195673	0
0.0465	0.041700196	0.00011070114	0
0.047	0.041599421	0.00010949272	0
0.0475	0.041500407	0.00010833087	0
0.048	0.041403126	0.00010721565	0
0.0485	0.041307524	0.00010614532	0
0.049	0.041213548	0.00010511923	0
0.0495	0.041121197	0.0001041375	0
0.05	0.041030383	0.00010319848	0
0.0505	0.040941116	0.00010230075	0
0.051	0.040853351	0.00010144295	0
0.0515	0.040767033	0.00010062368	0
0.052	0.040682153	9.9842165e-05	0
0.0525	0.040598721	9.9099226e-05	0
0.053	0.040516579	9.8389849e-05	0
0.0535	0.0404358	9.7715654e-05	0
0.054	0.040356431	9.7073567e-05	0
0.0545	0.040278251	9.6448293e-05	0
0.055	0.040201374	9.5852226e-05	0
0.0555	0.040125741	9.5284353e-05	0
0.056	0.040051329	9.4744662e-05	0
0.0565	0.039978108	9.4241784e-05	0
0.057	0.039906066	9.3770223e-05	0
0.0575	0.039835173	9.3325349e-05	0
0.058	0.039765417	9.2908971e-05	0
0.0585	0.039696771	9.2524092e-05	0
0.059	0.039629233	9.2165826e-05	0
0.0595	0.039562764	9.1831076e-05	0
0.06	0.039497354	9.151691e-05	0
0.0605	0.03943298	9.1215771e-05	0
0.061	0.039369637	9.0931184e-05	0
0.0615	0.0393073	9.0663884e-05	0
0.062	0.039245951	9.0414005e-05	0
0.0625	0.039185578	9.018155e-05	0
0.063	0.039126157	8.9966059e-05	0
0.0635	0.039067682	8.9767001e-05	0
0.064	0.039010128	8.9583588e-05	0
0.0645	0.038953498	8.9416126e-05	0
0.065	0.038897761	8.9263455e-05	0
0.0655	0.038842911	8.9124697e-05	0
0.066	0.038788934	8.900036e-05	0
0.0665	0.038735817	8.8890719e-05	0
0.067	0.038683547	8.8794805e-05	0
0.0675	0.038632109	8.8715432e-05	0
0.068	0.03858136	8.8650512e-05	0
0.0685	0.03853181	8.8595005e-05	0
0.069	0.038482659	8.8549113e-05	0
0.0695	0.038434436	8.8514548e-05	0
0.07	0.038386973	8.8485397e-05	0
0.0705	0.038340278	8.8461082e-05	0
0.071	0.038294332	8.8442426e-05	0
0.0715	0.038249133	8.843066e-05	0
0.072	0.038204667	8.8426102e-05	0
0.0725	0.038160923	8.84288e-05	0
0.073	0.038117897	8.8437395e-05	0
0.0735	0.038075577	8.8451806e-05	0
0.074	0.038033951	8.847184e-05	0
0.0745	0.037993007	8.8497128e-05	0
0.075	0.037952735	8.8526758e-05	0
0.0755	0.037913126	8.8560992e-05	0
0.076	0.037874176	8.860045e-05	0
0.0765	0.037835873	8.8645915e-05	0
0.077	0.037798201	8.8692199e-05	0
0.0775	0.037761162	8.8740407e-05	0
0.078	0.03772474	8.879303e-05	0
0.0785	0.037688931	8.8851126e-05	0
0.079	0.037653728	8.8913007e-05	0
0.0795	0.037619117	8.8977959e-05	0
0.08	0.037585089	8.9045573e-05	0
0.0805	0.03755165	8.9118273e-05	0
0.081	0.03751878	8.9192825e-05	0
0.0815	0.037486479	8.9270594e-05	0
0.082	0.037454745	8.9349527e-05	0
0.0825	0.037423563	8.9429357e-05	0
0.083	0.037392924	8.9509336e-05	0
0.0835	0.03736281	8.9585977e-05	0
0.084	0.037333225	8.9664323e-05	0
0.0845	0.037304172	8.9741466e-05	0
0.085	0.037275642	8.9817336e-05	0
0.0855	0.037247639	8.9888057e-05	0
0.086	0.037220137	8.9970649e-05	0
0.0865	0.037193074	9.0041121e-05	0
0.087	0.037166542	9.0114264e-05	0
0.0875	0.037140502	9.0186722e-05	0
0.088	0.037114942	9.0258915e-05	0
0.0885	0.037089848	9.0330718e-05	0
0.089	0.037065214	9.0401354e-05	0
0.0895	0.037041035	9.0469025e-05	0
0.09	0.037017297	9.0539878e-05	0
0.0905	0.036994003	9.0612417e-05	0
0.091	0.036971149	9.0685786e-05	0
0.0915	0.036948729	9.0758513e-05	0
0.092	0.036926742	9.0832813e-05	0
0.0925	0.036905194	9.0907053e-05	0
0.093	0.036884088	9.0983445e-05	0
0.0935	0.036863598	9.1039382e-05	0
0.094	0.036843435	9.1134595e-05	0
0.0945	0.036823424	9.1209034e-05	0
0.095	0.036803959	9.1267233e-05	0
0.0955	0.036784919	9.1329222e-05	0
0.096	0.036766287	9.1390177e-05	0
0.0965	0.036748061	9.1458717e-05	0
0.097	0.036730222	9.1528768e-05	0
0.0975	0.036712754	9.1598192e-05	0
0.098	0.036695659	9.1666595e-05	0
0.0985	0.036678919	9.1734209e-05	0
0.099	0.036662544	9.1799845e-05	0
0.0995	0.036646519	9.1863787e-05	0
