# Time	Cd	Cl	Cm
0.191	308.67692	-7.1216409	0
0.1915	308.67698	-7.1217828	0
0.192	308.67696	-7.1220518	0
0.1925	308.67696	-7.1221126	0
0.193	308.677	-7.1222422	0
0.1935	308.67695	-7.122227	0
0.194	308.67702	-7.1222018	0
0.1945	308.67698	-7.1220993	0
0.195	308.67702	-7.1219721	0
0.1955	308.67701	-7.1218074	0
0.196	308.67702	-7.1216309	0
0.1965	308.67706	-7.1214018	0
0.197	308.677	-7.1212298	0
0.1975	308.67704	-7.1211784	0
0.198	308.67701	-7.1210199	0
0.1985	308.67702	-7.1209825	0
0.199	308.67702	-7.1209472	0
0.1995	308.67696	-7.1210075	0
0.2	308.67702	-7.1210334	0
0.2005	308.67697	-7.1211255	0
0.201	308.67696	-7.1212697	0
0.2015	308.67697	-7.1214031	0
0.202	308.67698	-7.1214383	0
0.2025	308.67693	-7.1216319	0
0.203	308.67699	-7.1217112	0
0.2035	308.677	-7.1216855	0
0.204	308.67696	-7.1218294	0
0.2045	308.67702	-7.1217831	0
0.205	308.67701	-7.1218043	0
0.2055	308.67701	-7.12177	0
0.206	308.67707	-7.1217098	0
0.2065	308.67701	-7.1216793	0
0.207	308.67706	-7.1216144	0
0.2075	308.67704	-7.1215504	0
0.208	308.67699	-7.1215097	0
0.2085	308.67704	-7.1214768	0
0.209	308.67699	-7.1214302	0
0.2095	308.67701	-7.1214349	0
0.21	308.67701	-7.1214275	0
0.2105	308.677	-7.1214342	0
0.211	308.67701	-7.1214574	0
0.2115	308.67701	-7.1214896	0
0.212	308.677	-7.1215196	0
0.2125	308.67701	-7.1215673	0
0.213	308.67701	-7.1215989	0
0.2135	308.67699	-7.1216683	0
0.214	308.67698	-7.1216916	0
0.2145	308.677	-7.1217178	0
0.215	308.67696	-7.1217128	0
0.2155	308.67695	-7.1217151	0
0.216	308.67695	-7.1216764	0
0.2165	308.67694	-7.1216321	0
0.217	308.67694	-7.1215722	0
0.2175	308.67695	-7.1215077	0
0.218	308.67697	-7.1214384	0
0.2185	308.67699	-7.1213691	0
0.219	308.677	-7.1213137	0
0.2195	308.67701	-7.121267	0
0.22	308.67702	-7.1212399	0
0.2205	308.67702	-7.1212371	0
0.221	308.67704	-7.1212503	0
0.2215	308.67704	-7.1212968	0
0.222	308.67706	-7.121351	0
0.2225	308.67705	-7.1214461	0
0.223	308.67708	-7.1215268	0
0.2235	308.67701	-7.121617	0
0.224	308.67707	-7.121799	0
0.2245	308.67705	-7.1217378	0
0.225	308.6769	-7.1219845	0
0.2255	308.67711	-7.1219186	0
0.226	308.67696	-7.1219947	0
0.2265	308.67703	-7.1220544	0
0.227	308.67699	-7.1219608	0
0.2275	308.67696	-7.1220223	0
0.228	308.67698	-7.1219243	0
0.2285	308.67696	-7.1218607	0
0.229	308.67696	-7.121808	0
0.2295	308.67697	-7.1217035	0
0.23	308.67699	-7.1216292	0
0.2305	308.67698	-7.1215478	0
0.231	308.67702	-7.1214804	0
0.2315	308.67697	-7.1214252	0
0.232	308.67701	-7.1213996	0
0.2325	308.677	-7.1213757	0
0.233	308.677	-7.1213691	0
0.2335	308.67698	-7.1213873	0
0.234	308.67701	-7.1213999	0
0.2345	308.67696	-7.1214251	0
0.235	308.67698	-7.1214564	0
0.2355	308.67694	-7.1214806	0
0.236	308.67695	-7.121493	0
0.2365	308.6769	-7.1215154	0
0.237	308.67699	-7.1215402	0
0.2375	308.6769	-7.1214749	0
0.238	308.67692	-7.1215201	0
0.2385	308.67697	-7.1213895	0
0.239	308.67694	-7.1214276	0
0.2395	308.67698	-7.1213362	0
0.24	308.67701	-7.1213404	0
0.2405	308.67706	-7.1212923	0
0.241	308.67706	-7.1212798	0
0.2415	308.67704	-7.1213047	0
0.242	308.67706	-7.1213152	0
0.2425	308.67706	-7.1213167	0
0.243	308.67701	-7.1213682	0
0.2435	308.67703	-7.1213937	0
0.244	308.67701	-7.121396	0
0.2445	308.67695	-7.1214678	0
0.245	308.67707	-7.1214512	0
0.2455	308.67691	-7.1214943	0
0.246	308.6771	-7.1215168	0
0.2465	308.67702	-7.12152	0
0.247	308.67707	-7.1215792	0
0.2475	308.67708	-7.1215588	0
0.248	308.67702	-7.1216091	0
0.2485	308.67704	-7.1216404	0
0.249	308.67706	-7.1216212	0
0.2495	308.67694	-7.121694	0
0.25	308.67712	-7.1217015	0
0.2505	308.6769	-7.1216567	0
0.251	308.677	-7.121696	0
0.2515	308.6769	-7.1215974	0
0.252	308.67693	-7.1216292	0
0.2525	308.6769	-7.1214907	0
0.253	308.67689	-7.1214957	0
0.2535	308.6769	-7.1213917	0
0.254	308.67706	-7.1213857	0
0.2545	308.67688	-7.1213214	0
0.255	308.677	-7.1213389	0
0.2555	308.6771	-7.1212637	0
0.256	308.67702	-7.1213214	0
0.2565	308.67709	-7.1213285	0
0.257	308.67709	-7.1213306	0
0.2575	308.67701	-7.1213653	0
0.258	308.67703	-7.1214099	0
0.2585	308.67703	-7.1214136	0
0.259	308.677	-7.1214596	0
0.2595	308.67701	-7.1214749	0
0.26	308.67699	-7.1215078	0
0.2605	308.67702	-7.1215179	0
0.261	308.677	-7.1215594	0
0.2615	308.67704	-7.121559	0
0.262	308.67702	-7.1215783	0
0.2625	308.67702	-7.1215759	0
0.263	308.67703	-7.1215906	0
0.2635	308.67702	-7.1215888	0
0.264	308.67706	-7.1215608	0
0.2645	308.67696	-7.1215637	0
0.265	308.67707	-7.1215723	0
0.2655	308.67703	-7.1215253	0
0.266	308.67706	-7.1215968	0
0.2665	308.67706	-7.1215801	0
0.267	308.67707	-7.1215835	0
0.2675	308.67702	-7.1216445	0
0.268	308.67707	-7.1216229	0
0.2685	308.67703	-7.1216642	0
0.269	308.67701	-7.1216721	0
0.2695	308.67697	-7.1216897	0
0.27	308.67705	-7.1216771	0
0.2705	308.67688	-7.1216865	0
0.271	308.67709	-7.121718	0
0.2715	308.67696	-7.1216417	0
0.272	308.67698	-7.1216495	0
0.2725	308.67703	-7.1215959	0
0.273	308.67695	-7.1215969	0
0.2735	308.67699	-7.1215448	0
0.274	308.67698	-7.1214876	0
0.2745	308.67694	-7.1214715	0
0.275	308.67701	-7.1214459	0
0.2755	308.67699	-7.1214183	0
0.276	308.67702	-7.1214513	0
0.2765	308.67706	-7.1214335	0
0.277	308.67706	-7.1214824	0
0.2775	308.67709	-7.121505	0
0.278	308.6771	-7.1215596	0
0.2785	308.67706	-7.1215608	0
0.279	308.67707	-7.1216671	0
0.2795	308.6771	-7.1216755	0
0.28	308.67704	-7.1217957	0
0.2805	308.67706	-7.1218294	0
0.281	308.67711	-7.1218616	0
0.2815	308.67707	-7.1219221	0
0.282	308.67709	-7.1219458	0
0.2825	308.67695	-7.1219668	0
0.283	308.67708	-7.1219428	0
0.2835	308.67705	-7.1218981	0
0.284	308.67694	-7.1218705	0
0.2845	308.67705	-7.1217913	0
0.285	308.67695	-7.1217352	0
0.2855	308.67701	-7.121638	0
0.286	308.67696	-7.1215822	0
0.2865	308.67704	-7.1214287	0
0.287	308.67685	-7.1214977	0
0.2875	308.67704	-7.1213412	0
0.288	308.67688	-7.1213247	0
0.2885	308.677	-7.1212743	0
0.289	308.67699	-7.1212606	0
0.2895	308.67697	-7.12126	0
0.29	308.677	-7.1212833	0
0.2905	308.677	-7.1213159	0
0.291	308.67703	-7.1213748	0
0.2915	308.67704	-7.1214049	0
0.292	308.67705	-7.1214979	0
0.2925	308.67706	-7.1215305	0
0.293	308.67709	-7.1216277	0
0.2935	308.67707	-7.1216578	0
0.294	308.67703	-7.1218345	0
0.2945	308.67724	-7.1217414	0
0.295	308.67698	-7.121905	0
0.2955	308.6772	-7.1219327	0
0.296	308.67696	-7.1219168	0
0.2965	308.67705	-7.1219623	0
0.297	308.67702	-7.1218541	0
0.2975	308.67686	-7.1218677	0
0.298	308.67702	-7.1217841	0
0.2985	308.67688	-7.1216684	0
0.299	308.67703	-7.1216775	0
0.2995	308.67697	-7.1215571	0
0.3	308.67702	-7.1215077	0
0.3005	308.67701	-7.121467	0
0.301	308.67705	-7.1213959	0
