# Time	forces(pressure, viscous) moment(pressure, viscous)
0.234	(((372.54794 179.71766 0) (5.2005971 0.68868641 -3.2686148e-17)) ((-8.985883 18.627397 -7.778389e-08) (-0.034434321 0.26002986 0.027896395)))
0.2345	(((362.68672 247.43099 0) (5.1594927 1.4155456 -2.8739451e-17)) ((-12.371549 18.134336 -1.2293771e-08) (-0.070777278 0.25797464 0.049806695)))
0.235	(((363.76343 293.38008 0) (5.1196177 2.0207238 -2.4102424e-17)) ((-14.669004 18.188172 1.3350514e-08) (-0.10103619 0.25598088 0.066955578)))
0.2355	(((374.67654 312.66187 0) (5.0884787 2.4351025 -2.171735e-17)) ((-15.633093 18.733827 5.2887128e-08) (-0.12175512 0.25442393 0.076334083)))
0.236	(((392.63924 307.76248 0) (5.0858018 2.6363033 -2.2856227e-17)) ((-15.388124 19.631962 6.9060304e-08) (-0.13181516 0.25429009 0.077297696)))
0.2365	(((410.18392 276.50941 0) (5.1377776 2.634407 -2.3022586e-17)) ((-13.82547 20.509196 7.1252842e-08) (-0.13172035 0.25688888 0.075011979)))
0.237	(((419.79645 223.68452 0) (5.1736045 2.4001715 -2.1391679e-17)) ((-11.184226 20.989823 6.8972519e-08) (-0.12000858 0.25868022 0.064129613)))
0.2375	(((420.19251 151.83826 0) (5.1922664 1.9695174 -1.2644728e-17)) ((-7.5919129 21.009626 1.0032703e-07) (-0.09847587 0.25961332 0.049579432)))
0.238	(((414.30824 68.293243 0) (5.2360901 1.3900176 -1.2153512e-17)) ((-3.4146621 20.715412 1.1458223e-07) (-0.069500878 0.26180451 0.032535364)))
0.2385	(((403.98463 -20.49987 0) (5.2554073 0.7185637 -1.1158081e-17)) ((1.0249935 20.199231 1.4285418e-07) (-0.035928185 0.26277036 0.015135188)))
0.239	(((387.22646 -109.06318 0) (5.2461678 -0.018913838 -1.255215e-17)) ((5.453159 19.361323 1.2679777e-07) (0.00094569189 0.26230839 -0.0055270036)))
0.2395	(((368.99738 -187.67246 0) (5.1966399 -0.78132634 -1.7737335e-17)) ((9.383623 18.449869 7.3408995e-08) (0.039066317 0.25983199 -0.029039016)))
0.24	(((358.70872 -254.54528 0) (5.145767 -1.4961913 -2.1589755e-17)) ((12.727264 17.935436 1.311785e-08) (0.074809563 0.25728835 -0.050826044)))
0.2405	(((361.2819 -297.61329 0) (5.1034151 -2.0829834 -2.6962004e-17)) ((14.880665 18.064095 -2.6107562e-08) (0.10414917 0.25517076 -0.067338856)))
0.241	(((374.2442 -315.22792 0) (5.0541715 -2.4622571 -2.759545e-17)) ((15.761396 18.71221 -4.7142276e-08) (0.12311286 0.25270858 -0.072493105)))
0.2415	(((392.64406 -308.32739 0) (5.0998368 -2.6849075 -3.13305e-17)) ((15.41637 19.632203 -8.2563874e-08) (0.13424537 0.25499184 -0.08101094)))
0.242	(((410.63814 -275.29045 0) (5.1274612 -2.6505563 -3.6093475e-17)) ((13.764522 20.531907 -6.3290425e-08) (0.13252782 0.25637306 -0.073740005)))
0.2425	(((420.44338 -220.66385 0) (5.1664105 -2.3911293 -3.8870504e-17)) ((11.033193 21.022169 -6.3923041e-08) (0.11955646 0.25832052 -0.061649829)))
0.243	(((421.09245 -146.92209 0) (5.1883918 -1.9473813 -3.5962236e-17)) ((7.3461044 21.054623 -9.3369003e-08) (0.097369065 0.25941959 -0.047219411)))
0.2435	(((412.55901 -63.120955 0) (5.225084 -1.352353 -3.7287041e-17)) ((3.1560478 20.627951 -1.1179019e-07) (0.067617648 0.2612542 -0.029271698)))
0.244	(((400.40027 27.344527 0) (5.23548 -0.67055844 -3.4875518e-17)) ((-1.3672263 20.020014 -1.4220267e-07) (0.033527922 0.261774 -0.01151183)))
0.2445	(((384.83712 116.59179 0) (5.228009 0.079390873 -3.471719e-17)) ((-5.8295894 19.241856 -1.2127845e-07) (-0.0039695436 0.26140045 0.009679491)))
0.245	(((370.15435 195.57113 0) (5.1932548 0.8457362 -3.2044909e-17)) ((-9.7785567 18.507718 -6.9868644e-08) (-0.04228681 0.25966274 0.032838972)))
0.2455	(((362.36837 260.77998 0) (5.1556468 1.5577837 -2.793644e-17)) ((-13.038999 18.118418 -9.1218794e-09) (-0.077889185 0.25778234 0.054655718)))
0.246	(((365.13876 299.85206 0) (5.1176081 2.128766 -2.3391535e-17)) ((-14.992603 18.256938 2.8990135e-08) (-0.1064383 0.2558804 0.070616324)))
0.2465	(((377.81267 314.03296 0) (5.0684759 2.4826763 -2.2150356e-17)) ((-15.701648 18.890634 4.7343227e-08) (-0.12413381 0.2534238 0.07452558)))
0.247	(((396.18112 303.4361 0) (5.1155481 2.6750248 -2.1219342e-17)) ((-15.171805 19.809056 8.3277189e-08) (-0.13375124 0.25577741 0.081752523)))
0.2475	(((413.06681 266.98168 0) (5.1410712 2.6101309 -2.5102726e-17)) ((-13.349084 20.65334 6.7187651e-08) (-0.13050654 0.25705356 0.073629111)))
0.248	(((420.42282 210.28199 0) (5.1769014 2.3214352 -1.9944497e-17)) ((-10.514099 21.021141 7.8088615e-08) (-0.11607176 0.25884507 0.060473001)))
0.2485	(((419.20461 134.78467 0) (5.1970584 1.8611662 -1.2244547e-17)) ((-6.7392334 20.960231 1.0771262e-07) (-0.093058311 0.25985292 0.046320912)))
0.249	(((412.66537 50.054175 0) (5.2400711 1.2566137 -1.1769324e-17)) ((-2.5027088 20.633268 1.2663886e-07) (-0.062830685 0.26200356 0.02925695)))
0.2495	(((401.15116 -41.064859 0) (5.2540576 0.56674212 -1.0890648e-17)) ((2.053243 20.057558 1.5258473e-07) (-0.028337106 0.26270288 0.011091711)))
0.25	(((383.43591 -127.4422 0) (5.2371108 -0.17986244 -1.3334485e-17)) ((6.3721098 19.171796 1.1651637e-07) (0.0089931219 0.26185554 -0.010284605)))
0.2505	(((366.2539 -203.98867 0) (5.1880229 -0.93888906 -1.8361574e-17)) ((10.199434 18.312695 6.5658518e-08) (0.046944453 0.25940115 -0.033535516)))
0.251	(((358.36018 -266.50269 0) (5.1403135 -1.635609 -2.2380583e-17)) ((13.325135 17.918009 3.1005554e-09) (0.081780451 0.25701567 -0.054862853)))
0.2515	(((363.55662 -304.18095 0) (5.0972989 -2.1902532 -2.7198394e-17)) ((15.209048 18.177831 -2.5043761e-08) (0.10951266 0.25486494 -0.070296557)))
0.252	(((377.57934 -316.7037 0) (5.0618856 -2.5347189 -2.8341729e-17)) ((15.835185 18.878967 -6.9969543e-08) (0.12673595 0.25309428 -0.075790391)))
0.2525	(((397.13538 -304.02334 0) (5.0996082 -2.6949829 -3.2168913e-17)) ((15.201167 19.856769 -7.8606108e-08) (0.13474915 0.25498041 -0.079205452)))
0.253	(((413.8729 -265.47366 0) (5.1334568 -2.6188 -3.7147954e-17)) ((13.273683 20.693645 -6.39467e-08) (0.13094 0.25667284 -0.071530571)))
0.2535	(((421.58998 -206.85235 0) (5.1736254 -2.3075789 -3.9000402e-17)) ((10.342617 21.079499 -7.1633987e-08) (0.11537895 0.25868127 -0.05742838)))
0.254	(((420.08837 -129.92998 0) (5.1984922 -1.8352115 -3.6689367e-17)) ((6.496499 21.004419 -9.9280644e-08) (0.091760577 0.25992461 -0.043645504)))
0.2545	(((410.10954 -44.585585 0) (5.229284 -1.2172504 -3.6660723e-17)) ((2.2292793 20.505477 -1.2366514e-07) (0.060862521 0.2614642 -0.025864863)))
0.255	(((397.42874 48.256008 0) (5.2381417 -0.51865225 -3.5185972e-17)) ((-2.4128004 19.871437 -1.5074372e-07) (0.025932612 0.26190708 -0.0077626316)))
0.2555	(((381.4681 135.12779 0) (5.2230044 0.24104826 -3.4472078e-17)) ((-6.7563894 19.073405 -1.0925478e-07) (-0.012052413 0.26115022 0.014207945)))
0.256	(((368.11303 211.65459 0) (5.1892499 1.0028498 -3.1574018e-17)) ((-10.582729 18.405651 -6.0703532e-08) (-0.050142491 0.2594625 0.037103984)))
0.2565	(((362.26276 271.88543 0) (5.1535301 1.6930584 -2.6774208e-17)) ((-13.594271 18.113138 -2.1523076e-10) (-0.084652919 0.2576765 0.058219539)))
0.257	(((367.36202 305.27299 0) (5.1137165 2.2285913 -2.2712913e-17)) ((-15.263649 18.368101 3.3278309e-08) (-0.11142956 0.25568582 0.072966792)))
0.2575	(((381.46532 314.60309 0) (5.0699681 2.5411333 -2.1988008e-17)) ((-15.730155 19.073266 6.7023769e-08) (-0.12705666 0.25349841 0.075809462)))
0.258	(((400.54046 298.24385 0) (5.1131066 2.6747535 -2.1575386e-17)) ((-14.912192 20.027023 7.8897968e-08) (-0.13373768 0.25565533 0.078927617)))
0.2585	(((416.28067 255.72631 0) (5.1459996 2.5659365 -2.4880339e-17)) ((-12.786315 20.814033 7.1983345e-08) (-0.12829683 0.25729998 0.07024989)))
0.259	(((421.19407 195.43699 0) (5.1819162 2.2302704 -1.8148251e-17)) ((-9.7718495 21.059704 8.5751258e-08) (-0.11151352 0.25909581 0.055765518)))
0.2595	(((418.36495 117.02788 0) (5.2081094 1.7408059 -1.2089775e-17)) ((-5.8513942 20.918247 1.1147164e-07) (-0.087040295 0.26040547 0.042130878)))
0.26	(((411.12551 30.799268 0) (5.2476331 1.1161873 -1.1648557e-17)) ((-1.5399634 20.556275 1.3326214e-07) (-0.055809367 0.26238165 0.02546193)))
0.2605	(((398.03934 -60.836406 0) (5.2563252 0.41487205 -1.0873632e-17)) ((3.0418203 19.901967 1.5342751e-07) (-0.020743603 0.26281626 0.0074223025)))
0.261	(((379.49798 -144.59792 0) (5.2294031 -0.34049812 -1.4614205e-17)) ((7.229896 18.974899 1.018956e-07) (0.017024906 0.26147016 -0.014860341)))
0.2615	(((363.85068 -219.20558 0) (5.1801556 -1.0942949 -1.9126653e-17)) ((10.960279 18.192534 5.788805e-08) (0.054714746 0.25900778 -0.037921809)))
0.262	(((358.46259 -276.78625 0) (5.1338625 -1.7673462 -2.3663249e-17)) ((13.839312 17.92313 -1.3110289e-08) (0.088367312 0.25669313 -0.058617634)))
0.2625	(((366.20224 -309.02065 0) (5.0876103 -2.2796219 -2.7550532e-17)) ((15.451032 18.310112 -3.0357503e-08) (0.11398109 0.25438051 -0.071686435)))
0.263	(((381.61494 -316.45481 0) (5.0668154 -2.588996 -2.9023012e-17)) ((15.82274 19.080747 -7.503144e-08) (0.1294498 0.25334077 -0.077301892)))
0.2635	(((401.22038 -298.01171 0) (5.1108504 -2.7010737 -3.307801e-17)) ((14.900586 20.061019 -7.8300194e-08) (0.13505368 0.25554252 -0.078993177)))
0.264	(((416.95744 -253.31619 0) (5.1513453 -2.5747932 -3.8668243e-17)) ((12.66581 20.847872 -7.1820657e-08) (0.12873966 0.25756727 -0.070144058)))
0.2645	(((422.51083 -190.94226 0) (5.1885082 -2.2166675 -3.8800386e-17)) ((9.5471132 21.125541 -7.9786992e-08) (0.11083337 0.25942541 -0.054431316)))
0.265	(((418.61719 -111.87266 0) (5.2142943 -1.7118253 -3.728002e-17)) ((5.5936329 20.930859 -1.0374365e-07) (0.085591264 0.26071471 -0.040255141)))
0.2655	(((407.61593 -24.635932 0) (5.235161 -1.0737609 -3.5873135e-17)) ((1.2317966 20.380797 -1.2970276e-07) (0.053688047 0.26175805 -0.022616623)))
0.266	(((394.16052 68.201501 0) (5.2389753 -0.36233056 -3.5370249e-17)) ((-3.410075 19.708026 -1.4861471e-07) (0.018116528 0.26194877 -0.0043998154)))
0.2665	(((377.80965 152.20772 0) (5.2157947 0.40448849 -3.3971819e-17)) ((-7.6103861 18.890483 -9.1401366e-08) (-0.020224425 0.26078974 0.018480674)))
0.267	(((365.97699 226.31693 0) (5.180203 1.1580636 -3.0776602e-17)) ((-11.315846 18.29885 -5.1266853e-08) (-0.057903178 0.25901015 0.041042472)))
0.2675	(((362.29426 280.73526 0) (5.1457572 1.8202065 -2.5284585e-17)) ((-14.036763 18.114713 1.5994394e-08) (-0.091010325 0.25728786 0.061302347)))
0.268	(((369.9691 309.56464 0) (5.102726 2.3110697 -2.2344898e-17)) ((-15.478232 18.498455 2.9249412e-08) (-0.11555348 0.2551363 0.073425443)))
0.2685	(((385.42109 313.73892 0) (5.0843206 2.5929377 -2.2287097e-17)) ((-15.686946 19.271055 7.2243443e-08) (-0.12964689 0.25421603 0.077807658)))
0.269	(((404.27567 291.79641 0) (5.1277223 2.6740141 -2.2193408e-17)) ((-14.589821 20.213784 7.6379688e-08) (-0.13370071 0.25638612 0.078243592)))
0.2695	(((418.17803 245.04042 0) (5.1638329 2.5201707 -2.3883959e-17)) ((-12.252021 20.908901 6.1924616e-08) (-0.12600854 0.25819165 0.069081161)))
0.27	(((421.04189 180.05669 0) (5.1839614 2.1502067 -1.3719423e-17)) ((-9.0028343 21.052095 9.6082995e-08) (-0.10751034 0.25919807 0.055169515)))
0.2705	(((416.85092 99.758165 0) (5.2252472 1.619495 -1.23301e-17)) ((-4.9879082 20.842546 1.139854e-07) (-0.080974748 0.26126236 0.038706715)))
0.271	(((408.60338 11.940284 0) (5.2554659 0.97487988 -1.1456649e-17)) ((-0.59701418 20.430169 1.4002925e-07) (-0.048743994 0.26277329 0.021762693)))
0.2715	(((393.96007 -79.237583 0) (5.2580218 0.26004471 -1.1160144e-17)) ((3.9618791 19.698004 1.4752116e-07) (-0.013002235 0.26290109 0.003030272)))
0.272	(((375.01903 -159.89762 0) (5.2178374 -0.49838594 -1.6279314e-17)) ((7.9948811 18.750951 8.0976346e-08) (0.024919297 0.26089187 -0.019668668)))
0.2725	(((361.35065 -232.13086 0) (5.1645578 -1.2400588 -2.0045158e-17)) ((11.606543 18.067533 4.6226369e-08) (0.062002939 0.25822789 -0.04184367)))
0.273	(((358.98709 -285.29759 0) (5.1224047 -1.8861615 -2.5023277e-17)) ((14.264879 17.949354 -2.2535436e-08) (0.094308074 0.25612024 -0.06180584)))
0.2735	(((368.96814 -311.9333 0) (5.0789879 -2.3540496 -2.7914972e-17)) ((15.596665 18.448407 -3.7165532e-08) (0.11770248 0.25394939 -0.072588976)))
0.274	(((385.67054 -314.41903 0) (5.0706974 -2.6230866 -2.9747517e-17)) ((15.720951 19.283527 -7.4374822e-08) (0.13115433 0.25353487 -0.077156996)))
0.2745	(((404.81388 -290.56015 0) (5.1201701 -2.6882329 -3.3939428e-17)) ((14.528007 20.240694 -7.3328792e-08) (0.13441164 0.2560085 -0.077221659)))
0.275	(((418.37033 -242.46647 0) (5.1610428 -2.5178042 -3.8854875e-17)) ((12.123323 20.918517 -5.737338e-08) (0.12589021 0.25805214 -0.067869083)))
0.2755	(((422.16186 -175.19891 0) (5.1834688 -2.1291349 -3.5890311e-17)) ((8.7599453 21.108093 -8.8776576e-08) (0.10645674 0.25917344 -0.053227428)))
0.276	(((416.4724 -94.523169 0) (5.2229596 -1.5837121 -3.8207583e-17)) ((4.7261585 20.82362 -1.0587378e-07) (0.079185603 0.26114798 -0.036049186)))
0.2765	(((404.8274 -5.8265807 0) (5.2366258 -0.92813232 -3.5110093e-17)) ((0.29132903 20.24137 -1.3754105e-07) (0.046406616 0.26183129 -0.018320763)))
0.277	(((390.63815 86.041593 0) (5.2380815 -0.20095818 -3.5223006e-17)) ((-4.3020796 19.531908 -1.3934581e-07) (0.010047909 0.26190407 0.001030335)))
0.2775	(((374.44133 167.24314 0) (5.2060342 0.56604657 -3.3118918e-17)) ((-8.3621571 18.722066 -7.8729873e-08) (-0.028302328 0.26030171 0.023935605)))
0.278	(((364.01439 238.79525 0) (5.1667464 1.3057299 -2.9919821e-17)) ((-11.939763 18.200719 -3.8511056e-08) (-0.065286495 0.25833732 0.045928172)))
0.2785	(((362.78827 288.27001 0) (5.1333789 1.9375797 -2.4350036e-17)) ((-14.4135 18.139413 2.544522e-08) (-0.096878984 0.25666894 0.065131621)))
0.279	(((372.62308 311.592 0) (5.0922623 2.3815658 -2.1986603e-17)) ((-15.5796 18.631154 3.4381518e-08) (-0.11907829 0.25461311 0.074648752)))
0.2795	(((389.41676 310.60075 0) (5.0872138 2.6216575 -2.2594489e-17)) ((-15.530038 19.470838 7.2925473e-08) (-0.13108287 0.25436069 0.07798838)))
0.28	(((407.65056 283.40549 0) (5.1353825 2.6545511 -2.2722839e-17)) ((-14.170274 20.382528 7.3273916e-08) (-0.13272756 0.25676912 0.076676412)))
0.2805	(((419.10459 233.32724 0) (5.1713961 2.4565645 -2.244941e-17)) ((-11.666362 20.955229 6.4455865e-08) (-0.12282822 0.2585698 0.066806795)))
0.281	(((420.45152 164.31322 0) (5.1887725 2.0504046 -1.296595e-17)) ((-8.2156609 21.022576 9.962499e-08) (-0.10252023 0.25943862 0.052327998)))
0.2815	(((415.29354 82.048443 0) (5.2319381 1.4911791 -1.2213097e-17)) ((-4.1024221 20.764677 1.1496319e-07) (-0.074558953 0.26159691 0.035437816)))
0.282	(((405.90708 -6.5034455 0) (5.2557346 0.83010248 -1.1269642e-17)) ((0.32517228 20.295354 1.4335657e-07) (-0.041505124 0.26278673 0.018070913)))
0.2825	(((390.06845 -96.41933 0) (5.2520335 0.10153896 -1.1729237e-17)) ((4.8209665 19.503423 1.3653809e-07) (-0.0050769482 0.26260167 -0.0017920283)))
0.283	(((371.42474 -175.66724 0) (5.2048406 -0.66000988 -1.7192095e-17)) ((8.7833621 18.571237 7.7664448e-08) (0.033000494 0.26024203 -0.025019148)))
0.2835	(((359.5335 -244.29226 0) (5.1524431 -1.3870766 -2.109471e-17)) ((12.214613 17.976675 2.4239087e-08) (0.069353832 0.25762216 -0.047023021)))
0.284	(((360.02126 -291.99082 0) (5.1082288 -1.998148 -2.6564154e-17)) ((14.599541 18.001063 -3.1640726e-08) (0.099907402 0.25541144 -0.064715041)))
0.2845	(((372.09661 -314.01329 0) (5.0646378 -2.4196483 -2.8254439e-17)) ((15.700664 18.604831 -4.4208193e-08) (0.12098242 0.25323189 -0.072753928)))
0.285	(((389.95545 -311.24719 0) (5.0705025 -2.6476382 -3.0443742e-17)) ((15.56236 19.497773 -7.2322582e-08) (0.13238191 0.25352512 -0.076372216)))
0.2855	(((408.33457 -282.15855 0) (5.1246254 -2.6655842 -3.4795562e-17)) ((14.107928 20.416728 -6.8649288e-08) (0.13327921 0.25623127 -0.074821094)))
0.286	(((419.72818 -230.60692 0) (5.1653238 -2.4493649 -3.8919251e-17)) ((11.530346 20.986409 -5.8844782e-08) (0.12246825 0.25826619 -0.06455119)))
0.2865	(((421.74866 -159.60192 0) (5.1863246 -2.0283889 -3.5880965e-17)) ((7.9800959 21.087433 -9.0565565e-08) (0.10141945 0.25931623 -0.049812514)))
0.287	(((414.38312 -77.062915 0) (5.2246608 -1.4544412 -3.7687738e-17)) ((3.8531457 20.719156 -1.0705301e-07) (0.07272206 0.26123304 -0.032076114)))
0.2875	(((402.44511 12.473711 0) (5.2354395 -0.78475028 -3.489222e-17)) ((-0.62368553 20.122256 -1.402151e-07) (0.039237514 0.26177197 -0.014419736)))
0.288	(((387.5024 102.67993 0) (5.232972 -0.044742635 -3.4893393e-17)) ((-5.1339964 19.37512 -1.2819768e-07) (0.0022371318 0.2616486 0.0059492428)))
0.2885	(((371.99003 183.0459 0) (5.1982629 0.72368034 -3.2516454e-17)) ((-9.1522948 18.599501 -7.6891784e-08) (-0.036184017 0.25991315 0.029207713)))
0.289	(((362.59832 250.79332 0) (5.1578538 1.4480899 -2.8645142e-17)) ((-12.539666 18.129916 -1.4036283e-08) (-0.072404495 0.25789269 0.051191435)))
0.2895	(((363.92134 294.87114 0) (5.1192665 2.0461654 -2.3971932e-17)) ((-14.743557 18.196067 1.7251892e-08) (-0.10230827 0.25596333 0.06821815)))
0.29	(((375.22467 312.9037 0) (5.0829712 2.4468617 -2.1972223e-17)) ((-15.645185 18.761233 5.195541e-08) (-0.12234308 0.25414856 0.076237005)))
0.2905	(((393.26147 306.68213 0) (5.0895326 2.6451788 -2.2527202e-17)) ((-15.334107 19.663073 7.8994361e-08) (-0.13225894 0.25447663 0.078244984)))
0.291	(((410.86724 274.34915 0) (5.1201002 2.618438 -2.5196169e-17)) ((-13.717458 20.543362 6.7582396e-08) (-0.1309219 0.25600501 0.071972133)))
0.2915	(((419.85743 220.62813 0) (5.1618558 2.3740587 -2.1427393e-17)) ((-11.031407 20.992871 7.075006e-08) (-0.11870294 0.25809279 0.061411004)))
0.292	(((419.91159 147.92959 0) (5.1859165 1.9392824 -1.2836865e-17)) ((-7.3964794 20.99558 1.016538e-07) (-0.09696412 0.25929583 0.047649495)))
0.2925	(((413.92889 64.10584 0) (5.2336036 1.3568494 -1.2311241e-17)) ((-3.205292 20.696445 1.1712187e-07) (-0.067842469 0.26168018 0.031269778)))
0.293	(((403.38815 -25.20801 0) (5.2535589 0.68270117 -1.1169705e-17)) ((1.2604005 20.169407 1.4531197e-07) (-0.034135059 0.26267795 0.014030882)))
0.2935	(((386.37297 -113.51987 0) (5.2433954 -0.056956968 -1.2723282e-17)) ((5.6759936 19.318648 1.2538298e-07) (0.0028478484 0.26216977 -0.0067394266)))
0.294	(((368.37064 -191.58291 0) (5.1942377 -0.81829702 -1.7875968e-17)) ((9.5791457 18.418532 7.1083168e-08) (0.040914851 0.25971189 -0.030114211)))
0.2945	(((358.61061 -257.54972 0) (5.1442891 -1.529411 -2.1730296e-17)) ((12.877486 17.93053 1.0703512e-08) (0.07647055 0.25721445 -0.05179933)))
0.295	(((361.7586 -299.26882 0) (5.1021614 -2.1087106 -2.7053772e-17)) ((14.963441 18.08793 -2.7774899e-08) (0.10543553 0.25510807 -0.068034881)))
0.2955	(((375.04944 -315.75278 0) (5.0533498 -2.4783457 -2.7686455e-17)) ((15.787639 18.752472 -4.9690058e-08) (0.12391729 0.25266749 -0.072781881)))
0.296	(((393.65198 -307.52891 0) (5.1007072 -2.6899793 -3.1485237e-17)) ((15.376446 19.682599 -8.2872174e-08) (0.13449897 0.25503536 -0.080850802)))
0.2965	(((411.39856 -273.25894 0) (5.1292995 -2.6456265 -3.6338454e-17)) ((13.662947 20.569928 -6.3195148e-08) (0.13228133 0.25646497 -0.073409177)))
0.297	(((420.71229 -217.69316 0) (5.1682435 -2.3742931 -3.8936039e-17)) ((10.884658 21.035614 -6.5980392e-08) (0.11871466 0.25841218 -0.060878122)))
0.2975	(((420.89589 -143.12838 0) (5.1901793 -1.9241805 -3.616902e-17)) ((7.156419 21.044794 -9.527417e-08) (0.096209025 0.25950897 -0.046595706)))
0.298	(((412.02815 -58.997268 0) (5.2256826 -1.3227423 -3.7156866e-17)) ((2.9498634 20.601407 -1.1475531e-07) (0.066137117 0.26128413 -0.028539706)))
0.2985	(((399.80268 32.191913 0) (5.2356344 -0.63605133 -3.4935998e-17)) ((-1.6095956 19.990134 -1.4515646e-07) (0.031802566 0.26178172 -0.010571922)))
0.299	(((384.07267 121.01237 0) (5.2264207 0.11644452 -3.4670961e-17)) ((-6.0506185 19.203634 -1.1937093e-07) (-0.0058222262 0.26132103 0.01079619)))
0.2995	(((369.69223 199.36401 0) (5.1919485 0.88179831 -3.1952722e-17)) ((-9.9682005 18.484612 -6.743436e-08) (-0.044089915 0.25959743 0.033865276)))
0.3	(((362.37053 263.52264 0) (5.1551404 1.589459 -2.768562e-17)) ((-13.176132 18.118527 -6.7846734e-09) (-0.079472952 0.25775702 0.05555961)))
0.3005	(((365.62696 301.17603 0) (5.1170477 2.152382 -2.3203463e-17)) ((-15.058801 18.281348 3.1350846e-08) (-0.1076191 0.25585238 0.071230246)))
0.301	(((378.64977 314.23819 0) (5.0676535 2.4961214 -2.2133032e-17)) ((-15.71191 18.932488 4.8914922e-08) (-0.12480607 0.25338267 0.074674731)))
0.3015	(((397.15921 302.32304 0) (5.1170736 2.6780474 -2.1255929e-17)) ((-15.116152 19.85796 8.3700282e-08) (-0.13390237 0.25585368 0.081626928)))
0.302	(((413.78067 264.56769 0) (5.1438015 2.6027593 -2.5038324e-17)) ((-13.228385 20.689033 6.7560982e-08) (-0.13013797 0.25719008 0.073329665)))
0.3025	(((420.62904 206.99102 0) (5.1797636 2.3020724 -1.9535346e-17)) ((-10.349551 21.031452 8.0523789e-08) (-0.11510362 0.25898818 0.059679332)))
0.303	(((419.05024 130.67232 0) (5.2002976 1.8353217 -1.2133662e-17)) ((-6.5336161 20.952512 1.0939532e-07) (-0.091766083 0.26001488 0.045655862)))
0.3035	(((412.31899 45.642688 0) (5.242245 1.2252678 -1.1672181e-17)) ((-2.2821344 20.615949 1.2834547e-07) (-0.061263391 0.26211225 0.028543521)))
0.304	(((400.53236 -45.698676 0) (5.2548072 0.53187328 -1.0846042e-17)) ((2.2849338 20.026618 1.5327442e-07) (-0.026593664 0.26274036 0.010270262)))
0.3045	(((382.57407 -131.47889 0) (5.2356657 -0.21698558 -1.3599505e-17)) ((6.5739447 19.128703 1.1342349e-07) (0.010849279 0.26178329 -0.011332105)))
0.305	(((365.68565 -207.63585 0) (5.1866535 -0.97534112 -1.8539746e-17)) ((10.381792 18.284283 6.4138816e-08) (0.048767056 0.25933268 -0.034581964)))
0.3055	(((358.3463 -268.97968 0) (5.1391293 -1.666972 -2.2645234e-17)) ((13.448984 17.917315 -7.5114934e-10) (0.083348601 0.25695646 -0.055773636)))
0.306	(((364.1619 -305.52983 0) (5.0953202 -2.2126406 -2.7249273e-17)) ((15.276491 18.208095 -2.5230464e-08) (0.11063203 0.25476601 -0.070724378)))
0.3065	(((378.44753 -316.84902 0) (5.0642667 -2.5498446 -2.8487501e-17)) ((15.842451 18.922377 -7.1688084e-08) (0.12749223 0.25321333 -0.076447473)))
0.307	(((398.08691 -302.83403 0) (5.1028485 -2.6981572 -3.2391689e-17)) ((15.141702 19.904346 -7.8872786e-08) (0.13490786 0.25514242 -0.079286126)))
0.3075	(((414.58042 -263.00243 0) (5.1378373 -2.6111333 -3.7456453e-17)) ((13.150122 20.729021 -6.4493484e-08) (0.13055667 0.25689186 -0.071394582)))
0.308	(((421.82118 -203.45744 0) (5.1777407 -2.2877179 -3.9021358e-17)) ((10.172872 21.091059 -7.2912099e-08) (0.1143859 0.25888703 -0.056705508)))
0.3085	(((419.78124 -125.92224 0) (5.2022437 -1.8080538 -3.6775931e-17)) ((6.2961121 20.989062 -1.0015327e-07) (0.09040269 0.26011219 -0.042912661)))
0.309	(((409.54128 -40.162738 0) (5.2310519 -1.1852882 -3.6479198e-17)) ((2.0081369 20.477064 -1.2561563e-07) (0.05926441 0.26155259 -0.025157832)))
0.3095	(((396.69967 52.853907 0) (5.2389973 -0.48360016 -3.5232251e-17)) ((-2.6426953 19.834984 -1.5097699e-07) (0.024180008 0.26194987 -0.0070232774)))
0.31	(((380.64798 139.15187 0) (5.2218995 0.27817418 -3.4382403e-17)) ((-6.9575937 19.032399 -1.0576798e-07) (-0.013908709 0.26109497 0.015165392)))
0.3105	(((367.64549 215.15027 0) (5.188136 1.0387185 -3.1423214e-17)) ((-10.757514 18.382275 -5.8629852e-08) (-0.051935923 0.2594068 0.038045705)))
0.311	(((362.2251 274.06521 0) (5.1526753 1.7229135 -2.6458662e-17)) ((-13.703261 18.111255 2.5028612e-09) (-0.086145677 0.25763377 0.058944894)))
0.3115	(((367.94589 306.49567 0) (5.1124448 2.2501947 -2.2655488e-17)) ((-15.324783 18.397294 2.98859e-08) (-0.11250974 0.25562224 0.073367531)))
0.312	(((382.31988 314.62574 0) (5.0775054 2.5577291 -2.2006794e-17)) ((-15.731287 19.115994 6.991136e-08) (-0.12788646 0.25387527 0.077097648)))
0.3125	(((401.41819 296.97607 0) (5.1181111 2.6770599 -2.1736845e-17)) ((-14.848804 20.070909 7.8407679e-08) (-0.13385299 0.25590556 0.079072209)))
0.313	(((417.10874 252.50643 0) (5.1537769 2.5554864 -2.4514112e-17)) ((-12.625322 20.855437 7.6244735e-08) (-0.12777432 0.25768885 0.069962254)))
