# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0065	(((0.003389255 9.8345239e-08 9.8867988e-22) (0.0027328504 6.5158771e-10 2.3343734e-22)) ((-9.8345239e-10 3.389255e-05 -4.7621777e-15) (-6.5158771e-12 2.7328504e-05 1.9970643e-13)))
0.007	(((0.003415415 1.0151112e-07 1.0003906e-21) (0.0027031556 7.2349376e-10 2.2944313e-22)) ((-1.0151112e-09 3.415415e-05 -4.8243041e-15) (-7.2349377e-12 2.7031556e-05 5.9757094e-13)))
0.0075	(((0.003438358 1.0407663e-07 1.0113624e-21) (0.0026745201 7.9668645e-10 2.2549993e-22)) ((-1.0407663e-09 3.438358e-05 -4.8838708e-15) (-7.9668645e-12 2.6745201e-05 9.94638e-13)))
0.008	(((0.0034582417 1.0620524e-07 1.02167e-21) (0.002646841 8.7080858e-10 2.2160816e-22)) ((-1.0620524e-09 3.4582417e-05 -4.9372179e-15) (-8.7080858e-12 2.646841e-05 1.3936335e-12)))
0.0085	(((0.0034752036 1.1503765e-07 1.0313705e-21) (0.0026200341 9.507341e-10 2.1776825e-22)) ((-1.1503765e-09 3.4752036e-05 -4.9187368e-15) (-9.507341e-12 2.6200341e-05 1.7855641e-12)))
0.009	(((0.0034894778 1.0814674e-07 1.0404098e-21) (0.0025940294 1.0247734e-09 2.139812e-22)) ((-1.0814674e-09 3.4894778e-05 -5.0558092e-15) (-1.0247734e-11 2.5940294e-05 2.1880082e-12)))
0.0095	(((0.0035010487 1.1816808e-07 1.0490182e-21) (0.0025687679 1.1053615e-09 2.1024601e-22)) ((-1.1816808e-09 3.5010487e-05 -5.0343788e-15) (-1.1053615e-11 2.5687679e-05 2.5877534e-12)))
0.01	(((0.0035101944 1.1578016e-07 1.0570159e-21) (0.0025441988 1.1833268e-09 2.0656443e-22)) ((-1.1578016e-09 3.5101944e-05 -5.1031102e-15) (-1.1833268e-11 2.5441988e-05 2.9945609e-12)))
0.0105	(((0.0035179838 1.20942e-07 1.0646574e-21) (0.0025202596 1.2639997e-09 2.0292654e-22)) ((-1.20942e-09 3.5179838e-05 -5.1082402e-15) (-1.2639997e-11 2.5202596e-05 3.4335723e-12)))
0.011	(((0.0035243216 1.2270963e-07 1.0718454e-21) (0.0024969048 1.34498e-09 1.9933635e-22)) ((-1.2270963e-09 3.5243216e-05 -5.1471029e-15) (-1.34498e-11 2.4969048e-05 3.8768878e-12)))
0.0115	(((0.0035282993 1.2690935e-07 1.0786524e-21) (0.0024741029 1.4280322e-09 1.9579705e-22)) ((-1.2690935e-09 3.5282993e-05 -5.1558648e-15) (-1.4280322e-11 2.4741029e-05 4.3250386e-12)))
0.012	(((0.0035301576 1.2647878e-07 1.0849391e-21) (0.0024518261 1.5097179e-09 1.9231036e-22)) ((-1.2647878e-09 3.5301576e-05 -5.2239474e-15) (-1.5097179e-11 2.4518261e-05 4.7796213e-12)))
0.0125	(((0.0035301576 1.2808586e-07 1.0907967e-21) (0.0024300497 1.5914956e-09 1.8887622e-22)) ((-1.2808586e-09 3.5301576e-05 -5.2649889e-15) (-1.5914956e-11 2.4300497e-05 5.2406382e-12)))
0.013	(((0.0035351117 1.3117734e-07 1.0959648e-21) (0.0024087567 1.6744931e-09 1.854987e-22)) ((-1.3117734e-09 3.5351117e-05 -5.28523e-15) (-1.6744931e-11 2.4087567e-05 5.7065095e-12)))
0.0135	(((0.0035355269 1.3389105e-07 1.1008058e-21) (0.0023879248 1.7583585e-09 1.8217344e-22)) ((-1.3389105e-09 3.5355269e-05 -5.3093224e-15) (-1.7583585e-11 2.3879248e-05 6.1789868e-12)))
0.014	(((0.0035331951 1.3353984e-07 1.1052157e-21) (0.0023675344 1.8408227e-09 1.7890165e-22)) ((-1.3353984e-09 3.5331951e-05 -5.3741967e-15) (-1.8408227e-11 2.3675344e-05 6.6586428e-12)))
0.0145	(((0.0035289901 1.3601597e-07 1.1093124e-21) (0.0023475683 1.9239759e-09 1.7568275e-22)) ((-1.3601597e-09 3.5289901e-05 -5.3991199e-15) (-1.9239759e-11 2.3475683e-05 7.1446967e-12)))
0.015	(((0.0035232951 1.3759052e-07 1.1129984e-21) (0.0023280106 2.007162e-09 1.7251748e-22)) ((-1.3759052e-09 3.5232951e-05 -5.4360227e-15) (-2.007162e-11 2.3280106e-05 7.6371784e-12)))
0.0155	(((0.0035163361 1.3882495e-07 1.1162951e-21) (0.0023088463 2.0901243e-09 1.6940566e-22)) ((-1.3882495e-09 3.5163361e-05 -5.4771767e-15) (-2.0901243e-11 2.3088463e-05 8.1361087e-12)))
0.016	(((0.0035086987 1.4039756e-07 1.1192934e-21) (0.0022900516 2.1727887e-09 1.6634697e-22)) ((-1.4039756e-09 3.5086987e-05 -5.5066338e-15) (-2.1727887e-11 2.2900516e-05 8.6907093e-12)))
0.0165	(((0.003500199 1.4156986e-07 1.1219838e-21) (0.0022716072 2.2552104e-09 1.6334035e-22)) ((-1.4156986e-09 3.500199e-05 -5.5494098e-15) (-2.2552104e-11 2.2716072e-05 9.2502925e-12)))
0.017	(((0.0034907856 1.4268363e-07 1.124316e-21) (0.0022535024 2.3373474e-09 1.6038515e-22)) ((-1.4268363e-09 3.4907856e-05 -5.5914289e-15) (-2.3373474e-11 2.2535024e-05 9.8148357e-12)))
0.0175	(((0.0034806396 1.4385661e-07 1.1262981e-21) (0.0022357276 2.4191682e-09 1.5748105e-22)) ((-1.4385661e-09 3.4806396e-05 -5.6263616e-15) (-2.4191682e-11 2.2357276e-05 1.038415e-11)))
0.018	(((0.003469836 1.4507435e-07 1.1279256e-21) (0.0022182736 2.5007676e-09 1.5462783e-22)) ((-1.4507435e-09 3.469836e-05 -5.6629664e-15) (-2.5007676e-11 2.2182736e-05 1.0958312e-11)))
0.0185	(((0.003458426 1.4595034e-07 1.1291945e-21) (0.0022011316 2.5819252e-09 1.5182524e-22)) ((-1.4595034e-09 3.458426e-05 -5.7041246e-15) (-2.5819252e-11 2.2011316e-05 1.1537186e-11)))
0.019	(((0.0034465008 1.4718429e-07 1.1301063e-21) (0.0021842933 2.6629307e-09 1.4907302e-22)) ((-1.4718429e-09 3.4465008e-05 -5.7393129e-15) (-2.6629307e-11 2.1842933e-05 1.2120387e-11)))
0.0195	(((0.0034341405 1.4818397e-07 1.1306735e-21) (0.0021677508 2.7436283e-09 1.4637074e-22)) ((-1.4818397e-09 3.4341405e-05 -5.7761993e-15) (-2.7436283e-11 2.1677508e-05 1.2707814e-11)))
0.02	(((0.0034218231 1.4917693e-07 1.1308802e-21) (0.0021514967 2.8240322e-09 1.4371824e-22)) ((-1.4917693e-09 3.4218231e-05 -5.8129455e-15) (-2.8240322e-11 2.1514967e-05 1.3299333e-11)))
0.0205	(((0.0034094058 1.5012526e-07 1.1307485e-21) (0.0021355238 2.9041102e-09 1.4111494e-22)) ((-1.5012526e-09 3.4094058e-05 -5.8468993e-15) (-2.9041102e-11 2.1355238e-05 1.3894717e-11)))
0.021	(((0.0033964321 1.5102946e-07 1.1303206e-21) (0.0021198246 2.9838519e-09 1.3856012e-22)) ((-1.5102946e-09 3.3964321e-05 -5.880289e-15) (-2.9838519e-11 2.1198246e-05 1.4494208e-11)))
0.0215	(((0.0033831838 1.518383e-07 1.1295909e-21) (0.0021043922 3.0632116e-09 1.3605344e-22)) ((-1.518383e-09 3.3831838e-05 -5.9135475e-15) (-3.0632116e-11 2.1043922e-05 1.5097512e-11)))
0.022	(((0.0033697492 1.5268037e-07 1.12857e-21) (0.0020892199 3.1422346e-09 1.3359441e-22)) ((-1.5268037e-09 3.3697492e-05 -5.9513458e-15) (-3.1422346e-11 2.0892199e-05 1.5704569e-11)))
0.0225	(((0.0033561891 1.5348149e-07 1.1272676e-21) (0.002074301 3.2211779e-09 1.3118254e-22)) ((-1.5348149e-09 3.3561891e-05 -5.9727222e-15) (-3.2211779e-11 2.074301e-05 1.6340043e-11)))
0.023	(((0.0033427815 1.5430879e-07 1.1257478e-21) (0.002059624 3.2993639e-09 1.2881594e-22)) ((-1.5430879e-09 3.3427815e-05 -5.9711054e-15) (-3.2993639e-11 2.059624e-05 1.7040303e-11)))
0.0235	(((0.0033295702 1.5503383e-07 1.1239967e-21) (0.0020451801 3.3772405e-09 1.2649436e-22)) ((-1.5503383e-09 3.3295702e-05 -5.9985708e-15) (-3.3772405e-11 2.0451801e-05 1.7741527e-11)))
0.024	(((0.0033162802 1.5633808e-07 1.1220155e-21) (0.0020309643 3.4552654e-09 1.242179e-22)) ((-1.5633808e-09 3.3162802e-05 -6.0110507e-15) (-3.4552654e-11 2.0309643e-05 1.8443084e-11)))
0.0245	(((0.0033028467 1.565442e-07 1.1197765e-21) (0.0020169716 3.5326127e-09 1.2198629e-22)) ((-1.565442e-09 3.3028467e-05 -6.0480028e-15) (-3.5326127e-11 2.0169716e-05 1.9145616e-11)))
0.025	(((0.0032894139 1.5706957e-07 1.1172914e-21) (0.0020031971 3.6095405e-09 1.1979913e-22)) ((-1.5706957e-09 3.2894139e-05 -6.0766869e-15) (-3.6095405e-11 2.0031971e-05 1.9848845e-11)))
0.0255	(((0.0032760208 1.5759437e-07 1.11457e-21) (0.0019896364 3.6860648e-09 1.1765602e-22)) ((-1.5759437e-09 3.2760208e-05 -6.1034384e-15) (-3.6860648e-11 1.9896364e-05 2.0552703e-11)))
0.026	(((0.0032628244 1.589082e-07 1.1116153e-21) (0.001976285 3.7627984e-09 1.1555658e-22)) ((-1.589082e-09 3.2628244e-05 -6.1075955e-15) (-3.7627984e-11 1.976285e-05 2.1257013e-11)))
0.0265	(((0.0032503842 1.588474e-07 1.1084003e-21) (0.001963139 3.8392285e-09 1.1350074e-22)) ((-1.588474e-09 3.2503842e-05 -6.1208188e-15) (-3.8392285e-11 1.963139e-05 2.201152e-11)))
0.027	(((0.0032375938 1.5935192e-07 1.1050306e-21) (0.0019501938 3.9151483e-09 1.1148736e-22)) ((-1.5935192e-09 3.2375938e-05 -6.1191242e-15) (-3.9151483e-11 1.9501938e-05 2.2766894e-11)))
0.0275	(((0.0032260307 1.609976e-07 1.1014343e-21) (0.0019374458 3.9915443e-09 1.0951697e-22)) ((-1.609976e-09 3.2260307e-05 -6.1073988e-15) (-3.9915443e-11 1.9374458e-05 2.3522642e-11)))
0.028	(((0.0032143098 1.6077902e-07 1.0976616e-21) (0.0019248908 4.0670341e-09 1.0758858e-22)) ((-1.6077902e-09 3.2143098e-05 -6.1241302e-15) (-4.0670341e-11 1.9248908e-05 2.4279707e-11)))
0.0285	(((0.0032022734 1.6109637e-07 1.093731e-21) (0.0019125243 4.1420583e-09 1.0570165e-22)) ((-1.6109637e-09 3.2022734e-05 -6.1323677e-15) (-4.1420583e-11 1.9125243e-05 2.50377e-11)))
0.029	(((0.003190197 1.6141333e-07 1.0896484e-21) (0.0019003422 4.2166394e-09 1.0385587e-22)) ((-1.6141333e-09 3.190197e-05 -6.1397664e-15) (-4.2166394e-11 1.9003422e-05 2.5796569e-11)))
0.0295	(((0.0031781562 1.6175379e-07 1.0854218e-21) (0.0018883404 4.290807e-09 1.0205053e-22)) ((-1.6175379e-09 3.1781562e-05 -6.1433608e-15) (-4.290807e-11 1.8883404e-05 2.6556566e-11)))
0.03	(((0.0031661948 1.6212805e-07 1.0810599e-21) (0.001876515 4.3646062e-09 1.0028524e-22)) ((-1.6212805e-09 3.1661948e-05 -6.1485762e-15) (-4.3646062e-11 1.876515e-05 2.7317343e-11)))
0.0305	(((0.003154338 1.6247613e-07 1.0765722e-21) (0.0018648623 4.4380301e-09 9.855992e-23)) ((-1.6247613e-09 3.154338e-05 -6.1549734e-15) (-4.4380301e-11 1.8648623e-05 2.8078882e-11)))
0.031	(((0.0031426064 1.6279609e-07 1.0719687e-21) (0.0018533785 4.5110698e-09 9.6874164e-23)) ((-1.6279609e-09 3.1426064e-05 -6.1610136e-15) (-4.5110698e-11 1.8533785e-05 2.8841176e-11)))
0.0315	(((0.0031310161 1.6308937e-07 1.0672595e-21) (0.00184206 4.5837182e-09 9.522757e-23)) ((-1.6308937e-09 3.1310161e-05 -6.1667113e-15) (-4.5837182e-11 1.84206e-05 2.9604185e-11)))
0.032	(((0.0031195787 1.634515e-07 1.0624544e-21) (0.0018309032 4.6560363e-09 9.3619733e-23)) ((-1.634515e-09 3.1195787e-05 -6.1688202e-15) (-4.6560363e-11 1.8309032e-05 3.0367909e-11)))
0.0325	(((0.0031083035 1.6423679e-07 1.0575639e-21) (0.0018199047 4.7282337e-09 9.2050237e-23)) ((-1.6423679e-09 3.1083035e-05 -6.1642591e-15) (-4.7282337e-11 1.8199047e-05 3.1131453e-11)))
0.033	(((0.0030972865 1.640084e-07 1.052611e-21) (0.0018090602 4.8010855e-09 9.0518961e-23)) ((-1.640084e-09 3.0972865e-05 -6.2715229e-15) (-4.8010855e-11 1.8090602e-05 3.2133851e-11)))
0.0335	(((0.0030865645 1.6432319e-07 1.0476105e-21) (0.0017983654 4.8737874e-09 8.9025416e-23)) ((-1.6432319e-09 3.0865645e-05 -6.3286172e-15) (-4.8737874e-11 1.7983654e-05 3.3134271e-11)))
0.034	(((0.0030760467 1.6456577e-07 1.0425455e-21) (0.0017878174 4.9462516e-09 8.7568736e-23)) ((-1.6456577e-09 3.0760467e-05 -6.3649029e-15) (-4.9462516e-11 1.7878174e-05 3.4132832e-11)))
0.0345	(((0.003065707 1.6481889e-07 1.0374238e-21) (0.0017774135 5.0184673e-09 8.6148532e-23)) ((-1.6481889e-09 3.065707e-05 -6.3887444e-15) (-5.0184673e-11 1.7774135e-05 3.5129594e-11)))
0.035	(((0.0030555316 1.6509851e-07 1.0322555e-21) (0.0017671509 5.0904577e-09 8.4764391e-23)) ((-1.6509851e-09 3.0555316e-05 -6.4044153e-15) (-5.0904577e-11 1.7671509e-05 3.6158311e-11)))
0.0355	(((0.0030455169 1.6524397e-07 1.0270467e-21) (0.0017570267 5.1621126e-09 8.3415928e-23)) ((-1.6524397e-09 3.0455169e-05 -6.4159303e-15) (-5.1621126e-11 1.7570267e-05 3.7183171e-11)))
0.036	(((0.0030356584 1.6599625e-07 1.0218087e-21) (0.0017470385 5.2338854e-09 8.2102697e-23)) ((-1.6599625e-09 3.0356584e-05 -6.4152991e-15) (-5.2338854e-11 1.7470385e-05 3.8204203e-11)))
0.0365	(((0.0030259589 1.6504667e-07 1.0165491e-21) (0.0017371834 5.304481e-09 8.0824267e-23)) ((-1.6504667e-09 3.0259589e-05 -6.4570809e-15) (-5.304481e-11 1.7371834e-05 3.9223006e-11)))
0.037	(((0.0030164133 1.6577771e-07 1.0112756e-21) (0.0017274591 5.3751762e-09 7.9580208e-23)) ((-1.6577771e-09 3.0164133e-05 -6.4609204e-15) (-5.3751762e-11 1.7274591e-05 4.0238285e-11)))
0.0375	(((0.0030070283 1.6593967e-07 1.0059956e-21) (0.0017178628 5.4455443e-09 7.8370071e-23)) ((-1.6593967e-09 3.0070283e-05 -6.4659306e-15) (-5.4455443e-11 1.7178628e-05 4.1250421e-11)))
0.038	(((0.0029978024 1.6608946e-07 1.0007181e-21) (0.0017083923 5.5155788e-09 7.7193392e-23)) ((-1.6608946e-09 2.9978024e-05 -6.4669853e-15) (-5.5155788e-11 1.7083923e-05 4.2259569e-11)))
0.0385	(((0.0029887377 1.6620083e-07 9.9544492e-22) (0.0016990449 5.5852544e-09 7.6049746e-23)) ((-1.6620083e-09 2.9887377e-05 -6.4656393e-15) (-5.5852544e-11 1.6990449e-05 4.3265889e-11)))
0.039	(((0.0029798291 1.6631986e-07 9.9018875e-22) (0.0016898185 5.6545811e-09 7.4938622e-23)) ((-1.6631986e-09 2.9798291e-05 -6.4618502e-15) (-5.6545811e-11 1.6898185e-05 4.4269511e-11)))
0.0395	(((0.0029710754 1.6645555e-07 9.8495395e-22) (0.0016807106 5.7235761e-09 7.3859561e-23)) ((-1.6645555e-09 2.9710754e-05 -6.4551653e-15) (-5.7235761e-11 1.6807106e-05 4.527063e-11)))
0.04	(((0.0029624751 1.6682324e-07 9.7974805e-22) (0.001671719 5.7924184e-09 7.2812073e-23)) ((-1.6682324e-09 2.9624751e-05 -6.4425948e-15) (-5.7924184e-11 1.671719e-05 4.6269226e-11)))
0.0405	(((0.0029540234 1.6683571e-07 9.7457376e-22) (0.0016628415 5.860847e-09 7.1795689e-23)) ((-1.6683571e-09 2.9540234e-05 -6.435514e-15) (-5.860847e-11 1.6628415e-05 4.726536e-11)))
0.041	(((0.002945721 1.6666915e-07 9.6943128e-22) (0.0016540759 5.9287278e-09 7.080996e-23)) ((-1.6666915e-09 2.945721e-05 -6.4286249e-15) (-5.9287278e-11 1.6540759e-05 4.8259422e-11)))
0.0415	(((0.0029375651 1.6671596e-07 9.643333e-22) (0.00164542 5.996228e-09 6.9854337e-23)) ((-1.6671596e-09 2.9375651e-05 -6.4173123e-15) (-5.996228e-11 1.64542e-05 4.9251399e-11)))
0.042	(((0.0029295502 1.6677725e-07 9.5928209e-22) (0.0016368718 6.0633639e-09 6.8928336e-23)) ((-1.6677725e-09 2.9295502e-05 -6.4044935e-15) (-6.0633639e-11 1.6368718e-05 5.0241398e-11)))
0.0425	(((0.0029216725 1.6683833e-07 9.5428139e-22) (0.0016284293 6.1301412e-09 6.803146e-23)) ((-1.6683833e-09 2.9216725e-05 -6.3904212e-15) (-6.1301412e-11 1.6284293e-05 5.1229489e-11)))
0.043	(((0.0029139269 1.6686839e-07 9.4933737e-22) (0.0016200905 6.1965413e-09 6.7163187e-23)) ((-1.6686839e-09 2.9139269e-05 -6.3754133e-15) (-6.1965413e-11 1.6200905e-05 5.2215776e-11)))
0.0435	(((0.002906312 1.6689932e-07 9.4444802e-22) (0.0016118534 6.2625701e-09 6.6323049e-23)) ((-1.6689932e-09 2.906312e-05 -6.3591896e-15) (-6.2625701e-11 1.6118534e-05 5.3200336e-11)))
0.044	(((0.0028988224 1.669176e-07 9.3961929e-22) (0.0016037161 6.3282236e-09 6.5510517e-23)) ((-1.669176e-09 2.8988224e-05 -6.3419151e-15) (-6.3282236e-11 1.6037161e-05 5.4183247e-11)))
0.0445	(((0.0028914543 1.6692803e-07 9.348538e-22) (0.0015956769 6.3935013e-09 6.4725082e-23)) ((-1.6692803e-09 2.8914543e-05 -6.3235736e-15) (-6.3935013e-11 1.5956769e-05 5.5164572e-11)))
0.045	(((0.0028842036 1.6691229e-07 9.3015431e-22) (0.0015877339 6.4583873e-09 6.3966229e-23)) ((-1.6691229e-09 2.8842036e-05 -6.30438e-15) (-6.4583873e-11 1.5877339e-05 5.6144454e-11)))
0.0455	(((0.0028770676 1.6686523e-07 9.2552167e-22) (0.0015798853 6.5229025e-09 6.3233456e-23)) ((-1.6686523e-09 2.8770676e-05 -6.2570861e-15) (-6.5229025e-11 1.5798853e-05 5.7123319e-11)))
0.046	(((0.0028700444 1.6686239e-07 9.209579e-22) (0.0015721295 6.5870505e-09 6.2526247e-23)) ((-1.6686239e-09 2.8700444e-05 -6.2323742e-15) (-6.5870505e-11 1.5721295e-05 5.8101125e-11)))
0.0465	(((0.0028631296 1.6681356e-07 9.1646609e-22) (0.0015644646 6.6507911e-09 6.1844081e-23)) ((-1.6681356e-09 2.8631296e-05 -6.2121184e-15) (-6.6507911e-11 1.5644646e-05 5.9078056e-11)))
0.047	(((0.0028562911 1.6628845e-07 9.1210319e-22) (0.0015568892 6.7137664e-09 6.1186054e-23)) ((-1.6628845e-09 2.8562911e-05 -6.1987563e-15) (-6.7137664e-11 1.5568892e-05 6.0054642e-11)))
0.0475	(((0.0028496081 1.6679343e-07 9.0769837e-22) (0.0015494015 6.7767579e-09 6.0552865e-23)) ((-1.6679343e-09 2.8496081e-05 -6.1694577e-15) (-6.7767579e-11 1.5494015e-05 6.1030536e-11)))
0.048	(((0.0028429925 1.6657439e-07 9.0342596e-22) (0.0015420001 6.8392297e-09 5.9942785e-23)) ((-1.6657439e-09 2.8429925e-05 -6.1478879e-15) (-6.8392297e-11 1.5420001e-05 6.2005562e-11)))
0.0485	(((0.002836467 1.6661638e-07 8.9923017e-22) (0.0015346834 6.9013831e-09 5.9355703e-23)) ((-1.6661638e-09 2.836467e-05 -6.1227108e-15) (-6.9013831e-11 1.5346834e-05 6.2980206e-11)))
0.049	(((0.0028300294 1.6656892e-07 8.9510906e-22) (0.0015274499 6.9631567e-09 5.8791133e-23)) ((-1.6656892e-09 2.8300294e-05 -6.0961504e-15) (-6.9631567e-11 1.5274499e-05 6.3954297e-11)))
0.0495	(((0.0028236752 1.6657642e-07 8.9106316e-22) (0.0015202982 7.0245992e-09 5.8248571e-23)) ((-1.6657642e-09 2.8236752e-05 -6.068665e-15) (-7.0245992e-11 1.5202982e-05 6.4927874e-11)))
0.05	(((0.0028174019 1.662718e-07 8.8709581e-22) (0.0015132269 7.0854789e-09 5.7727495e-23)) ((-1.662718e-09 2.8174019e-05 -6.0430463e-15) (-7.0854789e-11 1.5132269e-05 6.5901135e-11)))
0.0505	(((0.0028112042 1.6629234e-07 8.8320215e-22) (0.0015062345 7.1460483e-09 5.7227446e-23)) ((-1.6629234e-09 2.8112042e-05 -6.0126409e-15) (-7.1460483e-11 1.5062345e-05 6.6874003e-11)))
0.051	(((0.0028050801 1.6618451e-07 8.7938506e-22) (0.0014993198 7.2062165e-09 5.6747911e-23)) ((-1.6618451e-09 2.8050801e-05 -5.9828759e-15) (-7.2062165e-11 1.4993198e-05 6.7846586e-11)))
0.0515	(((0.0027990258 1.6607828e-07 8.7564397e-22) (0.0014924814 7.2659904e-09 5.6288406e-23)) ((-1.6607828e-09 2.7990258e-05 -5.9519855e-15) (-7.2659904e-11 1.4924814e-05 6.8818684e-11)))
0.052	(((0.0027930385 1.6595794e-07 8.7197812e-22) (0.0014857181 7.3253656e-09 5.5848452e-23)) ((-1.6595794e-09 2.7930385e-05 -5.9215101e-15) (-7.3253656e-11 1.4857181e-05 6.9790869e-11)))
0.0525	(((0.002787115 1.6583528e-07 8.6838692e-22) (0.0014790285 7.3843442e-09 5.5427575e-23)) ((-1.6583528e-09 2.787115e-05 -5.888434e-15) (-7.3843442e-11 1.4790285e-05 7.0762951e-11)))
0.053	(((0.0027812564 1.6449125e-07 8.6486928e-22) (0.0014724115 7.4420037e-09 5.5025304e-23)) ((-1.6449125e-09 2.7812564e-05 -5.8813127e-15) (-7.4420037e-11 1.4724115e-05 7.1735579e-11)))
0.0535	(((0.0027754803 1.6505674e-07 8.6143196e-22) (0.0014658658 7.4998055e-09 5.4641141e-23)) ((-1.6505674e-09 2.7754803e-05 -5.8319981e-15) (-7.4998055e-11 1.4658658e-05 7.2707819e-11)))
0.054	(((0.0027697403 1.650659e-07 8.5806378e-22) (0.0014593903 7.5573325e-09 5.4274681e-23)) ((-1.650659e-09 2.7697403e-05 -5.7939502e-15) (-7.5573325e-11 1.4593903e-05 7.3680029e-11)))
0.0545	(((0.0027640502 1.6497988e-07 8.5476622e-22) (0.0014529839 7.6145169e-09 5.3925458e-23)) ((-1.6497988e-09 2.7640502e-05 -5.7570867e-15) (-7.6145169e-11 1.4529839e-05 7.465231e-11)))
0.055	(((0.0027584088 1.6485857e-07 8.5153904e-22) (0.0014466453 7.6713369e-09 5.3593021e-23)) ((-1.6485857e-09 2.7584088e-05 -5.720266e-15) (-7.6713369e-11 1.4466453e-05 7.5624739e-11)))
0.0555	(((0.0027528143 1.6472501e-07 8.483816e-22) (0.0014403736 7.7277883e-09 5.3276929e-23)) ((-1.6472501e-09 2.7528143e-05 -5.6830309e-15) (-7.7277883e-11 1.4403736e-05 7.6597377e-11)))
0.056	(((0.0027472721 1.6453915e-07 8.4529185e-22) (0.0014341677 7.7840304e-09 5.2976891e-23)) ((-1.6453915e-09 2.7472721e-05 -5.6462607e-15) (-7.7840304e-11 1.4341677e-05 7.7577328e-11)))
0.0565	(((0.0027417849 1.6437771e-07 8.422684e-22) (0.0014280267 7.8398674e-09 5.2692567e-23)) ((-1.6437771e-09 2.7417849e-05 -5.6073876e-15) (-7.8398674e-11 1.4280267e-05 7.8558139e-11)))
0.057	(((0.0027363412 1.6420227e-07 8.3931002e-22) (0.0014219495 7.8952981e-09 5.2423356e-23)) ((-1.6420227e-09 2.7363412e-05 -5.5682385e-15) (-7.8952981e-11 1.4219495e-05 7.9539836e-11)))
0.0575	(((0.0027309586 1.6417985e-07 8.3636663e-22) (0.0014159353 7.950446e-09 5.2169189e-23)) ((-1.6417985e-09 2.7309586e-05 -5.5246861e-15) (-7.950446e-11 1.4159353e-05 8.0522186e-11)))
0.058	(((0.0027255546 1.6359924e-07 8.3363549e-22) (0.0014099831 8.0049968e-09 5.1928309e-23)) ((-1.6359924e-09 2.7255546e-05 -5.49956e-15) (-8.0049968e-11 1.4099831e-05 8.1505755e-11)))
0.0585	(((0.0027202561 1.6369567e-07 8.3081996e-22) (0.0014040919 8.0594017e-09 5.1702354e-23)) ((-1.6369567e-09 2.7202561e-05 -5.4565378e-15) (-8.0594017e-11 1.4040919e-05 8.2490255e-11)))
0.059	(((0.002714969 1.6337229e-07 8.2811277e-22) (0.0013982609 8.1133326e-09 5.1489602e-23)) ((-1.6337229e-09 2.714969e-05 -5.4180873e-15) (-8.1133326e-11 1.3982609e-05 8.3475832e-11)))
