# Time	forces(pressure, viscous) moment(pressure, viscous)
0.00175	(((24.814932 -2.1281049 1.9084682e-16) (11.842178 0.0049193521 -1.2321507e-18)) ((0.10640525 1.2407466 -0.85931497) (-0.00024596761 0.59210891 0.00070112098)))
0.0018	(((24.756122 -2.2812928 1.9052924e-16) (11.813336 0.0048100336 -1.2304863e-18)) ((0.11406464 1.2378061 -0.91154655) (-0.00024050168 0.5906668 0.00069048961)))
0.00185	(((24.701238 -2.4285187 1.9022885e-16) (11.784829 0.0047019775 -1.2289362e-18)) ((0.12142594 1.2350619 -0.96232202) (-0.00023509888 0.58924145 0.00067927997)))
0.0019	(((24.654149 -2.5652495 1.899544e-16) (11.75665 0.00459549 -1.2275359e-18)) ((0.12826248 1.2327074 -1.0098289) (-0.0002297745 0.58783252 0.00066748011)))
0.00195	(((24.613882 -2.6916499 1.8970272e-16) (11.728803 0.0044910915 -1.2262651e-18)) ((0.1345825 1.2306941 -1.0540003) (-0.00022455458 0.58644013 0.00065514994)))
0.002	(((24.581923 -2.809424 1.8947699e-16) (11.701278 0.0043894286 -1.2251402e-18)) ((0.1404712 1.2290961 -1.0955346) (-0.00021947143 0.5850639 0.0006424524)))
0.00205	(((24.55786 -2.9150883 1.8927618e-16) (11.674077 0.0042908443 -1.2241525e-18)) ((0.14575441 1.227893 -1.1328155) (-0.00021454222 0.58370383 0.00062943925)))
0.0021	(((24.540098 -3.015039 1.8909688e-16) (11.647194 0.0041955211 -1.2232807e-18)) ((0.15075195 1.2270049 -1.1686449) (-0.00020977606 0.58235968 0.00061618655)))
0.00215	(((24.528113 -3.1071663 1.8893835e-16) (11.620629 0.0041037207 -1.2225196e-18)) ((0.15535832 1.2264056 -1.20198) (-0.00020518604 0.58103146 0.00060271256)))
0.0022	(((24.521945 -3.1903043 1.8880038e-16) (11.59438 0.0040153832 -1.2218671e-18)) ((0.15951522 1.2260972 -1.232249) (-0.00020076916 0.57971899 0.00058903529)))
0.00225	(((24.521596 -3.2665043 1.8868323e-16) (11.568439 0.0039308396 -1.2213187e-18)) ((0.16332522 1.2260798 -1.2602852) (-0.00019654198 0.57842195 0.0005752892)))
0.0023	(((24.526262 -3.3337671 1.8858469e-16) (11.542809 0.0038502265 -1.2208661e-18)) ((0.16668836 1.2263131 -1.2851503) (-0.00019251133 0.57714047 0.00056149856)))
0.00235	(((24.53474 -3.3936993 1.8850215e-16) (11.517482 0.0037734173 -1.2204929e-18)) ((0.16968496 1.226737 -1.3075095) (-0.00018867086 0.5758741 0.00054767321)))
0.0024	(((24.546361 -3.4466797 1.8843397e-16) (11.492451 0.0037008316 -1.220189e-18)) ((0.17233398 1.2273181 -1.327463) (-0.00018504158 0.57462254 0.00053401953)))
0.00245	(((24.56046 -3.4933026 1.8837876e-16) (11.467719 0.0036317148 -1.2199461e-18)) ((0.17466513 1.228023 -1.3452401) (-0.00018158574 0.57338596 0.00052028677)))
0.0025	(((24.576365 -3.5338644 1.883344e-16) (11.443275 0.0035660491 -1.2197531e-18)) ((0.17669322 1.2288183 -1.3609276) (-0.00017830245 0.57216377 0.0005065091)))
0.00255	(((24.593535 -3.5711645 1.8829939e-16) (11.419121 0.0035043316 -1.2196026e-18)) ((0.17855822 1.2296767 -1.375643) (-0.00017521658 0.57095607 0.00049295446)))
0.0026	(((24.611274 -3.600365 1.8827204e-16) (11.395253 0.003446115 -1.2194847e-18)) ((0.18001825 1.2305637 -1.3873429) (-0.00017230575 0.56976264 0.00047947059)))
0.00265	(((24.629286 -3.6246315 1.882511e-16) (11.371657 0.0033915169 -1.2193932e-18)) ((0.18123157 1.2314643 -1.397311) (-0.00016957585 0.56858286 0.00046614877)))
0.0027	(((24.647155 -3.6447663 1.8823533e-16) (11.348341 0.0033403865 -1.2193217e-18)) ((0.18223831 1.2323577 -1.4058776) (-0.00016701933 0.56741705 0.0004530174)))
0.00275	(((24.664495 -3.661083 1.8822349e-16) (11.325295 0.0032925557 -1.2192643e-18)) ((0.18305415 1.2332247 -1.4131491) (-0.00016462779 0.56626473 0.00044003789)))
0.0028	(((24.680985 -3.674076 1.8821462e-16) (11.302508 0.0032480994 -1.219216e-18)) ((0.1837038 1.2340493 -1.4193196) (-0.00016240497 0.56512541 0.00042730073)))
0.00285	(((24.696313 -3.6842145 1.8820758e-16) (11.279985 0.0032067546 -1.2191723e-18)) ((0.18421072 1.2348157 -1.4245682) (-0.00016033773 0.56399924 0.00041478626)))
0.0029	(((24.710315 -3.6912494 1.8820181e-16) (11.257715 0.003168171 -1.2191304e-18)) ((0.18456247 1.2355158 -1.4287469) (-0.00015840855 0.56288577 0.00040236967)))
0.00295	(((24.72278 -3.6959118 1.8819638e-16) (11.235691 0.0031326441 -1.2190851e-18)) ((0.18479559 1.236139 -1.4321679) (-0.00015663221 0.56178454 0.00039027056)))
0.003	(((24.733635 -3.6982598 1.8819094e-16) (11.213909 0.0030995361 -1.2190348e-18)) ((0.18491299 1.2366817 -1.4348162) (-0.00015497681 0.56069547 0.00037830167)))
0.00305	(((24.742872 -3.6985661 1.8818533e-16) (11.192365 0.003068874 -1.2189807e-18)) ((0.18492831 1.2371436 -1.4368011) (-0.0001534437 0.55961826 0.00036656251)))
0.0031	(((24.750415 -3.6972348 1.881788e-16) (11.171055 0.0030406036 -1.2189179e-18)) ((0.18486174 1.2375208 -1.4382936) (-0.00015203018 0.55855277 0.00035506324)))
0.00315	(((24.756341 -3.6942834 1.8817157e-16) (11.149972 0.0030143468 -1.2188481e-18)) ((0.18471417 1.237817 -1.439262) (-0.00015071734 0.55749861 0.000343677)))
0.0032	(((24.760742 -3.6898331 1.881634e-16) (11.129105 0.002990472 -1.2187713e-18)) ((0.18449165 1.2380371 -1.4397356) (-0.0001495236 0.55645523 0.00033266396)))
0.00325	(((24.763491 -3.6840162 1.8815381e-16) (11.108459 0.0029684541 -1.2186854e-18)) ((0.18420081 1.2381746 -1.4397746) (-0.0001484227 0.55542297 0.00032178349)))
0.0033	(((24.764783 -3.6767812 1.8814295e-16) (11.088024 0.0029482699 -1.2185919e-18)) ((0.18383906 1.2382391 -1.4393306) (-0.00014741349 0.55440121 0.00031106073)))
0.00335	(((24.764682 -3.6681478 1.8813091e-16) (11.067788 0.002930026 -1.2184912e-18)) ((0.18340739 1.2382341 -1.4384054) (-0.0001465013 0.55338942 0.00030059834)))
0.0034	(((24.76327 -3.6580688 1.8811772e-16) (11.047757 0.0029135376 -1.2183844e-18)) ((0.18290344 1.2381635 -1.4369361) (-0.00014567688 0.55238786 0.00029036609)))
0.00345	(((24.760642 -3.64671 1.8810325e-16) (11.027919 0.0028985953 -1.2182711e-18)) ((0.1823355 1.2380321 -1.4349911) (-0.00014492977 0.55139596 0.00028026529)))
0.0035	(((24.756889 -3.6342046 1.8808762e-16) (11.008262 0.0028851272 -1.2181523e-18)) ((0.18171023 1.2378445 -1.4326202) (-0.00014425636 0.55041309 0.00027029408)))
0.00355	(((24.752139 -3.6206956 1.880711e-16) (10.988782 0.0028732712 -1.2180283e-18)) ((0.18103478 1.237607 -1.4298779) (-0.00014366356 0.5494391 0.00026056952)))
0.0036	(((24.746496 -3.6062425 1.8805379e-16) (10.96948 0.0028630294 -1.2179016e-18)) ((0.18031213 1.2373248 -1.4267891) (-0.00014315147 0.54847401 0.00025115382)))
0.00365	(((24.740058 -3.5909214 1.8803577e-16) (10.950354 0.0028540636 -1.217772e-18)) ((0.17954607 1.2370029 -1.4233673) (-0.00014270318 0.5475177 0.00024186704)))
0.0037	(((24.732918 -3.5747959 1.8801721e-16) (10.931391 0.0028463363 -1.2176404e-18)) ((0.17873979 1.2366459 -1.4196358) (-0.00014231681 0.54656957 0.00023271846)))
0.00375	(((24.725212 -3.5579774 1.8799839e-16) (10.91258 0.0028398043 -1.2175082e-18)) ((0.17789887 1.2362606 -1.4156445) (-0.00014199022 0.54562901 0.00022371291)))
0.0038	(((24.717039 -3.5404583 1.8797914e-16) (10.893916 0.0028345974 -1.2173743e-18)) ((0.17702291 1.235852 -1.4113674) (-0.00014172987 0.5446958 0.0002149693)))
0.00385	(((24.708392 -3.522412 1.8795964e-16) (10.875396 0.0028305391 -1.2172389e-18)) ((0.1761206 1.2354196 -1.4068986) (-0.00014152696 0.54376978 0.00020641363)))
0.0039	(((24.699502 -3.503815 1.8794041e-16) (10.857007 0.002827504 -1.2171051e-18)) ((0.17519075 1.2349751 -1.4021978) (-0.0001413752 0.54285036 0.00019798591)))
0.00395	(((24.690393 -3.4847368 1.8792118e-16) (10.838749 0.002825569 -1.2169718e-18)) ((0.17423684 1.2345197 -1.3973028) (-0.00014127845 0.54193747 0.00018977086)))
0.004	(((24.681228 -3.4653965 1.8790215e-16) (10.820615 0.0028246472 -1.2168387e-18)) ((0.17326983 1.2340614 -1.3923348) (-0.00014123236 0.54103077 0.00018174715)))
0.00405	(((24.672099 -3.4457203 1.8788376e-16) (10.802595 0.0028246571 -1.2167099e-18)) ((0.17228601 1.233605 -1.3872368) (-0.00014123286 0.54012973 0.00017387752)))
0.0041	(((24.663025 -3.4256086 1.8786611e-16) (10.784685 0.002825495 -1.2165869e-18)) ((0.17128043 1.2331512 -1.3819068) (-0.00014127475 0.53923426 0.00016612239)))
0.00415	(((24.654108 -3.405368 1.8784897e-16) (10.766875 0.0028271276 -1.2164677e-18)) ((0.1702684 1.2327054 -1.3765511) (-0.00014135638 0.53834375 0.00015848324)))
