# Time	forces(pressure, viscous) moment(pressure, viscous)
0.011	(((0.018053911 0.00025203789 0) (0.014348235 -6.8876684e-06 -1.7161159e-21)) ((-1.2601895e-05 0.00090269556 8.7186522e-13) (3.4438342e-07 0.00071741175 1.5890868e-06)))
0.0115	(((0.017813208 0.00024386252 0) (0.014027372 -6.4859941e-06 -1.7118008e-21)) ((-1.2193126e-05 0.00089066039 8.5793812e-13) (3.242997e-07 0.00070136862 1.5413911e-06)))
0.012	(((0.017590901 0.00023615977 0) (0.013728147 -6.1142178e-06 -1.7078218e-21)) ((-1.1807988e-05 0.00087954506 8.432808e-13) (3.0571089e-07 0.00068640737 1.4973178e-06)))
0.0125	(((0.017385044 0.00022888474 0) (0.013448245 -5.7694562e-06 -1.7041342e-21)) ((-1.1444237e-05 0.0008692522 8.2803979e-13) (2.8847281e-07 0.00067241225 1.4565128e-06)))
0.013	(((0.017193847 0.00022199795 0) (0.013185683 -5.4487288e-06 -1.700777e-21)) ((-1.1099897e-05 0.00085969234 8.1231942e-13) (2.7243644e-07 0.00065928413 1.41857e-06)))
0.0135	(((0.017016181 0.00021547487 0) (0.012938752 -5.1494253e-06 -1.697452e-21)) ((-1.0773743e-05 0.00085080904 7.9616979e-13) (2.5747127e-07 0.0006469376 1.3831365e-06)))
0.014	(((0.016850439 0.00020927889 0) (0.012705969 -4.8693795e-06 -1.6944298e-21)) ((-1.0463944e-05 0.00084252195 7.7968006e-13) (2.4346898e-07 0.00063529847 1.349924e-06)))
0.0145	(((0.016695634 0.00020337374 0) (0.012486041 -4.6068013e-06 -1.6915077e-21)) ((-1.0168687e-05 0.00083478169 7.6292162e-13) (2.3034006e-07 0.00062430206 1.318698e-06)))
0.015	(((0.016550741 0.00019773517 0) (0.012277834 -4.3601571e-06 -1.6887628e-21)) ((-9.8867585e-06 0.00082753707 7.4595926e-13) (2.1800785e-07 0.00061389168 1.2892641e-06)))
0.0155	(((0.016414896 0.00019234257 0) (0.012080347 -4.1281122e-06 -1.686134e-21)) ((-9.6171287e-06 0.00082074479 7.2885316e-13) (2.0640561e-07 0.00060401737 1.2614579e-06)))
0.016	(((0.016287439 0.00018717798 0) (0.011892699 -3.909491e-06 -1.6834954e-21)) ((-9.3588992e-06 0.00081437194 7.1165905e-13) (1.9547455e-07 0.00059463497 1.2351377e-06)))
0.0165	(((0.016167319 0.00018221961 0) (0.011714104 -3.7032718e-06 -1.6811991e-21)) ((-9.1109805e-06 0.00080836593 6.9442802e-13) (1.8516359e-07 0.00058570519 1.2101796e-06)))
0.017	(((0.01605427 0.00017746591 0) (0.011543861 -3.5084875e-06 -1.6788732e-21)) ((-8.8732955e-06 0.0008027135 6.7722287e-13) (1.7542438e-07 0.00057719304 1.1864779e-06)))
0.0175	(((0.015947641 0.00017289404 0) (0.011381345 -3.3243189e-06 -1.6766145e-21)) ((-8.6447018e-06 0.00079738203 6.6007439e-13) (1.6621594e-07 0.00056906723 1.1639406e-06)))
0.018	(((0.015846811 0.00016848415 0) (0.011225992 -3.1500533e-06 -1.6745035e-21)) ((-8.4242077e-06 0.00079234053 6.430075e-13) (1.5750266e-07 0.00056129958 1.1424823e-06)))
0.0185	(((0.015751458 0.00016423379 0) (0.011077296 -2.9849969e-06 -1.6723961e-21)) ((-8.2116896e-06 0.0007875729 6.2606674e-13) (1.4924985e-07 0.00055386479 1.1220233e-06)))
0.019	(((0.015661132 0.00016010892 0) (0.010934799 -2.8286203e-06 -1.6703678e-21)) ((-8.0054461e-06 0.00078305662 6.0928662e-13) (1.4143101e-07 0.00054673994 1.1024902e-06)))
0.0195	(((0.015575424 0.00015614661 0) (0.010798085 -2.6802294e-06 -1.6684057e-21)) ((-7.8073303e-06 0.00077877118 5.9269653e-13) (1.3401147e-07 0.00053990427 1.083816e-06)))
0.02	(((0.01549398 0.00015230512 0) (0.010666778 -2.5393646e-06 -1.6665417e-21)) ((-7.615256e-06 0.00077469899 5.7632323e-13) (1.2696823e-07 0.00053333891 1.06594e-06)))
0.0205	(((0.015416655 0.0001486303 0) (0.010540534 -2.4053695e-06 -1.664654e-21)) ((-7.4315148e-06 0.00077083274 5.6019107e-13) (1.2026847e-07 0.00052702669 1.0488071e-06)))
0.021	(((0.015342983 0.00014507257 0) (0.010419038 -2.2778631e-06 -1.6628715e-21)) ((-7.2536283e-06 0.00076714915 5.4432147e-13) (1.1389315e-07 0.0005209519 1.0323677e-06)))
0.0215	(((0.015272759 0.00014161943 0) (0.010302003 -2.1564984e-06 -1.6611191e-21)) ((-7.0809713e-06 0.00076363796 5.2873941e-13) (1.0782492e-07 0.00051510015 1.0165765e-06)))
0.022	(((0.015205702 0.00013826692 0) (0.010189165 -2.040933e-06 -1.6594671e-21)) ((-6.9133458e-06 0.0007602851 5.134584e-13) (1.0204665e-07 0.00050945826 1.0013925e-06)))
0.0225	(((0.015141642 0.00013501052 0) (0.010080282 -1.9308418e-06 -1.6578399e-21)) ((-6.7505259e-06 0.00075708208 4.9849107e-13) (9.6542092e-08 0.00050401409 9.8677827e-07)))
0.023	(((0.015080366 0.00013184789 0) (0.0099751296 -1.8259119e-06 -1.6562618e-21)) ((-6.5923945e-06 0.00075401828 4.8384454e-13) (9.1295597e-08 0.00049875648 9.7269956e-07)))
0.0235	(((0.01502169 0.0001287761 0) (0.0098735024 -1.725849e-06 -1.6547322e-21)) ((-6.4388048e-06 0.00075108448 4.695295e-13) (8.629245e-08 0.00049367512 9.5912494e-07)))
0.024	(((0.014965432 0.00012579187 0) (0.0097752094 -1.630379e-06 -1.6532598e-21)) ((-6.2895933e-06 0.00074827162 4.555561e-13) (8.151895e-08 0.00048876047 9.4602552e-07)))
0.0245	(((0.01491147 0.00012289499 0) (0.0096800742 -1.539233e-06 -1.6518141e-21)) ((-6.1447497e-06 0.00074557352 4.4193193e-13) (7.6961651e-08 0.00048400371 9.3337465e-07)))
0.025	(((0.014859633 0.00012008091 0) (0.0095879329 -1.4521706e-06 -1.6504247e-21)) ((-6.0040454e-06 0.00074298164 4.2866266e-13) (7.260853e-08 0.00047939664 9.211477e-07)))
0.0255	(((0.014809789 0.00011734789 0) (0.0094986333 -1.3689615e-06 -1.6490801e-21)) ((-5.8673943e-06 0.00074048946 4.1575243e-13) (6.8448074e-08 0.00047493166 9.0932188e-07)))
0.026	(((0.014761828 0.00011469368 0) (0.0094120338 -1.2893921e-06 -1.64778e-21)) ((-5.734684e-06 0.00073809141 4.0325745e-13) (6.4469605e-08 0.00047060169 8.9787753e-07)))
0.0265	(((0.014715606 0.00011210074 0) (0.0093280024 -1.213326e-06 -1.6465251e-21)) ((-5.6050371e-06 0.00073578031 3.9113375e-13) (6.0666299e-08 0.00046640012 8.8679812e-07)))
0.027	(((0.01467105 0.00010958524 0) (0.0092464165 -1.1401431e-06 -1.6453127e-21)) ((-5.4792618e-06 0.0007335525 3.7934631e-13) (5.7007153e-08 0.00046232082 8.7615246e-07)))
0.0275	(((0.014628055 0.000107144 0) (0.0091671615 -1.0699262e-06 -1.6441433e-21)) ((-5.3572e-06 0.00073140273 3.6790593e-13) (5.3496309e-08 0.00045835807 8.6586909e-07)))
0.028	(((0.01458654 0.00010477658 0) (0.0090901298 -1.0027542e-06 -1.6430164e-21)) ((-5.2388291e-06 0.00072932702 3.5681757e-13) (5.0137712e-08 0.00045450649 8.5587831e-07)))
0.0285	(((0.014546417 0.00010248091 0) (0.0090152204 -9.384787e-07 -1.6419338e-21)) ((-5.1240453e-06 0.00072732083 3.4608875e-13) (4.6923935e-08 0.00045076102 8.4616052e-07)))
0.029	(((0.014507607 0.00010025464 0) (0.0089423385 -8.7690738e-07 -1.6408899e-21)) ((-5.012732e-06 0.00072538036 3.3572091e-13) (4.3845369e-08 0.00044711693 8.3670837e-07)))
0.0295	(((0.014470041 9.8096928e-05 0) (0.0088713951 -8.1789778e-07 -1.6398884e-21)) ((-4.9048464e-06 0.00072350204 3.2568323e-13) (4.0894889e-08 0.00044356976 8.27526e-07)))
0.03	(((0.014433654 9.6004968e-05 0) (0.0088023069 -7.6130142e-07 -1.6389279e-21)) ((-4.8002484e-06 0.00072168272 3.1603817e-13) (3.8065071e-08 0.00044011535 8.1860988e-07)))
0.0305	(((0.014398375 9.397712e-05 0) (0.0087349955 -7.0696199e-07 -1.6380064e-21)) ((-4.698856e-06 0.00071991874 3.0674366e-13) (3.5348099e-08 0.00043674977 8.0994917e-07)))
0.031	(((0.014364151 9.2012121e-05 0) (0.0086693869 -6.5472024e-07 -1.6371243e-21)) ((-4.6006061e-06 0.00071820753 2.9779281e-13) (3.2736012e-08 0.00043346934 8.0152956e-07)))
0.0315	(((0.014330936 9.0108915e-05 0) (0.0086054115 -6.0442425e-07 -1.6362774e-21)) ((-4.5054457e-06 0.00071654682 2.8918068e-13) (3.0221212e-08 0.00043027057 7.9333607e-07)))
0.032	(((0.014298668 8.8265037e-05 0) (0.0085430035 -5.5594001e-07 -1.635469e-21)) ((-4.4132519e-06 0.00071493342 2.8090303e-13) (2.7797e-08 0.00042715017 7.8535459e-07)))
0.0325	(((0.014267302 8.6479001e-05 0) (0.0084821006 -5.0914681e-07 -1.6346963e-21)) ((-4.3239501e-06 0.00071336512 2.7295485e-13) (2.545734e-08 0.00042410503 7.7757249e-07)))
0.033	(((0.014236807 8.4750454e-05 0) (0.0084226439 -4.639302e-07 -1.6339581e-21)) ((-4.2375227e-06 0.00071184034 2.6533092e-13) (2.319651e-08 0.0004211322 7.6997871e-07)))
0.0335	(((0.014207131 8.3075294e-05 0) (0.0083645777 -4.2019964e-07 -1.6332564e-21)) ((-4.1537647e-06 0.00071035654 2.580262e-13) (2.1009982e-08 0.00041822889 7.6256359e-07)))
0.034	(((0.01417823 8.1451327e-05 0) (0.0083078491 -3.7787229e-07 -1.6325887e-21)) ((-4.0725663e-06 0.00070891149 2.5103891e-13) (1.8893615e-08 0.00041539246 7.5531869e-07)))
0.0345	(((0.01415009 7.9881533e-05 0) (0.0082524081 -3.3685398e-07 -1.6319537e-21)) ((-3.9940767e-06 0.0007075045 2.4441908e-13) (1.6842699e-08 0.0004126204 7.4823667e-07)))
0.035	(((0.014122645 7.836444e-05 0) (0.0081982069 -2.9706221e-07 -1.6313579e-21)) ((-3.918222e-06 0.00070613225 2.3812219e-13) (1.485311e-08 0.00040991035 7.4131123e-07)))
0.0355	(((0.014095901 7.6900921e-05 0) (0.0081452007 -2.5841216e-07 -1.6307879e-21)) ((-3.845046e-06 0.00070479505 2.3210719e-13) (1.2920608e-08 0.00040726003 7.3453708e-07)))
0.036	(((0.01406982 7.5487385e-05 0) (0.0080933464 -2.2083711e-07 -1.630245e-21)) ((-3.7743693e-06 0.00070349098 2.2634823e-13) (1.1041855e-08 0.00040466732 7.2790965e-07)))
0.0365	(((0.014044328 7.4117475e-05 0) (0.0080426033 -1.8429466e-07 -1.6297545e-21)) ((-3.7058738e-06 0.0007022164 2.2086382e-13) (9.2147332e-09 0.00040213017 7.2142487e-07)))
0.037	(((0.014019468 7.2796367e-05 0) (0.0079929327 -1.4871258e-07 -1.6292766e-21)) ((-3.6398184e-06 0.0007009734 2.1565296e-13) (7.435629e-09 0.00039964663 7.1507885e-07)))
0.0375	(((0.013995184 7.1519259e-05 0) (0.0079442976 -1.1404065e-07 -1.6288323e-21)) ((-3.575963e-06 0.0006997592 2.1071014e-13) (5.7020323e-09 0.00039721488 7.0886778e-07)))
0.038	(((0.013971481 7.0287108e-05 0) (0.007896663 -8.0219168e-08 -1.6283699e-21)) ((-3.5143554e-06 0.00069857403 2.060289e-13) (4.0109584e-09 0.00039483315 7.0278779e-07)))
0.0385	(((0.013948349 6.9092875e-05 0) (0.0078499956 -4.7219737e-08 -1.627954e-21)) ((-3.4546438e-06 0.00069741746 2.016025e-13) (2.3609868e-09 0.00039249978 6.9683494e-07)))
0.039	(((0.013925573 6.7937634e-05 0) (0.0078042655 -1.498387e-08 -1.6276812e-21)) ((-3.3968817e-06 0.00069627863 1.9742861e-13) (7.4919351e-10 0.00039021327 6.9102217e-07)))
0.0395	(((0.013903403 6.683017e-05 0) (0.0077594388 1.6551351e-08 -1.627353e-21)) ((-3.3415085e-06 0.00069517016 1.9348948e-13) (-8.2756757e-10 0.00038797194 6.8532245e-07)))
0.04	(((0.013881711 6.5757916e-05 0) (0.0077154869 4.7410195e-08 -1.6270524e-21)) ((-3.2878958e-06 0.00069408556 1.8978509e-13) (-2.3705098e-09 0.00038577434 6.7973446e-07)))
0.0405	(((0.013860484 6.4723125e-05 0) (0.0076723822 7.7635822e-08 -1.6267793e-21)) ((-3.2361563e-06 0.0006930242 1.8630872e-13) (-3.8817911e-09 0.00038361911 6.7425552e-07)))
0.041	(((0.013839712 6.3725038e-05 0) (0.0076300982 1.0727019e-07 -1.6265284e-21)) ((-3.1862519e-06 0.00069198558 1.8305295e-13) (-5.3635096e-09 0.00038150491 6.688824e-07)))
0.0415	(((0.013819368 6.2762255e-05 0) (0.0075886095 1.3634898e-07 -1.6263088e-21)) ((-3.1381127e-06 0.00069096838 1.8001113e-13) (-6.8174488e-09 0.00037943047 6.6361134e-07)))
0.042	(((0.013799459 6.1834533e-05 0) (0.0075478917 1.6491074e-07 -1.626107e-21)) ((-3.0917267e-06 0.00068997297 1.7717629e-13) (-8.2455369e-09 0.00037739459 6.5843881e-07)))
0.0425	(((0.013779962 6.0940235e-05 0) (0.0075079216 1.9298864e-07 -1.6259284e-21)) ((-3.0470118e-06 0.0006889981 1.7454138e-13) (-9.6494322e-09 0.00037539608 6.533613e-07)))
0.043	(((0.013760853 6.0078367e-05 0) (0.0074686768 2.2061436e-07 -1.625782e-21)) ((-3.0039183e-06 0.00068804267 1.7209372e-13) (-1.1030718e-08 0.00037343384 6.4837536e-07)))
0.0435	(((0.013742148 5.9251303e-05 0) (0.0074301358 2.4783119e-07 -1.6256502e-21)) ((-2.9625651e-06 0.00068710739 1.6985718e-13) (-1.239156e-08 0.00037150679 6.434777e-07)))
0.044	(((0.013723712 5.8460143e-05 0) (0.0073922853 2.7466062e-07 -1.6256078e-21)) ((-2.9230072e-06 0.0006861856 1.6784265e-13) (-1.3733031e-08 0.00036961426 6.3874841e-07)))
0.0445	(((0.013705824 5.7703429e-05 0) (0.0073550961 3.0110455e-07 -1.6254459e-21)) ((-2.8851714e-06 0.00068529118 1.6600845e-13) (-1.5055228e-08 0.0003677548 6.3410109e-07)))
0.045	(((0.013688217 5.6977378e-05 0) (0.00731855 3.2722945e-07 -1.6253927e-21)) ((-2.8488689e-06 0.00068441087 1.6434895e-13) (-1.6361472e-08 0.0003659275 6.2952535e-07)))
0.0455	(((0.013670964 5.6277101e-05 0) (0.0072826295 3.5305906e-07 -1.6253539e-21)) ((-2.813855e-06 0.00068354819 1.6279668e-13) (-1.7652953e-08 0.00036413147 6.2501767e-07)))
0.046	(((0.013654066 5.559975e-05 0) (0.0072473174 3.7861584e-07 -1.6253205e-21)) ((-2.7799875e-06 0.00068270332 1.6138109e-13) (-1.8930792e-08 0.00036236587 6.2057e-07)))
0.0465	(((0.013637501 5.4946587e-05 0) (0.0072125973 4.0398443e-07 -1.6253115e-21)) ((-2.7473294e-06 0.00068187503 1.6010919e-13) (-2.0199221e-08 0.00036062986 6.1615208e-07)))
0.047	(((0.013621258 5.4317283e-05 0) (0.0071784529 4.2907601e-07 -1.6253276e-21)) ((-2.7158641e-06 0.00068106288 1.5897745e-13) (-2.14538e-08 0.00035892265 6.1180914e-07)))
0.0475	(((0.013605335 5.3711617e-05 0) (0.007144869 4.5382032e-07 -1.6253621e-21)) ((-2.6855808e-06 0.00068026673 1.5797991e-13) (-2.2691016e-08 0.00035724345 6.0757838e-07)))
0.048	(((0.013589733 5.3129576e-05 0) (0.0071118305 4.7824914e-07 -1.6254082e-21)) ((-2.6564788e-06 0.00067948663 1.5710869e-13) (-2.3912457e-08 0.00035559153 6.0345326e-07)))
0.0485	(((0.013574439 5.2570252e-05 0) (0.007079323 5.0241004e-07 -1.625468e-21)) ((-2.6285126e-06 0.00067872195 1.5635879e-13) (-2.5120502e-08 0.00035396615 5.9941894e-07)))
0.049	(((0.013559442 5.2033269e-05 0) (0.0070473325 5.2634642e-07 -1.625556e-21)) ((-2.6016634e-06 0.00067797208 1.5572552e-13) (-2.6317321e-08 0.00035236662 5.9546229e-07)))
0.0495	(((0.013544753 5.1518561e-05 0) (0.0070158458 5.5018834e-07 -1.6256435e-21)) ((-2.5759281e-06 0.00067723763 1.5520385e-13) (-2.7509417e-08 0.00035079229 5.9153314e-07)))
0.05	(((0.013530341 5.1025269e-05 0) (0.00698485 5.7397202e-07 -1.6257653e-21)) ((-2.5512635e-06 0.00067651707 1.5479186e-13) (-2.8698601e-08 0.0003492425 5.876209e-07)))
0.0505	(((0.013516225 5.0552685e-05 0) (0.0069543327 5.9769049e-07 -1.6258883e-21)) ((-2.5276342e-06 0.00067581126 1.5448471e-13) (-2.9884525e-08 0.00034771664 5.8373334e-07)))
0.051	(((0.013502394 5.0100142e-05 0) (0.0069242817 6.2133223e-07 -1.6260227e-21)) ((-2.5050071e-06 0.00067511968 1.5427645e-13) (-3.1066611e-08 0.00034621409 5.7987978e-07)))
0.0515	(((0.013488831 4.9666952e-05 0) (0.0068946854 6.4488973e-07 -1.626184e-21)) ((-2.4833476e-06 0.00067444155 1.5416103e-13) (-3.2244487e-08 0.00034473427 5.7606712e-07)))
0.052	(((0.013475544 4.9252765e-05 0) (0.0068655326 6.6831731e-07 -1.6263531e-21)) ((-2.4626383e-06 0.0006737772 1.5413862e-13) (-3.3415866e-08 0.00034327663 5.7231924e-07)))
0.0525	(((0.013462548 4.8858028e-05 0) (0.0068368127 6.9158536e-07 -1.6265119e-21)) ((-2.4429014e-06 0.00067312738 1.5419657e-13) (-3.4579268e-08 0.00034184064 5.6865518e-07)))
0.053	(((0.013449774 4.8480245e-05 0) (0.0068085152 7.1467951e-07 -1.6267273e-21)) ((-2.4240122e-06 0.00067248871 1.5432663e-13) (-3.5733975e-08 0.00034042576 5.650823e-07)))
0.0535	(((0.01343727 4.8120216e-05 0) (0.00678063 7.376107e-07 -1.6269505e-21)) ((-2.4060108e-06 0.0006718635 1.5452629e-13) (-3.6880535e-08 0.0003390315 5.6159935e-07)))
0.054	(((0.013425068 4.7776365e-05 0) (0.0067531476 7.6041803e-07 -1.6271274e-21)) ((-2.3888183e-06 0.0006712534 1.5478967e-13) (-3.8020901e-08 0.00033765738 5.5819057e-07)))
0.0545	(((0.013413067 4.7441009e-05 0) (0.0067260584 7.8313699e-07 -1.6273755e-21)) ((-2.3720505e-06 0.00067065336 1.5515058e-13) (-3.9156849e-08 0.00033630292 5.5482875e-07)))
0.055	(((0.013401334 4.7120293e-05 0) (0.0066993534 8.0581975e-07 -1.6276119e-21)) ((-2.3560147e-06 0.00067006668 1.5559207e-13) (-4.0290988e-08 0.00033496767 5.5149548e-07)))
0.0555	(((0.013389847 4.6813683e-05 0) (0.0066730237 8.2849332e-07 -1.6278598e-21)) ((-2.3406842e-06 0.00066949234 1.5609971e-13) (-4.1424666e-08 0.00033365119 5.4818192e-07)))
0.056	(((0.013378604 4.6521161e-05 0) (0.0066470608 8.5117042e-07 -1.6281177e-21)) ((-2.326058e-06 0.00066893019 1.5666667e-13) (-4.2558521e-08 0.00033235304 5.4488548e-07)))
0.0565	(((0.013367597 4.6246924e-05 0) (0.0066214565 8.7396781e-07 -1.6283835e-21)) ((-2.3123462e-06 0.00066837987 1.5725705e-13) (-4.369839e-08 0.00033107283 5.4162741e-07)))
0.057	(((0.01335683 4.598839e-05 0) (0.006596203 8.9672113e-07 -1.6286519e-21)) ((-2.2994195e-06 0.00066784149 1.5786841e-13) (-4.4836057e-08 0.00032981015 5.3837348e-07)))
0.0575	(((0.013346294 4.5743202e-05 0) (0.0065712921 9.1947272e-07 -1.6289319e-21)) ((-2.2871601e-06 0.00066731472 1.585136e-13) (-4.5973636e-08 0.0003285646 5.3513662e-07)))
0.058	(((0.013335992 4.5512249e-05 0) (0.006546716 9.4223658e-07 -1.6292183e-21)) ((-2.2756124e-06 0.00066679962 1.5919884e-13) (-4.7111829e-08 0.0003273358 5.319247e-07)))
0.0585	(((0.013325918 4.5297037e-05 0) (0.0065224676 9.6500858e-07 -1.6295143e-21)) ((-2.2648519e-06 0.0006662959 1.5992805e-13) (-4.8250429e-08 0.00032612338 5.2874795e-07)))
0.059	(((0.013316077 4.509514e-05 0) (0.0064985396 9.8777319e-07 -1.6298188e-21)) ((-2.254757e-06 0.00066580383 1.6069562e-13) (-4.9388659e-08 0.00032492698 5.2561712e-07)))
0.0595	(((0.013306457 4.490503e-05 0) (0.0064749254 1.0105084e-06 -1.6301298e-21)) ((-2.2452515e-06 0.00066532284 1.6149377e-13) (-5.0525418e-08 0.00032374627 5.2254123e-07)))
0.06	(((0.013297058 4.4725258e-05 0) (0.0064516183 1.033197e-06 -1.6304478e-21)) ((-2.2362629e-06 0.00066485292 1.623079e-13) (-5.1659852e-08 0.00032258091 5.1952552e-07)))
0.0605	(((0.013287878 4.4552056e-05 0) (0.0064286118 1.0558298e-06 -1.63077e-21)) ((-2.2276028e-06 0.00066439391 1.6312723e-13) (-5.279149e-08 0.00032143059 5.1656666e-07)))
0.061	(((0.013278918 4.438717e-05 0) (0.0064058999 1.0784221e-06 -1.6310988e-21)) ((-2.2193585e-06 0.00066394592 1.6397005e-13) (-5.3921107e-08 0.000320295 5.136565e-07)))
0.0615	(((0.013270174 4.4230947e-05 0) (0.0063834765 1.1009953e-06 -1.6314331e-21)) ((-2.2115473e-06 0.00066350868 1.6483233e-13) (-5.5049763e-08 0.00031917383 5.1078583e-07)))
0.062	(((0.01326164 4.4083434e-05 0) (0.0063613357 1.1235683e-06 -1.6317733e-21)) ((-2.2041717e-06 0.000663082 1.6571118e-13) (-5.6178415e-08 0.00031806678 5.0794642e-07)))
0.0625	(((0.013253317 4.3944618e-05 0) (0.0063394717 1.1461565e-06 -1.632118e-21)) ((-2.1972309e-06 0.00066266586 1.6660454e-13) (-5.7307826e-08 0.00031697359 5.0513189e-07)))
0.063	(((0.0132452 4.3814259e-05 0) (0.006317879 1.1687703e-06 -1.6324703e-21)) ((-2.190713e-06 0.00066225998 1.6751073e-13) (-5.8438517e-08 0.00031589395 5.0233774e-07)))
0.0635	(((0.013237289 4.3692084e-05 0) (0.0062965522 1.1914163e-06 -1.6328247e-21)) ((-2.1846042e-06 0.00066186444 1.684277e-13) (-5.9570814e-08 0.00031482761 4.995611e-07)))
0.064	(((0.013229578 4.3577696e-05 0) (0.0062754859 1.2140973e-06 -1.6331854e-21)) ((-2.1788848e-06 0.0006614789 1.6935337e-13) (-6.0704867e-08 0.00031377429 4.9680033e-07)))
0.0645	(((0.013222074 4.3471247e-05 0) (0.0062546749 1.2368163e-06 -1.6335499e-21)) ((-2.1735623e-06 0.00066110372 1.7028483e-13) (-6.1840815e-08 0.00031273375 4.9405483e-07)))
0.065	(((0.013214766 4.3372156e-05 0) (0.0062341144 1.2595719e-06 -1.6339206e-21)) ((-2.1686078e-06 0.00066073831 1.7121818e-13) (-6.2978595e-08 0.00031170572 4.9132441e-07)))
0.0655	(((0.013207656 4.3279987e-05 0) (0.0062137993 1.2823614e-06 -1.6342946e-21)) ((-2.1639994e-06 0.00066038282 1.7215506e-13) (-6.4118068e-08 0.00031068997 4.8860911e-07)))
