# Time	Cd	Cl	Cm
0.0785	335.49901	-3.2317319	0
0.079	335.52885	-4.1921356	0
0.0795	335.5928	-4.9292123	0
0.08	335.66215	-5.3857708	0
0.0805	335.72274	-5.5266128	0
0.081	335.76344	-5.3407069	0
0.0815	335.77569	-4.8432754	0
0.082	335.75926	-4.0735154	0
0.0825	335.72131	-3.0931246	0
0.083	335.67469	-1.9794596	0
0.0835	335.63887	-0.81994276	0
0.084	335.6267	0.2913941	0
0.0845	335.64207	1.2672096	0
0.085	335.6853	2.0312393	0
0.0855	335.72082	2.5240183	0
0.086	335.74971	2.708327	0
0.0865	335.75941	2.5709208	0
0.087	335.74221	2.1247796	0
0.0875	335.6991	1.4048342	0
0.088	335.63864	0.4688843	0
0.0885	335.57605	-0.60975008	0
0.089	335.52727	-1.7470443	0
0.0895	335.50438	-2.852272	0
0.09	335.5211	-3.8389017	0
0.0905	335.57552	-4.6300744	0
0.091	335.6443	-5.1645798	0
0.0915	335.70772	-5.4005687	0
0.092	335.75522	-5.3202555	0
0.0925	335.7768	-4.9302778	0
0.093	335.76974	-4.2614801	0
0.0935	335.73834	-3.3676151	0
0.094	335.69455	-2.3191469	0
0.0945	335.6547	-1.1984535	0
0.095	335.63467	-0.095541129	0
0.0955	335.64039	0.90161378	0
0.096	335.67626	1.7150776	0
0.0965	335.714	2.2820076	0
0.097	335.74484	2.5582946	0
0.0975	335.76075	2.5240615	0
0.098	335.75208	2.1836932	0
0.0985	335.71691	1.5644619	0
0.099	335.66199	0.71587147	0
0.0995	335.59954	-0.2951101	0
0.1	335.54625	-1.389229	0
0.1005	335.51392	-2.4814115	0
0.101	335.51862	-3.4836461	0
0.1015	335.56137	-4.318465	0
0.102	335.62764	-4.9215571	0
0.1025	335.69254	-5.2455635	0
0.103	335.74536	-5.2657886	0
0.1035	335.77541	-4.9810306	0
0.104	335.77747	-4.4137257	0
0.1045	335.75361	-3.6095269	0
0.105	335.71355	-2.6319822	0
0.1055	335.67055	-1.5588532	0
0.106	335.64496	-0.47378289	0
0.1065	335.64206	0.53456062	0
0.107	335.66778	1.3879873	0
0.1075	335.7072	2.0198107	0
0.108	335.73799	2.3813112	0
0.1085	335.75876	2.4450078	0
0.109	335.75792	2.2079999	0
0.1095	335.73104	1.6898757	0
0.11	335.68289	0.93183664	0
0.1105	335.62229	-0.0061489732	0
0.111	335.56717	-1.049931	0
0.1115	335.52768	-2.1194024	0
0.112	335.52031	-3.1278206	0
0.1125	335.55005	-3.9969389	0
0.113	335.6106	-4.6596592	0
0.1135	335.67569	-5.0644501	0
0.114	335.73233	-5.1796451	0
0.1145	335.76987	-4.9972171	0
0.115	335.78102	-4.5312928	0
0.1155	335.76578	-3.8194826	0
0.116	335.73093	-2.9182317	0
0.1165	335.6887	-1.8988319	0
0.117	335.65691	-0.84128796	0
0.1175	335.64695	0.16871588	0
0.118	335.66261	1.0520558	0
0.1185	335.70219	1.7398504	0
0.119	335.73314	2.178765	0
0.1195	335.75793	2.335332	0
0.12	335.76439	2.1985517	0
0.1205	335.74554	1.7807289	0
0.121	335.70387	1.1153486	0
0.1215	335.64677	0.25543623	0
0.122	335.58915	-0.7317062	0
0.1225	335.54485	-1.7691802	0
0.123	335.52502	-2.7741906	0
0.1235	335.54236	-3.6676563	0
0.124	335.59412	-4.3804772	0
0.1245	335.65876	-4.8576423	0
0.125	335.71803	-5.0618697	0
0.1255	335.76222	-4.977523	0
0.126	335.78227	-4.6116522	0
0.1265	335.77577	-3.9936377	0
0.127	335.747	-3.1730838	0
0.1275	335.70736	-2.2145166	0
0.128	335.67221	-1.1932537	0
0.1285	335.65431	-0.19138462	0
0.129	335.66086	0.71160557	0
0.1295	335.69449	1.4453721	0
0.13	335.72731	1.9528023	0
0.1305	335.75431	2.1950541	0
0.131	335.76686	2.154243	0
0.1315	335.75595	1.8348834	0
0.132	335.72153	1.2634575	0
0.1325	335.6694	0.48522178	0
0.133	335.61156	-0.43870329	0
0.1335	335.563	-1.4357051	0
0.134	335.53361	-2.4282887	0
0.1345	335.53965	-3.3361054	0
0.135	335.58041	-4.0896891	0
0.1355	335.64274	-4.6303832	0
0.136	335.70361	-4.9163638	0
0.1365	335.75294	-4.9254865	0
0.137	335.78108	-4.6574707	0
0.1375	335.78317	-4.1340243	0
0.138	335.76162	-3.3972981	0
0.1385	335.72525	-2.50512	0
0.139	335.68663	-1.5280626	0
0.1395	335.66394	-0.54312384	0
0.14	335.66235	0.36983991	0
0.1405	335.68692	1.1401125	0
0.141	335.72135	1.7076186	0
0.1415	335.74857	2.0286184	0
0.142	335.76587	2.0789477	0
0.1425	335.76251	1.8558518	0
0.143	335.73556	1.378371	0
0.1435	335.68956	0.68480546	0
0.144	335.63314	-0.17108699	0
0.1445	335.58232	-1.1207463	0
0.145	335.54663	-2.0915929	0
0.1455	335.54093	-3.0045694	0
0.146	335.56955	-3.7893499	0
0.1465	335.6263	-4.3851621	0
0.147	335.68747	-4.7457726	0
0.1475	335.74045	-4.8431756	0
0.148	335.77571	-4.6701891	0
0.1485	335.7865	-4.2410295	0
0.149	335.77302	-3.5901682	0
0.1495	335.74152	-2.7691063	0
0.15	335.70382	-1.8432833	0
0.1505	335.67575	-0.88396658	0
0.151	335.66702	0.029646589	0
0.1515	335.68223	0.82723462	0
0.152	335.71763	1.4458755	0
0.1525	335.74439	1.8383324	0
0.153	335.7655	1.9743636	0
0.1535	335.76907	1.8444987	0
0.154	335.74927	1.460283	0
0.1545	335.70957	0.85305338	0
0.155	335.65602	0.070299596	0
0.1555	335.60316	-0.82613836	0
0.156	335.56287	-1.7665371	0
0.1565	335.54543	-2.6756124	0
0.157	335.56248	-3.4823109	0
0.1575	335.61083	-4.1242203	0
0.158	335.67148	-4.5514308	0
0.1585	335.727	-4.7309831	0
0.159	335.76847	-4.6492049	0
0.1595	335.78766	-4.313047	0
0.16	335.78231	-3.7497453	0
0.1605	335.75679	-3.0039081	0
0.161	335.7211	-2.1347315	0
0.1615	335.68985	-1.210272	0
0.162	335.67394	-0.30488006	0
0.1625	335.68063	0.50996548	0
0.163	335.71145	1.1707467	0
0.1635	335.73971	1.6261636	0
0.164	335.76309	1.8414044	0
0.1645	335.77268	1.8005194	0
0.165	335.76033	1.5079574	0
0.1655	335.72705	0.98797803	0
0.166	335.67786	0.28158253	0
0.1665	335.62448	-0.55546762	0
0.167	335.58022	-1.4573475	0
0.1675	335.55328	-2.3542624	0
0.168	335.55966	-3.1734779	0
0.1685	335.59773	-3.8521467	0
0.169	335.65581	-4.3377319	0
0.1695	335.71296	-4.5927299	0
0.17	335.75926	-4.597423	0
0.1705	335.78612	-4.352032	0
0.171	335.78891	-3.8766266	0
0.1715	335.77026	-3.2089724	0
0.172	335.73779	-2.4021867	0
0.1725	335.70407	-1.5198264	0
0.173	335.68316	-0.6307591	0
0.1735	335.68224	0.19205928	0
0.174	335.70496	0.88576413	0
0.1745	335.73465	1.3958242	0
0.175	335.75834	1.6832571	0
0.1755	335.77251	1.726458	0
0.176	335.76727	1.5231584	0
0.1765	335.7408	1.090466	0
0.177	335.69722	0.46312524	0
0.1775	335.6452	-0.30955865	0
0.178	335.59825	-1.1669678	0
0.1785	335.56582	-2.042383	0
0.179	335.56087	-2.8648945	0
0.1795	335.58755	-3.571692	0
0.18	335.64015	-4.1072938	0
0.1805	335.69759	-4.4304443	0
0.181	335.74737	-4.5164358	0
0.1815	335.78092	-4.3589502	0
0.182	335.79207	-3.970844	0
0.1825	335.78083	-3.3837207	0
0.183	335.7531	-2.6435076	0
0.1835	335.71957	-1.8094471	0
0.184	335.69471	-0.94582056	0
0.1845	335.68694	-0.12348921	0
0.185	335.70092	0.59377591	0
0.1855	335.73163	1.1502345	0
0.186	335.75469	1.5026942	0
0.1865	335.77239	1.6245833	0
0.187	335.77359	1.5073539	0
0.1875	335.75386	1.1612076	0
0.188	335.71605	0.61460252	0
0.1885	335.66625	-0.090050666	0
0.189	335.61809	-0.89628852	0
0.1895	335.58126	-1.742485	0
0.19	335.56545	-2.5598377	0
0.1905	335.58142	-3.2852787	0
0.191	335.62597	-3.8623659	0
0.1915	335.68258	-4.2462776	0
0.192	335.7347	-4.4076107	0
0.1925	335.77399	-4.3341821	0
0.193	335.79296	-4.0322943	0
0.1935	335.78934	-3.5266558	0
0.194	335.76742	-2.8567541	0
0.1945	335.73573	-2.0764443	0
0.195	335.70819	-1.246447	0
0.1955	335.69367	-0.43330416	0
0.196	335.69983	0.29862611	0
0.1965	335.72742	0.89256482	0
0.197	335.75138	1.3022092	0
0.1975	335.77138	1.4964387	0
0.198	335.77823	1.4610797	0
0.1985	335.76511	1.1998846	0
0.199	335.73328	0.73429054	0
0.1995	335.68731	0.1014848	0
0.2	335.63829	-0.64878243	0
0.2005	335.59767	-1.4575751	0
0.201	335.57333	-2.2620115	0
0.2015	335.57871	-2.9973632	0
0.202	335.61332	-3.6071754	0
0.2025	335.66697	-4.0438231	0
0.203	335.72057	-4.2738803	0
0.2035	335.76441	-4.2798825	0
0.204	335.79059	-4.0618852	0
0.2045	335.79493	-3.6377396	0
0.205	335.77951	-3.0412784	0
0.2055	335.75114	-2.3199426	0
0.206	335.72197	-1.5307278	0
0.2065	335.70259	-0.73469613	0
0.207	335.70186	0.0026261506	0
0.2075	335.72213	0.6250647	0
0.208	335.74727	1.083775	0
0.2085	335.76758	1.3436187	0
0.209	335.77878	1.3852627	0
0.2095	335.77222	1.2063444	0
0.21	335.74682	0.82195823	0
0.2105	335.7058	0.26285505	0
0.211	335.65802	-0.42655775	0
0.2115	335.61488	-1.1924743	0
0.212	335.58558	-1.9752987	0
0.2125	335.58029	-2.7117172	0
0.213	335.60443	-3.3450752	0
0.2135	335.65262	-3.826262	0
0.214	335.70626	-4.1180009	0
0.2145	335.7532	-4.1981272	0
0.215	335.78559	-4.0608018	0
0.2155	335.79768	-3.7175886	0
0.216	335.78924	-3.1959645	0
0.2165	335.76564	-2.5375063	0
0.217	335.73606	-1.794116	0
0.2175	335.71437	-1.0233392	0
0.218	335.70661	-0.28898086	0
0.2185	335.7189	0.35305108	0
0.219	335.74486	0.85278945	0
0.2195	335.76443	1.1710425	0
0.22	335.77899	1.2840738	0
0.2205	335.77838	1.1842195	0
0.221	335.75924	0.87981171	0
0.2215	335.7236	0.39581203	0
0.222	335.67768	-0.2295904	0
0.2225	335.63381	-0.94649081	0
0.223	335.60024	-1.7002417	0
0.2235	335.58513	-2.4298621	0
0.224	335.59934	-3.0784515	0
0.2245	335.63957	-3.5959564	0
0.225	335.692	-3.942063	0
0.2255	335.74118	-4.0904363	0
0.226	335.7787	-4.0300237	0
0.2265	335.79802	-3.7662842	0
0.227	335.79686	-3.3204771	0
0.2275	335.77876	-2.728016	0
0.228	335.75122	-2.0364626	0
0.2285	335.72784	-1.2985486	0
0.229	335.71332	-0.57479672	0
0.2295	335.7185	0.078420698	0
0.23	335.74248	0.61037161	0
0.2305	335.76231	0.97963577	0
0.231	335.77911	1.1583488	0
0.2315	335.78365	1.1331712	0
0.232	335.77053	0.9070539	0
0.2325	335.74046	0.49876029	0
0.233	335.69774	-0.059581641	0
0.2335	335.65296	-0.72316573	0
0.234	335.61585	-1.4401822	0
0.2345	335.59338	-2.1555155	0
0.235	335.59703	-2.8109121	0
0.2355	335.62772	-3.3560483	0
0.236	335.67686	-3.7489461	0
0.2365	335.72697	-3.959442	0
0.237	335.76867	-3.9713852	0
0.2375	335.79473	-3.7845339	0
0.238	335.80117	-3.4144443	0
0.2385	335.78942	-2.8903606	0
0.239	335.76558	-2.254463	0
0.2395	335.74021	-1.5568287	0
0.24	335.72264	-0.85098537	0
0.2405	335.72117	-0.19546503	0
0.241	335.73842	0.35982496	0
0.2415	335.75928	0.77219859	0
0.242	335.77628	1.0092809	0
0.2425	335.78469	1.0538533	0
0.243	335.77731	0.90307688	0
0.2435	335.75338	0.56990053	0
0.244	335.71539	0.080663176	0
0.2445	335.67178	-0.52533455	0
0.245	335.63238	-1.2007118	0
0.2455	335.6056	-1.8935252	0
0.246	335.59935	-2.5468143	0
0.2465	335.62032	-3.1113276	0
0.247	335.6637	-3.5427894	0
0.2475	335.71357	-3.807844	0
0.248	335.75802	-3.8867021	0
0.2485	335.78973	-3.7734672	0
0.249	335.80329	-3.4780068	0
0.2495	335.79821	-3.0236807	0
0.25	335.77894	-2.4472801	0
0.2505	335.75338	-1.7939611	0
0.251	335.73445	-1.1142767	0
0.2515	335.7262	-0.46413593	0
0.252	335.73624	0.10662363	0
0.2525	335.75757	0.55375147	0
0.253	335.77388	0.84247002	0
0.2535	335.78526	0.9512907	0
0.254	335.78316	0.87232485	0
0.2545	335.76509	0.61291436	0
0.255	335.73207	0.19362877	0
0.2555	335.69041	-0.35151281	0
0.256	335.65029	-0.97992235	0
0.2565	335.61995	-1.6429151	0
0.257	335.60484	-2.2874583	0
0.2575	335.61634	-2.8629915	0
0.258	335.65196	-3.3251708	0
0.2585	335.70012	-3.6382867	0
0.259	335.74642	-3.7781097	0
0.2595	335.78276	-3.734706	0
0.26	335.80295	-3.5121837	0
0.2605	335.8048	-3.1281958	0
0.261	335.7908	-2.6141672	0
0.2615	335.76772	-2.0103199	0
0.262	335.74763	-1.363699	0
0.2625	335.73317	-0.72605867	0
0.263	335.73679	-0.14809532	0
0.2635	335.75679	0.32564986	0
0.264	335.77287	0.65899441	0
0.2645	335.78631	0.82588991	0
0.265	335.78883	0.81458584	0
0.2655	335.77618	0.62685702	0
0.266	335.74814	0.27769789	0
0.2665	335.70913	-0.20448747	0
0.267	335.66848	-0.78177474	0
0.2675	335.63444	-1.4084476	0
0.268	335.61353	-2.0369406	0
0.2685	335.61488	-2.6153383	0
0.269	335.64105	-3.1000087	0
0.2695	335.68512	-3.4532527	0
0.27	335.73187	-3.6480808	0
0.2705	335.77176	-3.6695246	0
0.271	335.79809	-3.5172809	0
0.2715	335.80719	-3.2032247	0
0.272	335.79957	-2.7532346	0
0.2725	335.78047	-2.2027335	0
0.273	335.75901	-1.5955393	0
0.2735	335.74347	-0.97773131	0
0.274	335.74014	-0.40134148	0
0.2745	335.75412	0.090913813	0
0.275	335.77087	0.46037705	0
0.2755	335.78446	0.67884831	0
0.276	335.79034	0.72987765	0
0.2765	335.7828	0.61038492	0
0.277	335.76038	0.33051442	0
0.2775	335.72575	-0.086968847	0
0.278	335.68635	-0.60919784	0
0.2785	335.65045	-1.1948695	0
0.279	335.62569	-1.7989955	0
0.2795	335.61812	-2.3723644	0
0.28	335.6355	-2.8709974	0
0.2805	335.6733	-3.2563294	0
0.281	335.71917	-3.4987568	0
0.2815	335.76128	-3.5798834	0
0.282	335.79251	-3.493973	0
0.2825	335.8081	-3.2484753	0
0.283	335.8069	-2.8634689	0
0.2835	335.79232	-2.3695133	0
0.284	335.77155	-1.8056797	0
0.2845	335.75554	-1.2151076	0
0.285	335.7459	-0.64717941	0
0.2855	335.75331	-0.14466165	0
0.286	335.77031	0.25312767	0
0.2865	335.7832	0.51601352	0
0.287	335.79159	0.62382346	0
0.2875	335.7886	0.568983	0
0.288	335.77153	0.3565866	0
0.2885	335.74139	0.0039534169	0
0.289	335.70391	-0.46054504	0
0.2895	335.66747	-1.0005207	0
0.29	335.64012	-1.5740199	0
0.2905	335.62486	-2.135664	0
0.291	335.63264	-2.6407847	0
0.2915	335.66265	-3.0506716	0
0.292	335.70598	-3.3337307	0
0.2925	335.74929	-3.4685156	0
0.293	335.78453	-3.4450906	0
0.2935	335.80619	-3.2659486	0
0.294	335.81162	-2.9458075	0
0.2945	335.80244	-2.5107289	0
0.295	335.78421	-1.9948086	0
0.2955	335.7674	-1.4385121	0
0.296	335.75434	-0.88530779	0
0.2965	335.75497	-0.38037739	0
0.297	335.77103	0.03832344	0
0.2975	335.78327	0.33824411	0
0.298	335.79335	0.49667194	0
0.2985	335.79426	0.5019553	0
0.299	335.78211	0.35447745	0
0.2995	335.7565	0.066495884	0
0.3	335.72138	-0.3385467	0
0.3005	335.68503	-0.82890767	0
0.301	335.65377	-1.3661534	0
0.3015	335.63413	-1.9091138	0
0.302	335.63262	-2.4126481	0
0.3025	335.65397	-2.839063	0
0.303	335.69259	-3.1552964	0
0.3035	335.73583	-3.3372784	0
0.304	335.77402	-3.3713152	0
0.3045	335.80105	-3.2554896	0
0.305	335.81307	-2.9995224	0
0.3055	335.81001	-2.6245479	0
0.306	335.79582	-2.1600376	0
0.3065	335.7785	-1.6424264	0
0.307	335.76466	-1.1118443	0
0.3075	335.75953	-0.61219662	0
0.308	335.76976	-0.18081316	0
0.3085	335.7822	0.14836281	0
0.309	335.79212	0.35045251	0
0.3095	335.79573	0.41046531	0
0.31	335.78816	0.32438705	0
0.3105	335.76763	0.099696193	0
0.311	335.73662	-0.24497688	0
0.3115	335.70147	-0.68320294	0
0.312	335.66918	-1.1792028	0
0.3125	335.64675	-1.6963587	0
0.313	335.63751	-2.1910349	0
0.3135	335.64991	-2.6261205	0
0.314	335.68192	-2.96783	0
0.3145	335.72348	-3.1899116	0
0.315	335.76333	-3.2758075	0
0.3155	335.79457	-3.2193805	0
0.316	335.81252	-3.0257349	0
0.3165	335.81557	-2.7111269	0
0.317	335.80618	-2.2998684	0
0.3175	335.7902	-1.8255692	0
0.318	335.77652	-1.3236173	0
0.3185	335.76681	-0.83604568	0
0.319	335.77048	-0.39983197	0
0.3195	335.78276	-0.048650851	0
0.32	335.79184	0.19044408	0
0.3205	335.79747	0.29958131	0
0.321	335.79383	0.27090066	0
0.3215	335.77805	0.10737778	0
0.322	335.75114	-0.17733178	0
0.3225	335.71795	-0.56068012	0
0.323	335.68522	-1.0121447	0
0.3235	335.66006	-1.4965019	0
0.324	335.64502	-1.9765846	0
0.3245	335.64864	-2.4130818	0
0.325	335.67261	-2.7730295	0
0.3255	335.71038	-3.028499	0
0.326	335.75058	-3.1603469	0
0.3265	335.78499	-3.1590174	0
0.327	335.80828	-3.0252209	0
0.3275	335.81766	-2.7703411	0
0.328	335.81386	-2.4147473	0
0.3285	335.80093	-1.9868566	0
0.329	335.7875	-1.5202763	0
0.3295	335.77618	-1.0504	0
0.33	335.77417	-0.61685165	0
0.3305	335.78522	-0.25135187	0
0.331	335.79337	0.017431082	0
0.3315	335.8002	0.16928035	0
0.332	335.79966	0.19318576	0
0.3325	335.78809	0.087867557	0
0.333	335.76521	-0.13749905	0
0.3335	335.73432	-0.46490759	0
0.334	335.70195	-0.86825003	0
0.3345	335.67357	-1.3159693	0
0.335	335.65513	-1.7740459	0
0.3355	335.65102	-2.2041888	0
0.336	335.66625	-2.5740609	0
0.3365	335.6984	-2.8553389	0
0.337	335.73754	-3.0266433	0
0.3375	335.77408	-3.0748896	0
0.338	335.80194	-2.9973365	0
0.3385	335.81731	-2.8009068	0
0.339	335.81943	-2.5014606	0
0.3395	335.8109	-2.1230424	0
0.34	335.79817	-1.695267	0
0.3405	335.78693	-1.2507261	0
0.341	335.78051	-0.82726118	0
0.3415	335.78599	-0.45579344	0
0.342	335.79378	-0.1649759	0
0.3425	335.79993	0.022505519	0
0.343	335.80135	0.093227054	0
0.3435	335.7936	0.042079944	0
0.344	335.77517	-0.12612627	0
0.3445	335.74792	-0.39747347	0
0.345	335.71731	-0.7506174	0
0.3455	335.68854	-1.1569118	0
0.346	335.66771	-1.5864259	0
0.3465	335.65738	-2.0036717	0
0.347	335.66431	-2.3762191	0
0.3475	335.68942	-2.675714	0
0.348	335.72555	-2.8791324	0
0.3485	335.76265	-2.9714817	0
0.349	335.79381	-2.9460184	0
0.3495	335.81441	-2.80555	0
0.35	335.82235	-2.5619175	0
0.3505	335.81886	-2.2344881	0
0.351	335.80849	-1.8498338	0
0.3515	335.79835	-1.436683	0
0.352	335.78891	-1.0284616	0
0.3525	335.78891	-0.65778403	0
0.353	335.79633	-0.35270896	0
0.3535	335.80145	-0.1360209	0
0.354	335.80415	-0.024618272	0
0.3545	335.7995	-0.025929845	0
0.355	335.78508	-0.13938805	0
0.3555	335.76153	-0.3553104	0
0.356	335.73275	-0.65672795	0
0.3565	335.70379	-1.0191121	0
0.357	335.68071	-1.4141485	0
0.3575	335.66603	-1.8128959	0
0.358	335.66576	-2.1808131	0
0.3585	335.68245	-2.49099	0
0.359	335.71356	-2.7199322	0
0.3595	335.74997	-2.8497788	0
0.36	335.78333	-2.8716091	0
0.3605	335.80846	-2.784184	0
0.361	335.82221	-2.5952575	0
0.3615	335.82434	-2.3198739	0
0.362	335.81753	-1.9805387	0
0.3625	335.80784	-1.6039317	0
0.363	335.79875	-1.2174826	0
0.3635	335.79474	-0.85541406	0
0.364	335.80018	-0.54306299	0
0.3645	335.80428	-0.30502219	0
0.365	335.8075	-0.15904933	0
0.3655	335.8051	-0.11617007	0
0.366	335.79416	-0.17829034	0
0.3665	335.77412	-0.34070059	0
0.367	335.74766	-0.58973708	0
0.3675	335.71938	-0.90530547	0
0.368	335.69399	-1.26283	0
0.3685	335.67692	-1.6354392	0
0.369	335.67016	-1.9919318	0
0.3695	335.67884	-2.305412	0
0.37	335.70347	-2.5519133	0
0.3705	335.7372	-2.7127975	0
0.371	335.77159	-2.7758515	0
0.3715	335.80013	-2.7376011	0
0.372	335.81915	-2.6009859	0
0.3725	335.82702	-2.3777507	0
0.373	335.82482	-2.0862112	0
0.3735	335.81752	-1.7489234	0
0.374	335.80944	-1.3914537	0
0.3745	335.80255	-1.0439253	0
0.375	335.80342	-0.73239993	0
0.3755	335.80649	-0.48080167	0
0.376	335.80871	-0.30772562	0
0.3765	335.80757	-0.2263255	0
0.377	335.79953	-0.24221167	0
0.3775	335.78325	-0.35346096	0
0.378	335.76008	-0.5507749	0
0.3785	335.73383	-0.81794862	0
0.379	335.70848	-1.134124	0
0.3795	335.68919	-1.4749572	0
0.38	335.67812	-1.8141671	0
0.3805	335.68028	-2.123292	0
0.381	335.69674	-2.379952	0
0.3815	335.72594	-2.5643431	0
0.382	335.75932	-2.6628345	0
0.3825	335.79001	-2.6683705	0
0.383	335.81334	-2.5812215	0
0.3835	335.82662	-2.4089959	0
0.384	335.8297	-2.1660686	0
0.3845	335.82581	-1.8714257	0
0.385	335.81857	-1.5482245	0
0.3855	335.81161	-1.2202851	0
