# Time	forces(pressure, viscous) moment(pressure, viscous)
3.0135	(((0.001905803 -3.6165032e-06 3.2822355e-22) (0.00053252989 -4.1453913e-07 8.6950399e-23)) ((3.6165032e-08 1.905803e-05 1.0724722e-13) (4.1453913e-09 5.3252989e-06 -1.6986181e-11)))
3.014	(((0.0019057875 -3.6160457e-06 3.2821397e-22) (0.00053252634 -4.1458747e-07 8.6950093e-23)) ((3.6160457e-08 1.9057875e-05 1.0725971e-13) (4.1458747e-09 5.3252634e-06 -1.9935006e-11)))
3.0145	(((0.001905772 -3.6155821e-06 3.2820441e-22) (0.00053252279 -4.1463547e-07 8.6949786e-23)) ((3.6155821e-08 1.905772e-05 1.0727223e-13) (4.1463547e-09 5.3252279e-06 -2.2891962e-11)))
3.015	(((0.0019057565 -3.6151149e-06 3.2819485e-22) (0.00053251924 -4.1468314e-07 8.694948e-23)) ((3.6151149e-08 1.9057565e-05 1.0728473e-13) (4.1468314e-09 5.3251924e-06 -2.5857035e-11)))
3.0155	(((0.0019057409 -3.6146415e-06 3.281853e-22) (0.0005325157 -4.1473049e-07 8.6949173e-23)) ((3.6146415e-08 1.9057409e-05 1.0729726e-13) (4.1473049e-09 5.325157e-06 -2.8830213e-11)))
3.016	(((0.0019057254 -3.6141687e-06 3.2817575e-22) (0.00053251215 -4.147775e-07 8.6948867e-23)) ((3.6141687e-08 1.9057254e-05 1.073097e-13) (4.147775e-09 5.3251215e-06 -3.1811483e-11)))
3.0165	(((0.0019057099 -3.6136903e-06 3.2816622e-22) (0.00053250861 -4.1482418e-07 8.694856e-23)) ((3.6136903e-08 1.9057099e-05 1.0732215e-13) (4.1482418e-09 5.3250861e-06 -3.4800832e-11)))
3.017	(((0.0019056944 -3.6132081e-06 3.2815668e-22) (0.00053250507 -4.1487054e-07 8.6948254e-23)) ((3.6132081e-08 1.9056944e-05 1.0733459e-13) (4.1487054e-09 5.3250507e-06 -3.7798248e-11)))
3.0175	(((0.0019056789 -3.6127197e-06 3.2814716e-22) (0.00053250153 -4.1491656e-07 8.6947947e-23)) ((3.6127197e-08 1.9056789e-05 1.0734706e-13) (4.1491656e-09 5.3250153e-06 -4.0803717e-11)))
3.018	(((0.0019056634 -3.6122271e-06 3.2813765e-22) (0.00053249799 -4.1496224e-07 8.6947641e-23)) ((3.6122271e-08 1.9056634e-05 1.0735953e-13) (4.1496224e-09 5.3249799e-06 -4.3817228e-11)))
3.0185	(((0.001905648 -3.6117298e-06 3.2812814e-22) (0.00053249445 -4.150076e-07 8.6947334e-23)) ((3.6117298e-08 1.905648e-05 1.07372e-13) (4.150076e-09 5.3249445e-06 -4.6838768e-11)))
3.019	(((0.0019056325 -3.6112262e-06 3.2811864e-22) (0.00053249091 -4.1505262e-07 8.6947028e-23)) ((3.6112262e-08 1.9056325e-05 1.0738451e-13) (4.1505262e-09 5.3249091e-06 -4.9868323e-11)))
