# Time	Cd	Cl	Cm
0.1675	0.015778097	1.9044448e-05	0
0.168	0.015782244	1.90928e-05	0
0.1685	0.015786416	1.9139713e-05	0
0.169	0.015790614	1.9185667e-05	0
0.1695	0.015794838	1.9230366e-05	0
0.17	0.015799089	1.9274754e-05	0
0.1705	0.015803473	1.9310541e-05	0
0.171	0.015807964	1.9353147e-05	0
0.1715	0.015812474	1.9394716e-05	0
0.172	0.015817001	1.943539e-05	0
0.1725	0.015821547	1.9474929e-05	0
0.173	0.01582611	1.9513909e-05	0
0.1735	0.015830693	1.9551945e-05	0
0.174	0.015835194	1.9604498e-05	0
0.1745	0.015839701	1.9642252e-05	0
0.175	0.015844226	1.9678462e-05	0
0.1755	0.015848769	1.9713831e-05	0
0.176	0.01585333	1.9748324e-05	0
0.1765	0.015857911	1.9781943e-05	0
0.177	0.01586251	1.9814316e-05	0
0.1775	0.015867128	1.9845917e-05	0
0.178	0.015871763	1.9876375e-05	0
0.1785	0.015876417	1.9906294e-05	0
0.179	0.015881089	1.9935749e-05	0
0.1795	0.015885865	1.9835707e-05	0
0.18	0.015890681	1.9866074e-05	0
0.1805	0.015895499	1.989556e-05	0
0.181	0.015900324	1.9924607e-05	0
0.1815	0.015905156	1.9952609e-05	0
0.182	0.015909998	1.9980064e-05	0
0.1825	0.015914849	2.0006795e-05	0
0.183	0.015919709	2.0032795e-05	0
0.1835	0.015924579	2.0058061e-05	0
0.184	0.015929458	2.0082591e-05	0
0.1845	0.015934347	2.0106389e-05	0
0.185	0.015939246	2.0129461e-05	0
0.1855	0.015944156	2.0151966e-05	0
0.186	0.015949111	2.0119776e-05	0
0.1865	0.015954153	2.0143087e-05	0
0.187	0.015959202	2.0166649e-05	0
0.1875	0.015964258	2.0189296e-05	0
0.188	0.015969319	2.0210907e-05	0
0.1885	0.015974388	2.0228676e-05	0
0.189	0.015979464	2.0242923e-05	0
0.1895	0.015984546	2.0261955e-05	0
0.19	0.015989636	2.0280745e-05	0
0.1905	0.015994787	2.0307258e-05	0
0.191	0.015999976	2.0324452e-05	0
0.1915	0.016005174	2.0341285e-05	0
0.192	0.016010374	2.0405127e-05	0
0.1925	0.016015556	2.0426867e-05	0
0.193	0.016020748	2.0442989e-05	0
0.1935	0.016025946	2.0458103e-05	0
0.194	0.016031154	2.0472732e-05	0
0.1945	0.016036371	2.048669e-05	0
0.195	0.016041597	2.0499987e-05	0
0.1955	0.016046832	2.0512624e-05	0
0.196	0.016052077	2.0524603e-05	0
0.1965	0.01605733	2.0535928e-05	0
0.197	0.016062592	2.05466e-05	0
0.1975	0.016067863	2.0556625e-05	0
0.198	0.016073143	2.0566005e-05	0
0.1985	0.016078431	2.0574745e-05	0
0.199	0.016083729	2.0582848e-05	0
0.1995	0.016089035	2.0590318e-05	0
0.2	0.016094349	2.0597156e-05	0
0.2005	0.016099674	2.0586633e-05	0
0.201	0.016105019	2.0595076e-05	0
0.2015	0.016110374	2.0602997e-05	0
0.202	0.01611573	2.0618293e-05	0
0.2025	0.016121093	2.0625035e-05	0
0.203	0.016126466	2.0630672e-05	0
0.2035	0.01613185	2.0635656e-05	0
0.204	0.016137243	2.0639959e-05	0
0.2045	0.016142645	2.0643578e-05	0
0.205	0.016148058	2.0646517e-05	0
0.2055	0.01615348	2.0649054e-05	0
0.206	0.016158912	2.0650973e-05	0
0.2065	0.016164354	2.0652198e-05	0
0.207	0.016169805	2.0652736e-05	0
0.2075	0.016175265	2.0652592e-05	0
0.208	0.016180734	2.0651771e-05	0
0.2085	0.016186195	2.0679597e-05	0
0.209	0.016191574	2.0680935e-05	0
0.2095	0.016196959	2.0679265e-05	0
0.21	0.016202353	2.067696e-05	0
0.2105	0.016207755	2.0673972e-05	0
0.211	0.016213164	2.0672476e-05	0
0.2115	0.016218575	2.0673886e-05	0
0.212	0.016223989	2.0669422e-05	0
0.2125	0.016229411	2.0663222e-05	0
0.213	0.01623484	2.0656286e-05	0
0.2135	0.016240276	2.0648666e-05	0
0.214	0.016245721	2.0640416e-05	0
0.2145	0.016251173	2.0631547e-05	0
0.215	0.016256632	2.0622056e-05	0
0.2155	0.016262097	2.0611939e-05	0
0.216	0.016267569	2.0601191e-05	0
0.2165	0.016273048	2.0589811e-05	0
0.217	0.016278532	2.0577798e-05	0
0.2175	0.016284022	2.0565152e-05	0
0.218	0.016289518	2.0551788e-05	0
0.2185	0.016295019	2.0537593e-05	0
0.219	0.016300525	2.052279e-05	0
0.2195	0.016306036	2.0507384e-05	0
0.22	0.016311551	2.0491375e-05	0
0.2205	0.016317071	2.0474766e-05	0
0.221	0.016322595	2.0457557e-05	0
0.2215	0.016328122	2.0440024e-05	0
0.222	0.016333653	2.0421898e-05	0
0.2225	0.016339188	2.0403158e-05	0
0.223	0.016344725	2.0383807e-05	0
0.2235	0.016350265	2.036385e-05	0
0.224	0.016355807	2.0343289e-05	0
0.2245	0.016361351	2.0332121e-05	0
0.225	0.016366871	2.0367675e-05	0
0.2255	0.016372386	2.034766e-05	0
0.226	0.016377901	2.0326435e-05	0
0.2265	0.016383418	2.0304838e-05	0
0.227	0.016388935	2.0282688e-05	0
