# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0095	(((-0.03222178 -0.00086815569 -4.671602e-20) (0 0 0)) ((4.3407785e-05 -0.001611089 1.6789097e-12) (0 0 0)))
0.01	(((0.024529633 -0.0005205335 -3.1709677e-20) (0 0 0)) ((2.6026675e-05 0.0012264816 1.5379039e-12) (0 0 0)))
0.0105	(((-0.030543348 -0.00083936803 -4.4701003e-20) (0 0 0)) ((4.1968402e-05 -0.0015271674 1.5578499e-12) (0 0 0)))
0.011	(((0.024160594 -0.00050158485 -3.0526671e-20) (0 0 0)) ((2.5079242e-05 0.0012080297 1.4470727e-12) (0 0 0)))
0.0115	(((-0.029056427 -0.00079421029 -4.3033694e-20) (0 0 0)) ((3.9710514e-05 -0.0014528213 1.4808487e-12) (0 0 0)))
0.012	(((0.023539973 -0.00047154877 -2.9624859e-20) (0 0 0)) ((2.3577438e-05 0.0011769986 1.376416e-12) (0 0 0)))
0.0125	(((-0.027458366 -0.00074951531 -4.1754829e-20) (0 0 0)) ((3.7475766e-05 -0.0013729183 1.4090714e-12) (0 0 0)))
0.013	(((0.022848961 -0.00044654568 -2.9099916e-20) (0 0 0)) ((2.2327284e-05 0.0011424481 1.3042484e-12) (0 0 0)))
0.0135	(((-0.025922391 -0.00070837119 -4.0966072e-20) (0 0 0)) ((3.541856e-05 -0.0012961196 1.3320415e-12) (0 0 0)))
0.014	(((0.022052976 -0.00042143423 -2.8824709e-20) (0 0 0)) ((2.1071711e-05 0.0011026488 1.2265328e-12) (0 0 0)))
0.0145	(((-0.024419229 -0.0006697191 -4.0170794e-20) (0 0 0)) ((3.3485955e-05 -0.0012209614 1.2535876e-12) (0 0 0)))
0.015	(((0.021311971 -0.00039786432 -2.8561577e-20) (0 0 0)) ((1.9893216e-05 0.0010655986 1.148785e-12) (0 0 0)))
0.0155	(((-0.022948245 -0.00063339242 -3.9385603e-20) (0 0 0)) ((3.1669621e-05 -0.0011474122 1.1746035e-12) (0 0 0)))
0.016	(((0.020631247 -0.00037570826 -2.8309141e-20) (0 0 0)) ((1.8785413e-05 0.0010315624 1.0716056e-12) (0 0 0)))
0.0165	(((-0.021519754 -0.00059921795 -3.8622609e-20) (0 0 0)) ((2.9960898e-05 -0.0010759877 1.0961116e-12) (0 0 0)))
0.017	(((0.020009845 -0.00035481393 -2.8071838e-20) (0 0 0)) ((1.7740697e-05 0.0010004922 9.958684e-13) (0 0 0)))
0.0175	(((-0.020142364 -0.00056702039 -3.7892267e-20) (0 0 0)) ((2.8351019e-05 -0.0010071182 1.0191466e-12) (0 0 0)))
0.018	(((0.019444216 -0.00033506318 -2.7852841e-20) (0 0 0)) ((1.6753159e-05 0.0009722108 9.2239028e-13) (0 0 0)))
0.0185	(((-0.018776901 -0.00053881926 -3.719715e-20) (0 0 0)) ((2.6940963e-05 -0.00093884503 9.4480401e-13) (0 0 0)))
0.019	(((0.0188927 -0.00031444383 -2.7657521e-20) (0 0 0)) ((1.5722191e-05 0.00094463502 8.5184299e-13) (0 0 0)))
0.0195	(((-0.017448436 -0.00050913529 -3.6535953e-20) (0 0 0)) ((2.5456765e-05 -0.00087242182 8.735732e-13) (0 0 0)))
0.02	(((0.018360379 -0.00029721636 -2.7493157e-20) (0 0 0)) ((1.4860818e-05 0.00091801895 7.8490318e-13) (0 0 0)))
0.0205	(((-0.016185191 -0.00048173315 -3.5918188e-20) (0 0 0)) ((2.4086657e-05 -0.00080925956 8.0592469e-13) (0 0 0)))
0.021	(((0.017864651 -0.00028068828 -2.7353402e-20) (0 0 0)) ((1.4034414e-05 0.00089323253 7.2190208e-13) (0 0 0)))
0.0215	(((-0.014985266 -0.0004559052 -3.5346571e-20) (0 0 0)) ((2.279526e-05 -0.00074926328 7.422137e-13) (0 0 0)))
0.022	(((0.017413816 -0.00026513591 -2.7252676e-20) (0 0 0)) ((1.3256795e-05 0.00087069079 6.638459e-13) (0 0 0)))
0.0225	(((-0.013870811 -0.00043139146 -3.4821416e-20) (0 0 0)) ((2.1569573e-05 -0.00069354053 6.824973e-13) (0 0 0)))
0.023	(((0.016991653 -0.00025048846 -2.7169514e-20) (0 0 0)) ((1.2524423e-05 0.00084958264 6.0972068e-13) (0 0 0)))
0.0235	(((-0.012798063 -0.00040817145 -3.4334863e-20) (0 0 0)) ((2.0408572e-05 -0.00063990316 6.2704047e-13) (0 0 0)))
0.024	(((0.016587539 -0.00023662602 -2.7107212e-20) (0 0 0)) ((1.1831301e-05 0.00082937694 5.5984749e-13) (0 0 0)))
0.0245	(((-0.011774265 -0.00038605424 -3.3929668e-20) (0 0 0)) ((1.9302712e-05 -0.00058871325 5.7692904e-13) (0 0 0)))
0.025	(((0.016205092 -0.00022357097 -2.7100077e-20) (0 0 0)) ((1.1178549e-05 0.00081025458 5.1438872e-13) (0 0 0)))
0.0255	(((-0.01080093 -0.00036518988 -3.3568466e-20) (0 0 0)) ((1.8259494e-05 -0.00054004648 5.3062098e-13) (0 0 0)))
0.026	(((0.015845205 -0.00021130756 -2.710635e-20) (0 0 0)) ((1.0565378e-05 0.00079226023 4.7254048e-13) (0 0 0)))
0.0265	(((-0.0098807272 -0.00034548944 -3.3240297e-20) (0 0 0)) ((1.7274472e-05 -0.00049403636 4.8806188e-13) (0 0 0)))
0.027	(((0.015508016 -0.00019971085 -2.7123833e-20) (0 0 0)) ((9.9855423e-06 0.00077540078 4.3428923e-13) (0 0 0)))
0.0275	(((-0.0090139196 -0.00032687005 -3.2942908e-20) (0 0 0)) ((1.6343502e-05 -0.00045069598 4.4912692e-13) (0 0 0)))
0.028	(((0.015193275 -0.00018873508 -2.7150483e-20) (0 0 0)) ((9.4367541e-06 0.00075966373 3.9941335e-13) (0 0 0)))
0.0285	(((-0.0081997732 -0.00030929718 -3.2675208e-20) (0 0 0)) ((1.5464859e-05 -0.00040998866 4.1360714e-13) (0 0 0)))
0.029	(((0.014900246 -0.00017839726 -2.7183164e-20) (0 0 0)) ((8.9198631e-06 0.00074501232 3.6767734e-13) (0 0 0)))
0.0295	(((-0.0074359374 -0.00029289178 -3.2434352e-20) (0 0 0)) ((1.4644589e-05 -0.00037179687 3.8131624e-13) (0 0 0)))
0.03	(((0.014628701 -0.00016864041 -2.7220812e-20) (0 0 0)) ((8.4320204e-06 0.00073143504 3.3896414e-13) (0 0 0)))
0.0305	(((-0.0067201716 -0.00027727199 -3.2217489e-20) (0 0 0)) ((1.38636e-05 -0.00033600858 3.5208094e-13) (0 0 0)))
0.031	(((0.014375778 -0.00015929222 -2.7261874e-20) (0 0 0)) ((7.9646112e-06 0.0007187889 3.1294923e-13) (0 0 0)))
0.0315	(((-0.0060507636 -0.00026253723 -3.2022292e-20) (0 0 0)) ((1.3126861e-05 -0.00030253818 3.2558737e-13) (0 0 0)))
0.032	(((0.014139544 -0.00015040801 -2.7305008e-20) (0 0 0)) ((7.5204005e-06 0.0007069772 2.8940609e-13) (0 0 0)))
0.0325	(((-0.0054247022 -0.0002486584 -3.1846407e-20) (0 0 0)) ((1.243292e-05 -0.00027123511 3.0160612e-13) (0 0 0)))
0.033	(((0.013918108 -0.00014200994 -2.7349181e-20) (0 0 0)) ((7.1004968e-06 0.00069590539 2.6809922e-13) (0 0 0)))
0.0335	(((-0.0048387982 -0.00023556911 -3.1687437e-20) (0 0 0)) ((1.1778456e-05 -0.00024193991 2.7990109e-13) (0 0 0)))
0.034	(((0.013709683 -0.00013406031 -2.7393777e-20) (0 0 0)) ((6.7030155e-06 0.00068548415 2.4881645e-13) (0 0 0)))
0.0345	(((-0.0042899835 -0.00022322203 -3.1543301e-20) (0 0 0)) ((1.1161102e-05 -0.00021449917 2.6027068e-13) (0 0 0)))
0.035	(((0.013512713 -0.00012651074 -2.7438238e-20) (0 0 0)) ((6.3255368e-06 0.00067563564 2.3135598e-13) (0 0 0)))
0.0355	(((-0.0037750983 -0.00021154048 -3.1412191e-20) (0 0 0)) ((1.0577024e-05 -0.00018875492 2.4250926e-13) (0 0 0)))
0.036	(((0.013325526 -0.00011930039 -2.7482186e-20) (0 0 0)) ((5.9650194e-06 0.00066627632 2.1561775e-13) (0 0 0)))
0.0365	(((-0.0032917127 -0.00020046366 -3.1292354e-20) (0 0 0)) ((1.0023183e-05 -0.00016458563 2.2644781e-13) (0 0 0)))
0.037	(((0.013145874 -0.00011258637 -2.7524775e-20) (0 0 0)) ((5.6293185e-06 0.00065729368 2.0117441e-13) (0 0 0)))
0.0375	(((-0.0028366228 -0.00019009101 -3.1182253e-20) (0 0 0)) ((9.5045505e-06 -0.00014183114 2.1179296e-13) (0 0 0)))
0.038	(((0.012973703 -0.00010625034 -2.7566454e-20) (0 0 0)) ((5.3125168e-06 0.00064868513 1.880923e-13) (0 0 0)))
0.0385	(((-0.0024065007 -0.00018028192 -3.1081019e-20) (0 0 0)) ((9.0140961e-06 -0.00012032503 1.9855151e-13) (0 0 0)))
0.039	(((0.012807716 -0.00010026837 -2.7607189e-20) (0 0 0)) ((5.0134185e-06 0.00064038582 1.7625615e-13) (0 0 0)))
0.0395	(((-0.0019988563 -0.00017100023 -3.0987663e-20) (0 0 0)) ((8.5500115e-06 -9.9942815e-05 1.8659938e-13) (0 0 0)))
0.04	(((0.012646717 -9.4626319e-05 -2.7647079e-20) (0 0 0)) ((4.7313159e-06 0.00063233584 1.6555953e-13) (0 0 0)))
0.0405	(((-0.0016112223 -0.00016221133 -3.0901369e-20) (0 0 0)) ((8.1105664e-06 -8.0561114e-05 1.7579645e-13) (0 0 0)))
0.041	(((0.01249003 -8.9309114e-05 -2.7686406e-20) (0 0 0)) ((4.4654557e-06 0.00062450148 1.5574623e-13) (0 0 0)))
0.0415	(((-0.001241416 -0.00015394765 -3.0820716e-20) (0 0 0)) ((7.6973826e-06 -6.2070802e-05 1.6587495e-13) (0 0 0)))
0.042	(((0.012336773 -8.4508671e-05 -2.7725348e-20) (0 0 0)) ((4.2254335e-06 0.00061683867 1.4688431e-13) (0 0 0)))
0.0425	(((-0.00088666374 -0.00014623315 -3.0745337e-20) (0 0 0)) ((7.3116576e-06 -4.4333187e-05 1.5693686e-13) (0 0 0)))
0.043	(((0.012186205 -7.9840116e-05 -2.7765761e-20) (0 0 0)) ((3.9920058e-06 0.00060931024 1.3889938e-13) (0 0 0)))
0.0435	(((-0.00054290186 -0.0001391039 -3.0675083e-20) (0 0 0)) ((6.9551952e-06 -2.7145093e-05 1.4889402e-13) (0 0 0)))
0.044	(((0.012030365 -7.4881869e-05 -2.7830675e-20) (0 0 0)) ((3.7440935e-06 0.00060151823 1.3266866e-13) (0 0 0)))
0.0445	(((-0.00018367274 -0.00013240741 -3.0611199e-20) (0 0 0)) ((6.6203706e-06 -9.1836371e-06 1.420279e-13) (0 0 0)))
0.045	(((0.011840335 -7.0387898e-05 -2.7911127e-20) (0 0 0)) ((3.5193949e-06 0.00059201673 1.2748646e-13) (0 0 0)))
0.0455	(((0.00020768917 -0.00012583053 -3.0548616e-20) (0 0 0)) ((6.2915265e-06 1.0384458e-05 1.3623504e-13) (0 0 0)))
0.046	(((0.011611887 -6.6317949e-05 -2.8004258e-20) (0 0 0)) ((3.3158974e-06 0.00058059437 1.2333934e-13) (0 0 0)))
0.0465	(((0.0009711251 -0.00011940031 -3.0464086e-20) (0 0 0)) ((5.9700154e-06 4.8556255e-05 1.3341016e-13) (0 0 0)))
0.047	(((0.011092293 -6.2717863e-05 -2.8231497e-20) (0 0 0)) ((3.1358932e-06 0.00055461467 1.2326833e-13) (0 0 0)))
0.0475	(((0.0015523248 -0.00011146819 -3.0404555e-20) (0 0 0)) ((5.5734096e-06 7.7616239e-05 1.3083467e-13) (0 0 0)))
0.048	(((0.01061971 -6.0375545e-05 -2.8417996e-20) (0 0 0)) ((3.0187773e-06 0.00053098549 1.2311693e-13) (0 0 0)))
0.0485	(((0.0023246956 -0.00010480412 -3.0322733e-20) (0 0 0)) ((5.2402058e-06 0.00011623478 1.3071725e-13) (0 0 0)))
0.049	(((0.0099978876 -5.8243684e-05 -2.8659161e-20) (0 0 0)) ((2.9121842e-06 0.00049989438 1.2507447e-13) (0 0 0)))
0.0495	(((0.0030413044 -9.7381079e-05 -3.0248299e-20) (0 0 0)) ((4.869054e-06 0.00015206522 1.3091581e-13) (0 0 0)))
0.05	(((0.0093802238 -5.7047921e-05 -2.8886099e-20) (0 0 0)) ((2.8523961e-06 0.00046901119 1.2683192e-13) (0 0 0)))
0.0505	(((0.0038600736 -9.0348891e-05 -3.016283e-20) (0 0 0)) ((4.5174445e-06 0.00019300368 1.3197518e-13) (0 0 0)))
0.051	(((0.0086854738 -5.6150639e-05 -2.9135468e-20) (0 0 0)) ((2.8075319e-06 0.00043427369 1.2928561e-13) (0 0 0)))
0.0515	(((0.0046283379 -8.2860569e-05 -3.0082917e-20) (0 0 0)) ((4.1430284e-06 0.0002314169 1.3324006e-13) (0 0 0)))
0.052	(((0.00801454 -5.5975259e-05 -2.9367016e-20) (0 0 0)) ((2.798763e-06 0.000400727 1.3147498e-13) (0 0 0)))
0.0525	(((0.0053842725 -7.6351746e-05 -3.0004597e-20) (0 0 0)) ((3.8175873e-06 0.00026921363 1.3479733e-13) (0 0 0)))
0.053	(((0.0073664637 -5.6989378e-05 -2.9597176e-20) (0 0 0)) ((2.8494689e-06 0.00036832319 1.3353396e-13) (0 0 0)))
0.0535	(((0.0059545653 -6.8520076e-05 -2.9961384e-20) (0 0 0)) ((3.4260038e-06 0.00029772827 1.3556257e-13) (0 0 0)))
0.054	(((0.0068678258 -5.7470555e-05 -2.9778617e-20) (0 0 0)) ((2.8735278e-06 0.00034339129 1.3461576e-13) (0 0 0)))
0.0545	(((0.0063548647 -6.2530222e-05 -2.9934624e-20) (0 0 0)) ((3.1265111e-06 0.00031774324 1.3579033e-13) (0 0 0)))
0.055	(((0.0065344603 -5.6902667e-05 -2.9899253e-20) (0 0 0)) ((2.8451333e-06 0.00032672302 1.3494792e-13) (0 0 0)))
0.0555	(((0.0064376988 -5.6565168e-05 -2.993204e-20) (0 0 0)) ((2.8282584e-06 0.00032188494 1.3455914e-13) (0 0 0)))
0.056	(((0.0063837707 -5.5681145e-05 -2.9933331e-20) (0 0 0)) ((2.7840572e-06 0.00031918854 1.3330952e-13) (0 0 0)))
0.0565	(((0.0063520508 -5.4637454e-05 -2.9919093e-20) (0 0 0)) ((2.7318727e-06 0.00031760254 1.3160836e-13) (0 0 0)))
0.057	(((0.0063376695 -5.3507568e-05 -2.9893752e-20) (0 0 0)) ((2.6753784e-06 0.00031688347 1.2955804e-13) (0 0 0)))
0.0575	(((0.0063364628 -5.2331564e-05 -2.9860552e-20) (0 0 0)) ((2.6165782e-06 0.00031682314 1.273231e-13) (0 0 0)))
0.058	(((0.0063449586 -5.1113808e-05 -2.9822079e-20) (0 0 0)) ((2.5556904e-06 0.00031724793 1.2503511e-13) (0 0 0)))
0.0585	(((0.0063601909 -4.9871418e-05 -2.9780397e-20) (0 0 0)) ((2.4935709e-06 0.00031800954 1.2275001e-13) (0 0 0)))
0.059	(((0.0063797039 -4.8617333e-05 -2.973699e-20) (0 0 0)) ((2.4308667e-06 0.0003189852 1.2050591e-13) (0 0 0)))
0.0595	(((0.0064017394 -4.7366795e-05 -2.9692842e-20) (0 0 0)) ((2.3683398e-06 0.00032008697 1.1832333e-13) (0 0 0)))
0.06	(((0.0064251691 -4.6131198e-05 -2.9648595e-20) (0 0 0)) ((2.3065599e-06 0.00032125846 1.1621099e-13) (0 0 0)))
0.0605	(((0.0064493415 -4.4915134e-05 -2.9604541e-20) (0 0 0)) ((2.2457567e-06 0.00032246708 1.1417209e-13) (0 0 0)))
0.061	(((0.0064738879 -4.3723456e-05 -2.9560728e-20) (0 0 0)) ((2.1861728e-06 0.00032369439 1.1220585e-13) (0 0 0)))
0.0615	(((0.0064985905 -4.2559235e-05 -2.9517291e-20) (0 0 0)) ((2.1279617e-06 0.00032492952 1.1030888e-13) (0 0 0)))
0.062	(((0.0065233096 -4.1419697e-05 -2.9474376e-20) (0 0 0)) ((2.0709849e-06 0.00032616548 1.084808e-13) (0 0 0)))
0.0625	(((0.0065479507 -4.0306501e-05 -2.9432057e-20) (0 0 0)) ((2.015325e-06 0.00032739753 1.0671864e-13) (0 0 0)))
0.063	(((0.0065724453 -3.9219318e-05 -2.9390353e-20) (0 0 0)) ((1.9609659e-06 0.00032862227 1.0502002e-13) (0 0 0)))
0.0635	(((0.0065967816 -3.8148151e-05 -2.9349437e-20) (0 0 0)) ((1.9074075e-06 0.00032983908 1.0340132e-13) (0 0 0)))
0.064	(((0.0066209777 -3.7113287e-05 -2.9309492e-20) (0 0 0)) ((1.8556643e-06 0.00033104889 1.0186492e-13) (0 0 0)))
0.0645	(((0.0066447501 -3.6129616e-05 -2.9269221e-20) (0 0 0)) ((1.8064808e-06 0.0003322375 1.0030488e-13) (0 0 0)))
0.065	(((0.0066682273 -3.5144874e-05 -2.9229567e-20) (0 0 0)) ((1.7572437e-06 0.00033341137 9.8796901e-14) (0 0 0)))
0.0655	(((0.006691405 -3.4184134e-05 -2.9190676e-20) (0 0 0)) ((1.7092067e-06 0.00033457025 9.7346415e-14) (0 0 0)))
0.066	(((0.0067142668 -3.3243018e-05 -2.9152541e-20) (0 0 0)) ((1.6621509e-06 0.00033571334 9.5951607e-14) (0 0 0)))
0.0665	(((0.0067368037 -3.2324921e-05 -2.9115162e-20) (0 0 0)) ((1.616246e-06 0.00033684018 9.4607499e-14) (0 0 0)))
0.067	(((0.0067591241 -3.1453383e-05 -2.9078578e-20) (0 0 0)) ((1.5726692e-06 0.0003379562 9.3324302e-14) (0 0 0)))
0.0675	(((0.0067812617 -3.0577704e-05 -2.9042746e-20) (0 0 0)) ((1.5288852e-06 0.00033906309 9.2116949e-14) (0 0 0)))
0.068	(((0.0068030566 -2.9722879e-05 -2.9007658e-20) (0 0 0)) ((1.4861439e-06 0.00034015283 9.0956368e-14) (0 0 0)))
0.0685	(((0.0068244958 -2.8888869e-05 -2.8973308e-20) (0 0 0)) ((1.4444435e-06 0.00034122479 8.9840699e-14) (0 0 0)))
0.069	(((0.0068455802 -2.8074771e-05 -2.8939688e-20) (0 0 0)) ((1.4037386e-06 0.00034227901 8.8768759e-14) (0 0 0)))
0.0695	(((0.0068663085 -2.7280255e-05 -2.890679e-20) (0 0 0)) ((1.3640128e-06 0.00034331542 8.7738177e-14) (0 0 0)))
0.07	(((0.006886681 -2.6504526e-05 -2.8874602e-20) (0 0 0)) ((1.3252263e-06 0.00034433405 8.6747934e-14) (0 0 0)))
0.0705	(((0.0069066987 -2.5747306e-05 -2.8843113e-20) (0 0 0)) ((1.2873653e-06 0.00034533493 8.5796197e-14) (0 0 0)))
0.071	(((0.0069263605 -2.5007864e-05 -2.8812312e-20) (0 0 0)) ((1.2503932e-06 0.00034631803 8.4881769e-14) (0 0 0)))
0.0715	(((0.0069456698 -2.4286318e-05 -2.8782188e-20) (0 0 0)) ((1.2143159e-06 0.00034728349 8.4003004e-14) (0 0 0)))
0.072	(((0.0069646239 -2.3581575e-05 -2.8752727e-20) (0 0 0)) ((1.1790787e-06 0.0003482312 8.3158628e-14) (0 0 0)))
0.0725	(((0.0069832286 -2.2893588e-05 -2.8723914e-20) (0 0 0)) ((1.1446794e-06 0.00034916143 8.234714e-14) (0 0 0)))
0.073	(((0.0070014825 -2.2221709e-05 -2.8695738e-20) (0 0 0)) ((1.1110854e-06 0.00035007413 8.1567404e-14) (0 0 0)))
0.0735	(((0.0070194458 -2.1545256e-05 -2.8668203e-20) (0 0 0)) ((1.0772628e-06 0.00035097229 8.0827907e-14) (0 0 0)))
0.074	(((0.0070378659 -2.0888813e-05 -2.8641328e-20) (0 0 0)) ((1.0444406e-06 0.0003518933 8.0042698e-14) (0 0 0)))
0.0745	(((0.0070559616 -2.0264075e-05 -2.8615023e-20) (0 0 0)) ((1.0132038e-06 0.00035279808 7.9271064e-14) (0 0 0)))
0.075	(((0.0070736892 -1.9652827e-05 -2.8589282e-20) (0 0 0)) ((9.8264133e-07 0.00035368446 7.8527583e-14) (0 0 0)))
0.0755	(((0.0070910542 -1.9055822e-05 -2.8564095e-20) (0 0 0)) ((9.527911e-07 0.00035455271 7.7811151e-14) (0 0 0)))
0.076	(((0.0071080541 -1.8474065e-05 -2.8539448e-20) (0 0 0)) ((9.2370327e-07 0.00035540271 7.7120774e-14) (0 0 0)))
0.0765	(((0.007124695 -1.7905851e-05 -2.8515324e-20) (0 0 0)) ((8.9529254e-07 0.00035623475 7.6455657e-14) (0 0 0)))
0.077	(((0.0071409762 -1.7350632e-05 -2.8491706e-20) (0 0 0)) ((8.6753159e-07 0.00035704881 7.5814622e-14) (0 0 0)))
0.0775	(((0.0071569068 -1.6808333e-05 -2.8468579e-20) (0 0 0)) ((8.4041664e-07 0.00035784534 7.5196767e-14) (0 0 0)))
0.078	(((0.0071724842 -1.6278299e-05 -2.8445926e-20) (0 0 0)) ((8.1391493e-07 0.00035862421 7.4601125e-14) (0 0 0)))
0.0785	(((0.007187717 -1.5760426e-05 -2.8423733e-20) (0 0 0)) ((7.8802132e-07 0.00035938585 7.402699e-14) (0 0 0)))
0.079	(((0.0072025348 -1.5304915e-05 -2.8401652e-20) (0 0 0)) ((7.6524577e-07 0.00036012674 7.3451057e-14) (0 0 0)))
0.0795	(((0.0072169508 -1.4812765e-05 -2.8379568e-20) (0 0 0)) ((7.4063824e-07 0.00036084754 7.2878078e-14) (0 0 0)))
0.08	(((0.0072310376 -1.4330849e-05 -2.8357946e-20) (0 0 0)) ((7.1654243e-07 0.00036155188 7.232599e-14) (0 0 0)))
0.0805	(((0.0072448008 -1.3858676e-05 -2.8336759e-20) (0 0 0)) ((6.9293378e-07 0.00036224004 7.1793904e-14) (0 0 0)))
0.081	(((0.0072582525 -1.3396461e-05 -2.8315985e-20) (0 0 0)) ((6.6982305e-07 0.00036291262 7.1280814e-14) (0 0 0)))
0.0815	(((0.0072713966 -1.2943997e-05 -2.8295609e-20) (0 0 0)) ((6.4719986e-07 0.00036356983 7.078586e-14) (0 0 0)))
0.082	(((0.0072842392 -1.250118e-05 -2.8275614e-20) (0 0 0)) ((6.2505898e-07 0.00036421196 7.0308358e-14) (0 0 0)))
0.0825	(((0.007296788 -1.206808e-05 -2.8255985e-20) (0 0 0)) ((6.0340399e-07 0.0003648394 6.9847635e-14) (0 0 0)))
0.083	(((0.0073090452 -1.1644348e-05 -2.8236708e-20) (0 0 0)) ((5.8221739e-07 0.00036545226 6.9402693e-14) (0 0 0)))
0.0835	(((0.0073210159 -1.1230055e-05 -2.8217767e-20) (0 0 0)) ((5.6150276e-07 0.0003660508 6.8973062e-14) (0 0 0)))
0.084	(((0.0073327047 -1.0824946e-05 -2.8199147e-20) (0 0 0)) ((5.4124732e-07 0.00036663524 6.8558017e-14) (0 0 0)))
0.0845	(((0.0073441161 -1.0428644e-05 -2.8180833e-20) (0 0 0)) ((5.2143222e-07 0.00036720581 6.8156775e-14) (0 0 0)))
0.085	(((0.0073552545 -1.0040959e-05 -2.8162813e-20) (0 0 0)) ((5.0204797e-07 0.00036776272 6.7768765e-14) (0 0 0)))
0.0855	(((0.007366125 -9.6617572e-06 -2.8145071e-20) (0 0 0)) ((4.8308786e-07 0.00036830625 6.7393351e-14) (0 0 0)))
0.086	(((0.0073767295 -9.2905991e-06 -2.8127595e-20) (0 0 0)) ((4.6452996e-07 0.00036883648 6.7030061e-14) (0 0 0)))
0.0865	(((0.0073870693 -8.9232305e-06 -2.8110374e-20) (0 0 0)) ((4.4616153e-07 0.00036935346 6.6677131e-14) (0 0 0)))
0.087	(((0.0073969732 -8.5429611e-06 -2.8093418e-20) (0 0 0)) ((4.2714805e-07 0.00036984866 6.6352082e-14) (0 0 0)))
0.0875	(((0.0074066003 -8.1953266e-06 -2.8076678e-20) (0 0 0)) ((4.0976633e-07 0.00037033001 6.6051872e-14) (0 0 0)))
0.088	(((0.0074159927 -7.8552568e-06 -2.8060151e-20) (0 0 0)) ((3.9276284e-07 0.00037079963 6.5759819e-14) (0 0 0)))
0.0885	(((0.007425151 -7.5222479e-06 -2.8043825e-20) (0 0 0)) ((3.7611239e-07 0.00037125755 6.5475095e-14) (0 0 0)))
0.089	(((0.0074340829 -7.1964555e-06 -2.802769e-20) (0 0 0)) ((3.5982277e-07 0.00037170415 6.5197523e-14) (0 0 0)))
0.0895	(((0.0074427902 -6.8774472e-06 -2.8011734e-20) (0 0 0)) ((3.4387236e-07 0.00037213951 6.492667e-14) (0 0 0)))
0.09	(((0.0074512781 -6.5651214e-06 -2.7995945e-20) (0 0 0)) ((3.2825607e-07 0.0003725639 6.4662266e-14) (0 0 0)))
0.0905	(((0.0074595499 -6.2592092e-06 -2.7980313e-20) (0 0 0)) ((3.1296046e-07 0.0003729775 6.4403777e-14) (0 0 0)))
0.091	(((0.0074676124 -5.9600372e-06 -2.7964827e-20) (0 0 0)) ((2.9800186e-07 0.00037338062 6.415036e-14) (0 0 0)))
